"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","ClusterSize","Count","CountClusterRatio"
"11","00520 Amino sugar and nucleotide su","00520 Amino sugar and nucleotide su",54,0.430352873847407,1.58997195261532,0.00488908759736229,0.0275961833273338,0.0185270687900045,2845,"tags=31%, list=11%, signal=28%","NVE1264/NVE13129/NVE14848/NVE14301/NVE2496/NVE25028/NVE20000/NVE8660/NVE21452/NVE20151/NVE16181/NVE9147/NVE274/NVE17187/NVE6592/NVE3343/NVE1001",54,17,0.314814814814815
"12","00564 Glycerophospholipid metabolis","00564 Glycerophospholipid metabolis",65,0.449926571222885,1.74595995522713,0.000522806774443553,0.0061669275729432,0.00414024975887608,5802,"tags=45%, list=23%, signal=34%","NVE16749/NVE9413/NVE16747/NVE23561/NVE25492/NVE24303/NVE4030/NVE14910/NVE17289/NVE17903/NVE15187/NVE24380/NVE25097/NVE16150/NVE4639/NVE9119/NVE640/NVE19177/NVE11535/NVE9854/NVE10763/NVE8432/NVE24115/NVE10565/NVE14353/NVE11601/NVE9195/NVE20906/NVE12677",65,29,0.446153846153846
"13","00620 Pyruvate metabolism","00620 Pyruvate metabolism",49,0.423423277087594,1.51629757772642,0.0116343457666234,0.0492520637453723,0.0330660353367191,4751,"tags=31%, list=19%, signal=25%","NVE22444/NVE23257/NVE3062/NVE21878/NVE8805/NVE22317/NVE2445/NVE15724/NVE22318/NVE287/NVE15723/NVE22615/NVE22445/NVE21377/NVE1238",49,15,0.306122448979592
"14","00650 Butanoate metabolism","00650 Butanoate metabolism",22,0.648534315872972,1.97768819679213,0.00107471594950509,0.00974920897051044,0.00654526254961745,6905,"tags=59%, list=27%, signal=43%","NVE4103/NVE3085/NVE6028/NVE8921/NVE3478/NVE14193/NVE6472/NVE25426/NVE9430/NVE2365/NVE7486/NVE13135/NVE23208",23,13,0.565217391304348
"15","00760 Nicotinate and nicotinamide m","00760 Nicotinate and nicotinamide m",23,0.559615928437942,1.7218103808607,0.00806363431229063,0.0401600610847416,0.0269619970813433,5240,"tags=52%, list=21%, signal=41%","NVE23044/NVE22930/NVE24635/NVE3191/NVE11538/NVE4223/NVE18762/NVE21513/NVE23325/NVE10599/NVE13337/NVE21054",23,12,0.521739130434783
"16","00900 Terpenoid backbone biosynthes","00900 Terpenoid backbone biosynthes",21,0.66279575391249,1.99970013507077,0.000399168176853173,0.00563270649559478,0.00378159325439848,7977,"tags=86%, list=32%, signal=59%","NVE16406/NVE1377/NVE1569/NVE23535/NVE1459/NVE6472/NVE21603/NVE23543/NVE18942/NVE2365/NVE6681/NVE12023/NVE7486/NVE15891/NVE14352/NVE6392/NVE5205/NVE2304",21,18,0.857142857142857
"17","00920 Sulfur metabolism","00920 Sulfur metabolism",19,0.59380292256386,1.74566205526918,0.0104308584967069,0.0456799665200615,0.0306678598269787,4934,"tags=53%, list=20%, signal=42%","NVE6951/NVE23390/NVE1227/NVE1226/NVE7849/NVE3084/NVE2617/NVE9590/NVE4786/NVE9843",19,10,0.526315789473684
"18","01200 Carbon metabolism","01200 Carbon metabolism",135,0.354021862310052,1.51965309305991,0.00284217555767219,0.0176076241865545,0.0118211152847983,4868,"tags=34%, list=19%, signal=28%","NVE17569/NVE11847/NVE11846/NVE22444/NVE23257/NVE3062/NVE9/NVE14208/NVE1567/NVE11588/NVE9159/NVE3085/NVE6028/NVE4694/NVE4032/NVE7745/NVE8805/NVE22362/NVE19211/NVE14766/NVE5610/NVE1749/NVE24297/NVE6571/NVE16768/NVE3124/NVE3478/NVE22761/NVE14193/NVE10762/NVE13868/NVE7806/NVE4075/NVE13010/NVE363/NVE329/NVE2309/NVE7646/NVE16930/NVE25426/NVE22445/NVE17322/NVE1375/NVE21377/NVE4786/NVE11589",138,46,0.333333333333333
"19","01230 Biosynthesis of amino acids","01230 Biosynthesis of amino acids",99,0.486300584332298,2.01778547736861,9.73225093933021e-07,4.94398347717975e-05,3.31920979404525e-05,4416,"tags=37%, list=17%, signal=31%","NVE17569/NVE11847/NVE11846/NVE22444/NVE23257/NVE7824/NVE14208/NVE11588/NVE19244/NVE24621/NVE3285/NVE4694/NVE4032/NVE11577/NVE3286/NVE19211/NVE21647/NVE1394/NVE24140/NVE14766/NVE1749/NVE5391/NVE1658/NVE15724/NVE16721/NVE6571/NVE22761/NVE13868/NVE3878/NVE4075/NVE363/NVE329/NVE15723/NVE7646/NVE16930/NVE15556/NVE22445",102,37,0.362745098039216
"20","03008 Ribosome biogenesis in eukary","03008 Ribosome biogenesis in eukary",68,0.447055958532655,1.73244189500754,0.00106764414519198,0.00974920897051044,0.00654526254961745,6678,"tags=51%, list=26%, signal=38%","NVE5003/NVE20957/NVE13908/NVE19118/NVE616/NVE4109/NVE4477/NVE16888/NVE22974/NVE19788/NVE23286/NVE14559/NVE8829/NVE15007/NVE13266/NVE10946/NVE13171/NVE11963/NVE5521/NVE3515/NVE682/NVE804/NVE20296/NVE687/NVE11711/NVE8854/NVE20640/NVE23552/NVE15898/NVE20502/NVE7232/NVE4157/NVE16352/NVE20744/NVE929",68,35,0.514705882352941
"21","03010 Ribosome","03010 Ribosome",129,-0.483735418607342,-1.86905806182066,5.37949105293578e-06,0.000118641080961617,7.96512851876586e-05,5041,"tags=54%, list=20%, signal=44%","NVE23963/NVE1638/NVE16142/NVE69/NVE4298/NVE3334/NVE4488/NVE14983/NVE6784/NVE10009/NVE22048/NVE4715/NVE18510/NVE17752/NVE9033/NVE2088/NVE2942/NVE11578/NVE10602/NVE24745/NVE3071/NVE14982/NVE3732/NVE11974/NVE13667/NVE8043/NVE22308/NVE12879/NVE24100/NVE799/NVE19312/NVE16291/NVE23965/NVE6694/NVE45/NVE13301/NVE1333/NVE21578/NVE23701/NVE4736/NVE11447/NVE19115/NVE13447/NVE14265/NVE2507/NVE10553/NVE22476/NVE10419/NVE8183/NVE1158/NVE19817/NVE3331/NVE2295/NVE2161/NVE7269/NVE12122/NVE14926/NVE21967/NVE20682/NVE21507/NVE4890/NVE3351/NVE9450/NVE5259/NVE11807/NVE17026/NVE9154/NVE9318/NVE882/NVE2256",129,70,0.542635658914729
"22","03013 RNA transport","03013 RNA transport",140,0.42530690377815,1.85076757907256,3.76466294440128e-06,0.000106247154208658,7.13304557886558e-05,7224,"tags=51%, list=29%, signal=36%","NVE442/NVE9250/NVE5891/NVE4109/NVE11802/NVE23975/NVE25587/NVE8639/NVE14842/NVE22039/NVE22241/NVE18016/NVE21933/NVE24529/NVE7441/NVE25/NVE25084/NVE13830/NVE13833/NVE19788/NVE11357/NVE3094/NVE18300/NVE8829/NVE10199/NVE12211/NVE10060/NVE22293/NVE24530/NVE24938/NVE21785/NVE1935/NVE10946/NVE1135/NVE15607/NVE7225/NVE12149/NVE11235/NVE14794/NVE22288/NVE22038/NVE682/NVE18069/NVE687/NVE23298/NVE25839/NVE12162/NVE1936/NVE17407/NVE26118/NVE15701/NVE2954/NVE15702/NVE12228/NVE8571/NVE25454/NVE21981/NVE16882/NVE3133/NVE21847/NVE713/NVE24083/NVE16879/NVE1535/NVE929/NVE3183/NVE2976/NVE9124/NVE15438/NVE20172/NVE7934",142,71,0.5
"23","03030 DNA replication","03030 DNA replication",39,0.69109631479706,2.3984466789528,2.57689351301677e-08,3.2726547615313e-06,2.19714078478272e-06,5595,"tags=69%, list=22%, signal=54%","NVE19068/NVE26120/NVE9586/NVE21410/NVE10574/NVE2271/NVE514/NVE635/NVE22976/NVE23671/NVE9736/NVE10890/NVE3145/NVE23283/NVE22377/NVE13474/NVE8552/NVE16423/NVE24196/NVE4158/NVE5745/NVE4003/NVE20479/NVE10318/NVE4002/NVE3422/NVE1910",39,27,0.692307692307692
"24","03040 Spliceosome","03040 Spliceosome",107,0.506778494736977,2.12026218063303,1.24629303747286e-07,7.91396078795264e-06,5.31314400185797e-06,4781,"tags=43%, list=19%, signal=35%","NVE5003/NVE21451/NVE11802/NVE15693/NVE21175/NVE25587/NVE4209/NVE18766/NVE9207/NVE3064/NVE16435/NVE16891/NVE15435/NVE1212/NVE7441/NVE14204/NVE6172/NVE9422/NVE16892/NVE13905/NVE5296/NVE12994/NVE41/NVE26111/NVE21775/NVE4295/NVE4944/NVE22844/NVE10060/NVE11333/NVE13888/NVE25698/NVE16028/NVE5659/NVE25552/NVE1593/NVE8730/NVE8902/NVE14970/NVE791/NVE4852/NVE14141/NVE21214/NVE15075/NVE16528/NVE19775",107,46,0.429906542056075
"25","03050 Proteasome","03050 Proteasome",36,0.658666482254834,2.25352247828367,3.31947048120894e-06,0.000105393187778384,7.0757133941559e-05,6660,"tags=72%, list=26%, signal=53%","NVE5600/NVE19830/NVE21267/NVE9987/NVE1940/NVE15913/NVE18355/NVE4427/NVE10183/NVE10642/NVE22428/NVE18329/NVE11219/NVE22672/NVE190/NVE5765/NVE461/NVE3751/NVE12759/NVE17462/NVE12955/NVE12627/NVE3042/NVE20755/NVE3702/NVE9282",38,26,0.684210526315789
"26","03420 Nucleotide excision repair","03420 Nucleotide excision repair",34,0.59757105200474,2.02238612631411,0.000129699559012468,0.00219624586594445,0.00147447919719437,6046,"tags=53%, list=24%, signal=40%","NVE19068/NVE26120/NVE21410/NVE514/NVE8492/NVE22976/NVE23671/NVE23283/NVE6846/NVE3220/NVE6304/NVE4158/NVE20770/NVE20479/NVE16420/NVE1910/NVE11159/NVE2788",34,18,0.529411764705882
"27","03430 Mismatch repair","03430 Mismatch repair",24,0.667343775435942,2.06115639338634,0.000145961761810373,0.00231714296873968,0.00155564509297898,2505,"tags=42%, list=10%, signal=38%","NVE19068/NVE26120/NVE21410/NVE2271/NVE514/NVE25754/NVE22976/NVE23671/NVE23283/NVE9489",24,10,0.416666666666667
"28","03440 Homologous recombination","03440 Homologous recombination",35,0.551678491330696,1.88254291948706,0.00200166062071581,0.0148294768000981,0.00995596867640236,5609,"tags=46%, list=22%, signal=36%","NVE19068/NVE21410/NVE2271/NVE22976/NVE2308/NVE1398/NVE4144/NVE6378/NVE5836/NVE744/NVE16617/NVE25013/NVE19348/NVE22372/NVE3422/NVE23187",35,16,0.457142857142857
"29","03460 Fanconi anemia pathway","03460 Fanconi anemia pathway",63,0.405612470155219,1.56345750933633,0.00711165757106655,0.0361272204610181,0.0242544952950059,8355,"tags=56%, list=33%, signal=37%","NVE19068/NVE21410/NVE6495/NVE3979/NVE17277/NVE25754/NVE17403/NVE61/NVE1081/NVE6057/NVE4144/NVE18680/NVE6378/NVE9508/NVE9146/NVE22372/NVE1734/NVE6058/NVE23187/NVE18683/NVE16230/NVE2788/NVE6056/NVE25142/NVE12753/NVE3916/NVE4706/NVE9242/NVE3988/NVE1090/NVE23121/NVE25438/NVE7785/NVE24271/NVE5490",63,35,0.555555555555556
"30","04015 Rap1 signaling pathway","04015 Rap1 signaling pathway",156,-0.393456532861796,-1.55984806785657,0.00160843053595059,0.0131787534235951,0.00884773333867556,5222,"tags=36%, list=21%, signal=29%","NVE20476/NVE21316/NVE19198/NVE21277/NVE22513/NVE7899/NVE6310/NVE13803/NVE21660/NVE10189/NVE11190/NVE15857/NVE2283/NVE15868/NVE18488/NVE1820/NVE7911/NVE9798/NVE7054/NVE634/NVE18816/NVE2975/NVE611/NVE6930/NVE14540/NVE13227/NVE6174/NVE16129/NVE944/NVE2416/NVE7399/NVE21284/NVE11431/NVE8332/NVE17685/NVE13688/NVE23672/NVE4068/NVE12/NVE25785/NVE4566/NVE18893/NVE19345/NVE8328/NVE925/NVE4259/NVE2870/NVE20305/NVE19694/NVE1259/NVE18021/NVE14201/NVE20303/NVE6394/NVE4036/NVE4035",156,56,0.358974358974359
"31","04020 Calcium signaling pathway","04020 Calcium signaling pathway",158,-0.464560082078523,-1.85170092371343,2.81290383040216e-06,0.000102068224703164,6.85248752669399e-05,6359,"tags=45%, list=25%, signal=34%","NVE11091/NVE24317/NVE7696/NVE21442/NVE20795/NVE19198/NVE14863/NVE12829/NVE1881/NVE22513/NVE7899/NVE22007/NVE24811/NVE21660/NVE15871/NVE3215/NVE2283/NVE18488/NVE9798/NVE7054/NVE634/NVE13412/NVE18816/NVE4666/NVE6255/NVE8837/NVE2975/NVE611/NVE12535/NVE6930/NVE18988/NVE6254/NVE19633/NVE16129/NVE944/NVE2416/NVE7399/NVE21284/NVE11431/NVE8332/NVE15424/NVE19989/NVE17685/NVE7645/NVE6925/NVE2501/NVE911/NVE12/NVE15603/NVE25785/NVE4566/NVE21547/NVE1149/NVE18893/NVE12158/NVE19345/NVE8328/NVE15873/NVE20960/NVE25329/NVE19990/NVE15276/NVE925/NVE3783/NVE9945/NVE5385/NVE4259/NVE22524/NVE19694/NVE14757/NVE18021",158,71,0.449367088607595
"32","04022 cGMP - PKG signaling pathway","04022 cGMP - PKG signaling pathway",112,-0.41220297790156,-1.56284280937563,0.00340135377572142,0.0205700918817438,0.0138100078111997,5846,"tags=37%, list=23%, signal=28%","NVE14863/NVE7351/NVE1881/NVE22513/NVE20585/NVE2435/NVE3215/NVE6266/NVE17901/NVE5700/NVE2277/NVE14934/NVE634/NVE13412/NVE18816/NVE6255/NVE18988/NVE6254/NVE5424/NVE21284/NVE11431/NVE14282/NVE8332/NVE1767/NVE19989/NVE17685/NVE6925/NVE5425/NVE12522/NVE5426/NVE12158/NVE19345/NVE8328/NVE15873/NVE19990/NVE15276/NVE925/NVE5385/NVE18105/NVE1259/NVE2267",112,41,0.366071428571429
"33","04024 cAMP signaling pathway","04024 cAMP signaling pathway",212,-0.427280919008843,-1.75790100009545,5.60509043913153e-06,0.000118641080961617,7.96512851876586e-05,4826,"tags=35%, list=19%, signal=28%","NVE2283/NVE6266/NVE18488/NVE17901/NVE1702/NVE18483/NVE20698/NVE5700/NVE9798/NVE14934/NVE7054/NVE21877/NVE634/NVE18816/NVE22082/NVE12130/NVE6255/NVE23359/NVE2975/NVE611/NVE19074/NVE12535/NVE6930/NVE14540/NVE6254/NVE19633/NVE16129/NVE944/NVE7907/NVE2416/NVE19776/NVE7399/NVE1157/NVE20699/NVE7732/NVE11431/NVE14282/NVE8332/NVE7906/NVE2315/NVE7645/NVE4762/NVE16876/NVE19779/NVE5469/NVE12/NVE25785/NVE3966/NVE23922/NVE4566/NVE20159/NVE18587/NVE18893/NVE7903/NVE19345/NVE8328/NVE18585/NVE15873/NVE7733/NVE925/NVE3047/NVE4259/NVE18105/NVE21037/NVE12979/NVE10037/NVE19694/NVE3048/NVE18021/NVE18588/NVE3965/NVE25222/NVE4036/NVE4035",212,74,0.349056603773585
"34","04080 Neuroactive ligand-receptor i","04080 Neuroactive ligand-receptor i",219,-0.550009581422493,-2.2714340279202,1e-10,2.54e-08,1.70526315789474e-08,6802,"tags=53%, list=27%, signal=39%","NVE965/NVE675/NVE2379/NVE8456/NVE10193/NVE19181/NVE13342/NVE24317/NVE10027/NVE278/NVE21442/NVE1611/NVE9473/NVE20795/NVE19198/NVE14863/NVE12829/NVE1881/NVE18076/NVE21948/NVE7899/NVE11799/NVE18369/NVE22007/NVE5966/NVE21701/NVE22969/NVE24811/NVE21660/NVE15382/NVE18031/NVE15871/NVE2475/NVE2283/NVE15868/NVE18488/NVE7273/NVE895/NVE1702/NVE20920/NVE18483/NVE20399/NVE9798/NVE2150/NVE18734/NVE7054/NVE21877/NVE13412/NVE1262/NVE17822/NVE22082/NVE12130/NVE21922/NVE23007/NVE2975/NVE5449/NVE611/NVE12535/NVE6930/NVE18988/NVE14540/NVE7912/NVE14195/NVE16129/NVE944/NVE2416/NVE19776/NVE7399/NVE1157/NVE14460/NVE21438/NVE22894/NVE23959/NVE17584/NVE7645/NVE2156/NVE19779/NVE876/NVE18326/NVE5469/NVE12/NVE860/NVE15603/NVE25785/NVE23922/NVE4566/NVE20159/NVE2372/NVE9453/NVE21547/NVE1149/NVE11165/NVE18893/NVE21178/NVE2510/NVE20960/NVE25329/NVE24039/NVE18882/NVE4822/NVE3783/NVE9945/NVE3047/NVE4259/NVE22611/NVE7439/NVE22524/NVE12192/NVE19694/NVE19361/NVE9215/NVE3048/NVE14757/NVE18021/NVE19357/NVE16109/NVE1844",219,117,0.534246575342466
"35","04110 Cell cycle","04110 Cell cycle",91,0.355992335674314,1.45832038147977,0.00939226359408882,0.0426006241589028,0.0286005019218494,6282,"tags=45%, list=25%, signal=34%","NVE11062/NVE26120/NVE9586/NVE3979/NVE10574/NVE5269/NVE19960/NVE23052/NVE3145/NVE10509/NVE14401/NVE22377/NVE18476/NVE5836/NVE22861/NVE26088/NVE14001/NVE213/NVE8552/NVE25047/NVE3220/NVE13080/NVE19961/NVE2773/NVE9508/NVE3621/NVE222/NVE25431/NVE17817/NVE22384/NVE4740/NVE12898/NVE3632/NVE5270/NVE9801/NVE17818/NVE15459/NVE18115/NVE25102/NVE214/NVE18557",93,41,0.440860215053763
"36","04111 Cell cycle - yeast","04111 Cell cycle - yeast",58,0.41398477737615,1.56506353203501,0.0112592544056428,0.0484720443903944,0.0325423588530621,6282,"tags=50%, list=25%, signal=38%","NVE11062/NVE9586/NVE10574/NVE24422/NVE7757/NVE11117/NVE3145/NVE14401/NVE22377/NVE18476/NVE9052/NVE14001/NVE213/NVE8552/NVE3220/NVE13080/NVE22288/NVE19961/NVE2773/NVE10220/NVE12898/NVE3632/NVE9801/NVE15459/NVE8734/NVE18115/NVE25102/NVE214/NVE18557",59,29,0.491525423728814
"37","04113 Meiosis - yeast","04113 Meiosis - yeast",45,0.453499648328929,1.60199283938579,0.00509496581335838,0.0281330720998484,0.018887516287507,6194,"tags=44%, list=24%, signal=34%","NVE11062/NVE9586/NVE10574/NVE7757/NVE11117/NVE3145/NVE14401/NVE22377/NVE14001/NVE213/NVE8552/NVE13080/NVE2773/NVE22378/NVE12898/NVE22567/NVE9801/NVE18115/NVE25102/NVE214",46,20,0.434782608695652
"38","04141 Protein processing in endopla","04141 Protein processing in endopla",125,0.483186595293059,2.05704338168182,5.59861636907385e-08,4.7401618591492e-06,3.18237140978935e-06,6536,"tags=55%, list=26%, signal=41%","NVE10734/NVE4437/NVE12650/NVE3918/NVE14927/NVE22525/NVE227/NVE20347/NVE442/NVE13177/NVE15734/NVE15353/NVE11632/NVE9018/NVE4209/NVE8904/NVE18979/NVE15435/NVE22537/NVE7481/NVE14897/NVE13347/NVE18735/NVE5203/NVE2020/NVE11407/NVE6044/NVE10283/NVE986/NVE13315/NVE19531/NVE24347/NVE1311/NVE20202/NVE21987/NVE155/NVE13984/NVE3220/NVE13596/NVE22467/NVE23477/NVE19961/NVE11717/NVE24912/NVE3919/NVE11836/NVE23298/NVE6477/NVE1155/NVE22939/NVE18526/NVE14899/NVE5680/NVE22782/NVE1572/NVE3632/NVE9359/NVE10954/NVE12551/NVE22653/NVE11159/NVE19479/NVE24947/NVE9572/NVE1554/NVE4881/NVE3781/NVE10258/NVE19016",126,69,0.547619047619048
"39","04144 Endocytosis","04144 Endocytosis",156,0.40883596711123,1.80807445580733,5.42150408782912e-06,0.000118641080961617,7.96512851876586e-05,6671,"tags=46%, list=26%, signal=34%","NVE8122/NVE19557/NVE10177/NVE10865/NVE17642/NVE2534/NVE12342/NVE18776/NVE3081/NVE459/NVE15433/NVE4209/NVE15469/NVE6954/NVE15435/NVE4627/NVE6987/NVE23820/NVE10552/NVE21274/NVE3672/NVE15987/NVE1740/NVE2871/NVE5902/NVE3700/NVE563/NVE11257/NVE4283/NVE18986/NVE17903/NVE18075/NVE16304/NVE79/NVE26088/NVE11532/NVE12186/NVE10143/NVE17795/NVE1106/NVE16831/NVE21523/NVE21845/NVE16474/NVE21861/NVE10083/NVE11201/NVE431/NVE416/NVE20506/NVE14485/NVE15988/NVE9144/NVE24818/NVE15418/NVE3847/NVE12899/NVE17374/NVE24457/NVE16403/NVE18071/NVE21222/NVE8642/NVE7868/NVE23142/NVE13502/NVE5446/NVE17646/NVE13401/NVE16608/NVE5934/NVE23538",157,72,0.45859872611465
"40","04146 Peroxisome","04146 Peroxisome",90,0.380071523702778,1.55114094304187,0.00425608289638733,0.0251405826902879,0.0168784682794308,5670,"tags=43%, list=22%, signal=34%","NVE12139/NVE9/NVE1567/NVE14583/NVE12397/NVE14492/NVE16550/NVE14916/NVE2505/NVE8921/NVE14504/NVE1413/NVE26208/NVE7110/NVE13205/NVE12197/NVE12750/NVE12500/NVE18965/NVE1201/NVE1953/NVE21571/NVE17376/NVE1536/NVE4521/NVE1987/NVE3897/NVE24473/NVE2069/NVE16551/NVE16854/NVE20402/NVE25572/NVE11981/NVE17612/NVE14353/NVE3721/NVE11075/NVE9042",91,39,0.428571428571429
"41","04270 Vascular smooth muscle contra","04270 Vascular smooth muscle contra",120,-0.42383626118661,-1.61487980191226,0.000870434671119046,0.00850347717170145,0.0057089237538982,5891,"tags=42%, list=23%, signal=33%","NVE19198/NVE14863/NVE7351/NVE1881/NVE22513/NVE7899/NVE24319/NVE21660/NVE3215/NVE2283/NVE6266/NVE18488/NVE2277/NVE14934/NVE7054/NVE634/NVE13412/NVE18816/NVE12983/NVE15204/NVE6255/NVE2975/NVE611/NVE6930/NVE18988/NVE11118/NVE6254/NVE5424/NVE16129/NVE944/NVE2416/NVE18268/NVE21284/NVE11431/NVE14282/NVE8332/NVE19989/NVE11119/NVE17685/NVE5425/NVE12/NVE25785/NVE5426/NVE19345/NVE8328/NVE19990/NVE925/NVE18105/NVE19694/NVE18021/NVE2267",120,51,0.425
"42","04390 Hippo signaling pathway","04390 Hippo signaling pathway",97,-0.434737230716133,-1.61079439620908,0.00139138501707473,0.012186613597827,0.00818164692435958,3111,"tags=20%, list=12%, signal=17%","NVE21257/NVE12517/NVE4456/NVE12095/NVE4056/NVE13458/NVE4068/NVE17746/NVE13710/NVE24195/NVE7570/NVE4013/NVE2870/NVE24194/NVE20305/NVE21203/NVE14201/NVE20303/NVE6394",100,19,0.19
"43","04611 Platelet activation","04611 Platelet activation",53,-0.533159882249177,-1.79942634878312,0.000512087729482711,0.0061669275729432,0.00414024975887608,4913,"tags=36%, list=19%, signal=29%","NVE3215/NVE1820/NVE7911/NVE2277/NVE5424/NVE6174/NVE21284/NVE19989/NVE17685/NVE5425/NVE4068/NVE5426/NVE19990/NVE2870/NVE20305/NVE2267/NVE14201/NVE20303/NVE6394",53,19,0.358490566037736
