"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","ClusterSize","Count","CountClusterRatio"
"13","00340 Histidine metabolism","00340 Histidine metabolism",29,0.527139456797191,1.78601243642081,0.00812991401680281,0.0312878509131502,0.0186715728615567,3293,"tags=45%, list=13%, signal=39%","NVE8672/NVE22615/NVE11338/NVE10026/NVE15723/NVE15724/NVE18494/NVE2445/NVE6114/NVE6111/NVE1503/NVE3738/NVE24608",30,13,0.433333333333333
"14","00350 Tyrosine metabolism","00350 Tyrosine metabolism",20,0.577267034033975,1.73502655100487,0.00458302032603448,0.0211652211420501,0.0126307163052433,3293,"tags=40%, list=13%, signal=35%","NVE2908/NVE7545/NVE20936/NVE18494/NVE18014/NVE24621/NVE9995/NVE24608",20,8,0.4
"15","00380 Tryptophan metabolism","00380 Tryptophan metabolism",51,0.438030399896385,1.66824567258075,0.00672109724845138,0.0275348177597847,0.0164318846142105,3769,"tags=37%, list=15%, signal=32%","NVE22615/NVE8531/NVE25426/NVE15723/NVE9430/NVE15724/NVE3478/NVE18494/NVE6028/NVE2445/NVE9831/NVE19524/NVE2516/NVE3738/NVE7486/NVE24608/NVE2365/NVE25321/NVE13500",52,19,0.365384615384615
"16","00410 beta-Alanine metabolism","00410 beta-Alanine metabolism",28,0.507579827721025,1.70059636138124,0.00727915202201985,0.029098789553477,0.017365212166186,4482,"tags=46%, list=18%, signal=38%","NVE22615/NVE20797/NVE25426/NVE15723/NVE15724/NVE3478/NVE6028/NVE13010/NVE2445/NVE21536/NVE3738/NVE4104/NVE13555",30,13,0.433333333333333
"17","00480 Glutathione metabolism","00480 Glutathione metabolism",68,0.496688821386956,1.95067984909672,2.94527627496104e-05,0.000299240069536042,0.000178576750987112,4889,"tags=40%, list=19%, signal=32%","NVE21389/NVE21387/NVE1654/NVE21385/NVE3830/NVE21390/NVE20797/NVE15516/NVE20501/NVE17309/NVE7806/NVE15614/NVE4872/NVE16855/NVE15195/NVE25243/NVE3721/NVE19597/NVE10361/NVE2864/NVE23960/NVE20508/NVE17163/NVE2784/NVE10970/NVE16413/NVE3076",69,27,0.391304347826087
"18","00564 Glycerophospholipid metabolis","00564 Glycerophospholipid metabolis",65,0.42008141330286,1.65371970674454,0.00185175716457603,0.0104521404400513,0.00623749781751924,6842,"tags=49%, list=27%, signal=36%","NVE16749/NVE25492/NVE4030/NVE9413/NVE17289/NVE23561/NVE640/NVE16150/NVE12677/NVE10763/NVE8432/NVE9119/NVE11535/NVE20139/NVE10565/NVE14910/NVE20264/NVE4639/NVE16747/NVE24319/NVE24303/NVE23545/NVE15187/NVE25097/NVE24380/NVE18269/NVE19177/NVE17903/NVE4766/NVE4531/NVE9854/NVE20906",65,32,0.492307692307692
"19","00590 Arachidonic acid metabolism","00590 Arachidonic acid metabolism",55,0.403544339050968,1.54329374826055,0.00967976553057742,0.0356327600690821,0.0212644734767833,6026,"tags=44%, list=24%, signal=33%","NVE15516/NVE20501/NVE23561/NVE4872/NVE12677/NVE3301/NVE11539/NVE19597/NVE17163/NVE4639/NVE12047/NVE24319/NVE24303/NVE18045/NVE10970/NVE16413/NVE15187/NVE3076/NVE12986/NVE11774/NVE18866/NVE1869/NVE18269/NVE11884",56,24,0.428571428571429
"20","00592 alpha-Linolenic acid metaboli","00592 alpha-Linolenic acid metaboli",18,0.610605531082224,1.75515534278715,0.00618063767899833,0.0257357700076324,0.0153582713680027,7216,"tags=61%, list=29%, signal=44%","NVE7110/NVE12750/NVE23561/NVE12677/NVE4639/NVE24319/NVE24303/NVE15187/NVE18269/NVE5298/NVE2069",18,11,0.611111111111111
"21","00620 Pyruvate metabolism","00620 Pyruvate metabolism",49,0.477754367227191,1.80755057028568,0.00100480080033633,0.00611793159401989,0.00365098279958087,6018,"tags=49%, list=24%, signal=37%","NVE22615/NVE21878/NVE22444/NVE3062/NVE15723/NVE15724/NVE2445/NVE23257/NVE287/NVE1238/NVE3738/NVE8806/NVE21377/NVE7486/NVE2365/NVE8805/NVE22317/NVE22316/NVE22445/NVE24961/NVE8143/NVE22318/NVE10646/NVE8142",49,24,0.489795918367347
"22","00630 Glyoxylate and dicarboxylate ","00630 Glyoxylate and dicarboxylate ",44,0.450549131106949,1.64209016251799,0.00573060555316565,0.0247631510757136,0.0147778439904798,6018,"tags=55%, list=24%, signal=42%","NVE1567/NVE16526/NVE21878/NVE11589/NVE11588/NVE3062/NVE9/NVE21057/NVE16768/NVE4306/NVE1393/NVE363/NVE1238/NVE14208/NVE7486/NVE2365/NVE11903/NVE10762/NVE3124/NVE19140/NVE8143/NVE2202/NVE18909/NVE8142",45,24,0.533333333333333
"23","00650 Butanoate metabolism","00650 Butanoate metabolism",22,0.718460750833041,2.19856656929576,2.02178457416921e-05,0.000233424219017718,0.000139299989799218,5282,"tags=64%, list=21%, signal=50%","NVE3085/NVE6472/NVE25426/NVE14193/NVE4103/NVE9430/NVE2030/NVE3478/NVE6028/NVE7486/NVE2365/NVE13135/NVE6238/NVE8921",23,14,0.608695652173913
"24","00760 Nicotinate and nicotinamide m","00760 Nicotinate and nicotinamide m",23,0.564907974641453,1.76357658257704,0.00801633640305297,0.0312878509131502,0.0186715728615567,6200,"tags=57%, list=25%, signal=43%","NVE23044/NVE11538/NVE21513/NVE4223/NVE22930/NVE18762/NVE3191/NVE24635/NVE19447/NVE21054/NVE6441/NVE23325/NVE8920",23,13,0.565217391304348
"25","00860 Porphyrin and chlorophyll met","00860 Porphyrin and chlorophyll met",32,0.493347486962567,1.70704282410205,0.00966762170308383,0.0356327600690821,0.0212644734767833,4369,"tags=44%, list=17%, signal=36%","NVE20411/NVE6963/NVE20409/NVE13974/NVE6469/NVE16256/NVE21011/NVE16754/NVE23055/NVE3944/NVE23866/NVE23976/NVE14938/NVE7259",34,14,0.411764705882353
"26","00900 Terpenoid backbone biosynthes","00900 Terpenoid backbone biosynthes",21,0.708718103639915,2.13200326129177,5.99866656922568e-05,0.000586023580224355,0.00034971983237591,5635,"tags=67%, list=22%, signal=52%","NVE1569/NVE6472/NVE16406/NVE1377/NVE6681/NVE23543/NVE7486/NVE23535/NVE2365/NVE1459/NVE21603/NVE15891/NVE12023/NVE6392",21,14,0.666666666666667
"27","00920 Sulfur metabolism","00920 Sulfur metabolism",19,0.647346031969064,1.90383688778157,0.00172594278461182,0.00996339698389551,0.00594583160249048,5438,"tags=63%, list=22%, signal=50%","NVE6951/NVE1226/NVE7849/NVE4786/NVE1227/NVE23390/NVE2617/NVE21508/NVE3084/NVE3083/NVE9590/NVE80",19,12,0.631578947368421
"28","00930 Caprolactam degradation","00930 Caprolactam degradation",10,0.761794173504483,1.86184147894969,0.00330728942750204,0.0166399414307916,0.00993017640295892,5723,"tags=90%, list=23%, signal=70%","NVE25426/NVE9430/NVE3478/NVE6028/NVE18059/NVE18058/NVE19277/NVE13938/NVE5610",11,9,0.818181818181818
"29","00970 Aminoacyl-tRNA biosynthesis","00970 Aminoacyl-tRNA biosynthesis",32,0.607596566891191,2.10235865565349,0.000120312029386885,0.00105490244946226,0.0006295315073459,3996,"tags=56%, list=16%, signal=47%","NVE21455/NVE6648/NVE24144/NVE1502/NVE13794/NVE10787/NVE11761/NVE12246/NVE3272/NVE20950/NVE11322/NVE15917/NVE5758/NVE9643/NVE22009/NVE6649/NVE1774/NVE23467",33,18,0.545454545454545
"30","00982 Drug metabolism - cytochrome ","00982 Drug metabolism - cytochrome ",36,0.475090653862751,1.69680583281962,0.0120695266658849,0.0419953393580106,0.0250614540719168,7649,"tags=61%, list=30%, signal=43%","NVE1654/NVE3830/NVE3944/NVE15195/NVE25243/NVE21738/NVE3721/NVE24608/NVE2864/NVE23960/NVE20508/NVE14938/NVE7259/NVE10970/NVE3076/NVE1869/NVE4357/NVE14622/NVE826/NVE15783/NVE15952/NVE4430",36,22,0.611111111111111
"31","00983 Drug metabolism - other enzym","00983 Drug metabolism - other enzym",43,0.529484025452299,1.92396429346475,0.000295105306413988,0.00241795960739203,0.00144295973255057,4369,"tags=42%, list=17%, signal=35%","NVE25467/NVE16451/NVE12649/NVE8817/NVE22488/NVE16619/NVE17882/NVE7222/NVE8233/NVE16754/NVE3944/NVE7223/NVE3710/NVE9058/NVE4104/NVE23310/NVE14938/NVE7259",43,18,0.418604651162791
"32","01200 Carbon metabolism","01200 Carbon metabolism",135,0.398288310584031,1.78662652783758,1.84567488587132e-05,0.00022323877191015,0.000133221645897479,6029,"tags=49%, list=24%, signal=37%","NVE1567/NVE3085/NVE4032/NVE19211/NVE14766/NVE7745/NVE22362/NVE22444/NVE25426/NVE14193/NVE11589/NVE4786/NVE11588/NVE3062/NVE9/NVE4694/NVE1375/NVE6571/NVE7806/NVE16768/NVE3478/NVE6028/NVE10089/NVE24297/NVE4306/NVE13010/NVE1393/NVE23257/NVE22761/NVE19524/NVE363/NVE17569/NVE2309/NVE15619/NVE14208/NVE5488/NVE8806/NVE21377/NVE7486/NVE11847/NVE2365/NVE18059/NVE172/NVE9159/NVE11903/NVE18058/NVE10762/NVE12987/NVE8805/NVE4573/NVE24356/NVE17322/NVE14769/NVE3124/NVE19140/NVE11846/NVE4075/NVE22445/NVE329/NVE8143/NVE5610/NVE21874/NVE18909/NVE7646/NVE8142/NVE20003",138,66,0.478260869565217
"33","01210 2-Oxocarboxylic acid metaboli","01210 2-Oxocarboxylic acid metaboli",19,0.608451372895747,1.78944816363009,0.00596895866811485,0.0252685916950195,0.0150794745299744,7214,"tags=79%, list=29%, signal=56%","NVE14766/NVE7824/NVE6571/NVE10089/NVE363/NVE7370/NVE14208/NVE3878/NVE14769/NVE19140/NVE21874/NVE7646/NVE20003/NVE12668/NVE10082",20,15,0.75
"34","01230 Biosynthesis of amino acids","01230 Biosynthesis of amino acids",99,0.467902293470789,1.99245727000978,2.07259331355308e-06,3.29024188526551e-05,1.96350945494502e-05,6150,"tags=49%, list=24%, signal=38%","NVE3285/NVE21647/NVE4032/NVE19211/NVE14766/NVE7824/NVE22444/NVE10026/NVE11589/NVE4786/NVE11588/NVE1658/NVE4694/NVE15723/NVE24140/NVE6571/NVE5391/NVE15724/NVE3286/NVE10089/NVE23257/NVE22761/NVE11577/NVE363/NVE17569/NVE7370/NVE24621/NVE15619/NVE14208/NVE5488/NVE1394/NVE11847/NVE15556/NVE172/NVE3878/NVE12987/NVE24356/NVE14769/NVE19140/NVE11846/NVE4075/NVE22445/NVE21473/NVE329/NVE21874/NVE7646/NVE20003/NVE13978/NVE15176",102,49,0.480392156862745
"35","02020 Two-component system","02020 Two-component system",16,0.60702303827772,1.71755812955708,0.013360135211043,0.0458577614000665,0.0273664220539145,4487,"tags=56%, list=18%, signal=46%","NVE22193/NVE6951/NVE21011/NVE12178/NVE17840/NVE5553/NVE7486/NVE2365/NVE11517",19,9,0.473684210526316
"36","03008 Ribosome biogenesis in eukary","03008 Ribosome biogenesis in eukary",68,0.435385764765275,1.70992017806964,0.00101162648405053,0.00611793159401989,0.00365098279958087,5447,"tags=40%, list=22%, signal=31%","NVE5003/NVE19118/NVE13908/NVE20957/NVE616/NVE8854/NVE13171/NVE4109/NVE22974/NVE19788/NVE13266/NVE16888/NVE682/NVE23286/NVE5521/NVE4477/NVE10946/NVE3515/NVE20296/NVE11963/NVE15438/NVE14559/NVE804/NVE4157/NVE16824/NVE15898/NVE4835",68,27,0.397058823529412
"37","03013 RNA transport","03013 RNA transport",140,0.468663528844831,2.09686635165879,2.32857277874538e-08,8.44939265430467e-07,5.04232300961406e-07,5792,"tags=49%, list=23%, signal=38%","NVE14842/NVE13833/NVE10199/NVE5891/NVE25084/NVE25587/NVE24938/NVE11357/NVE3094/NVE9250/NVE11802/NVE8639/NVE4109/NVE19788/NVE7441/NVE11235/NVE682/NVE18016/NVE18300/NVE18069/NVE13830/NVE442/NVE22288/NVE25/NVE22293/NVE25888/NVE23975/NVE21933/NVE10946/NVE22039/NVE21785/NVE24530/NVE3183/NVE1936/NVE22038/NVE24083/NVE22241/NVE16879/NVE2976/NVE22037/NVE1935/NVE12162/NVE12149/NVE14979/NVE8571/NVE10060/NVE713/NVE15701/NVE15702/NVE15438/NVE23298/NVE24529/NVE17407/NVE17224/NVE11814/NVE16759/NVE9124/NVE15292/NVE1135/NVE23176/NVE11011/NVE12228/NVE1535/NVE15607/NVE14794/NVE13237/NVE16882/NVE12211/NVE2705",142,69,0.485915492957746
"38","03018 RNA degradation","03018 RNA degradation",67,0.405317573170864,1.59199632674486,0.0041474716724708,0.0195084778668071,0.0116420257472865,5733,"tags=40%, list=23%, signal=31%","NVE8275/NVE20625/NVE20686/NVE10174/NVE4352/NVE6465/NVE6172/NVE11235/NVE7601/NVE11919/NVE9398/NVE18272/NVE2172/NVE24158/NVE18337/NVE5654/NVE7949/NVE16376/NVE2825/NVE15851/NVE19466/NVE13888/NVE18989/NVE17355/NVE8377/NVE10314/NVE23845",67,27,0.402985074626866
"39","03022 Basal transcription factors","03022 Basal transcription factors",35,0.46903973521621,1.64978175439595,0.0142192197138231,0.0475741001722835,0.0283906772681676,6233,"tags=40%, list=25%, signal=30%","NVE18452/NVE8492/NVE12235/NVE5910/NVE14267/NVE6846/NVE19387/NVE17115/NVE4886/NVE3325/NVE7689/NVE22443/NVE12348/NVE7933",35,14,0.4
"40","03030 DNA replication","03030 DNA replication",39,0.826090539095243,2.95069617858494,1e-10,8.46666666666667e-09,5.05263157894737e-09,4052,"tags=82%, list=16%, signal=69%","NVE26120/NVE19068/NVE21410/NVE5745/NVE9586/NVE4003/NVE3145/NVE4002/NVE22377/NVE10574/NVE10890/NVE23283/NVE9736/NVE514/NVE2271/NVE10318/NVE23671/NVE4158/NVE635/NVE20479/NVE8552/NVE24196/NVE22976/NVE16423/NVE632/NVE13474/NVE3422/NVE742/NVE2869/NVE5872/NVE2878/NVE1910",39,32,0.82051282051282
"41","03040 Spliceosome","03040 Spliceosome",107,0.513015866737032,2.22445444246664,7.24253744594873e-09,3.06600751878496e-07,1.82969367055547e-07,6888,"tags=58%, list=27%, signal=42%","NVE5003/NVE4209/NVE15435/NVE21451/NVE25587/NVE9422/NVE5659/NVE26111/NVE21175/NVE11802/NVE5296/NVE7441/NVE41/NVE6172/NVE15075/NVE18766/NVE25552/NVE4852/NVE3064/NVE13905/NVE16435/NVE1593/NVE14970/NVE1212/NVE3289/NVE14141/NVE16028/NVE14204/NVE4295/NVE15326/NVE16891/NVE17308/NVE7299/NVE25698/NVE11333/NVE16892/NVE10060/NVE791/NVE4944/NVE2923/NVE13888/NVE15693/NVE12994/NVE26025/NVE16759/NVE9124/NVE383/NVE12228/NVE9207/NVE25892/NVE16528/NVE4027/NVE13124/NVE5909/NVE22844/NVE23850/NVE20999/NVE6551/NVE19775/NVE21170/NVE11872/NVE21112",107,62,0.579439252336449
"42","03050 Proteasome","03050 Proteasome",36,0.742155082842429,2.65063743768691,2.7904201518226e-09,1.77191679640735e-07,1.05742237332225e-07,4640,"tags=72%, list=18%, signal=59%","NVE5600/NVE19830/NVE21267/NVE9987/NVE18355/NVE18329/NVE10183/NVE1940/NVE10642/NVE22672/NVE15913/NVE22428/NVE17462/NVE190/NVE11219/NVE5765/NVE3702/NVE4427/NVE461/NVE20755/NVE12759/NVE12627/NVE9282/NVE3751/NVE12955/NVE10472",38,26,0.684210526315789
"43","03060 Protein export","03060 Protein export",17,0.625713669816638,1.79146677297525,0.00733197847016743,0.029098789553477,0.017365212166186,6427,"tags=71%, list=25%, signal=53%","NVE1972/NVE4051/NVE3802/NVE11918/NVE25197/NVE1311/NVE7481/NVE23582/NVE10378/NVE13014/NVE11902/NVE15789",17,12,0.705882352941177
"44","03410 Base excision repair","03410 Base excision repair",29,0.65257713756568,2.21101051797117,2.72953688333509e-05,0.00028887598681963,0.000172391803158006,4497,"tags=52%, list=18%, signal=43%","NVE26120/NVE20983/NVE10890/NVE8886/NVE4158/NVE20479/NVE22976/NVE11484/NVE23234/NVE6831/NVE24391/NVE10393/NVE5872/NVE1910/NVE16947",30,15,0.5
"45","03420 Nucleotide excision repair","03420 Nucleotide excision repair",34,0.704043476083489,2.46799697599612,3.04637994294456e-07,6.44817087923264e-06,3.84805887529839e-06,4368,"tags=50%, list=17%, signal=41%","NVE26120/NVE19068/NVE21410/NVE23283/NVE514/NVE23671/NVE4158/NVE20479/NVE22976/NVE8492/NVE12235/NVE3220/NVE5872/NVE6846/NVE1910/NVE6304/NVE11159",34,17,0.5
"46","03430 Mismatch repair","03430 Mismatch repair",24,0.7562637221578,2.39229504275492,2.52413868179547e-07,5.82846568341864e-06,3.47823894907702e-06,4052,"tags=67%, list=16%, signal=56%","NVE26120/NVE19068/NVE21410/NVE25754/NVE23283/NVE514/NVE2271/NVE23671/NVE15941/NVE22976/NVE9489/NVE3422/NVE16230/NVE9488/NVE15566/NVE1910",24,16,0.666666666666667
"47","03440 Homologous recombination","03440 Homologous recombination",35,0.67262689347253,2.36587114704788,5.54591747209241e-07,1.00618788422248e-05,6.0046023757993e-06,4444,"tags=51%, list=18%, signal=42%","NVE19068/NVE21410/NVE22372/NVE2271/NVE22976/NVE6378/NVE744/NVE4144/NVE8097/NVE1398/NVE19348/NVE25013/NVE3422/NVE25440/NVE15522/NVE2308/NVE4143/NVE25438",35,18,0.514285714285714
"48","03460 Fanconi anemia pathway","03460 Fanconi anemia pathway",63,0.541392404898728,2.11287862478421,1.96178239539856e-06,3.29024188526551e-05,1.96350945494502e-05,4783,"tags=43%, list=19%, signal=35%","NVE19068/NVE21410/NVE25754/NVE22372/NVE17277/NVE18680/NVE6378/NVE9146/NVE4144/NVE1081/NVE6057/NVE6495/NVE3916/NVE6058/NVE61/NVE25142/NVE14243/NVE17403/NVE18683/NVE16230/NVE25440/NVE12753/NVE4143/NVE25438/NVE6056/NVE1734/NVE24271",63,27,0.428571428571429
"49","04015 Rap1 signaling pathway","04015 Rap1 signaling pathway",156,-0.375542596561757,-1.51010618369107,0.00249265130797127,0.0131902798380146,0.00787153044622505,5070,"tags=46%, list=20%, signal=37%","NVE22321/NVE14191/NVE7399/NVE19939/NVE5431/NVE5593/NVE5433/NVE20476/NVE7054/NVE1247/NVE11321/NVE13803/NVE4423/NVE14540/NVE6174/NVE8332/NVE6930/NVE5462/NVE11091/NVE19760/NVE16129/NVE13802/NVE24317/NVE2283/NVE17923/NVE11190/NVE11027/NVE18816/NVE2975/NVE21886/NVE1820/NVE13227/NVE944/NVE12/NVE21660/NVE4068/NVE611/NVE22512/NVE21277/NVE7911/NVE10798/NVE6310/NVE23672/NVE19198/NVE2224/NVE12236/NVE25785/NVE15857/NVE15868/NVE19345/NVE18488/NVE4259/NVE4566/NVE20305/NVE13884/NVE18893/NVE8328/NVE17685/NVE2870/NVE2416/NVE13688/NVE21284/NVE925/NVE18021/NVE19694/NVE20303/NVE14201/NVE1259/NVE4036/NVE6394/NVE4035",156,71,0.455128205128205
"50","04020 Calcium signaling pathway","04020 Calcium signaling pathway",158,-0.436991160988416,-1.75633566988872,1.26445438257935e-05,0.00016903758588166,0.000100876139108823,5620,"tags=42%, list=22%, signal=33%","NVE14557/NVE8332/NVE6929/NVE25781/NVE14476/NVE6930/NVE5462/NVE11091/NVE2501/NVE16129/NVE24317/NVE2283/NVE17923/NVE11027/NVE18816/NVE2975/NVE12535/NVE2411/NVE944/NVE12/NVE21660/NVE611/NVE19121/NVE22512/NVE7696/NVE15424/NVE8837/NVE10798/NVE7645/NVE6925/NVE4666/NVE911/NVE13412/NVE9945/NVE19198/NVE3783/NVE22524/NVE6255/NVE25785/NVE1881/NVE19989/NVE3215/NVE19345/NVE18488/NVE4259/NVE4566/NVE5385/NVE19990/NVE18893/NVE15603/NVE15873/NVE1149/NVE8328/NVE15276/NVE6254/NVE17685/NVE2416/NVE21284/NVE18988/NVE925/NVE18021/NVE19694/NVE25329/NVE21547/NVE12158/NVE14757/NVE20960",158,67,0.424050632911392
"51","04022 cGMP - PKG signaling pathway","04022 cGMP - PKG signaling pathway",112,-0.412720372122915,-1.5806483285974,0.00124339121110558,0.00734468296792601,0.00438306816154723,5715,"tags=40%, list=23%, signal=31%","NVE17867/NVE16392/NVE3960/NVE8332/NVE25781/NVE20585/NVE14476/NVE6265/NVE11091/NVE17792/NVE18816/NVE2277/NVE6266/NVE19121/NVE22512/NVE5424/NVE6925/NVE12522/NVE13412/NVE2224/NVE6255/NVE1881/NVE17901/NVE19989/NVE3215/NVE19345/NVE5385/NVE19990/NVE15873/NVE1767/NVE8328/NVE15276/NVE6254/NVE5426/NVE17685/NVE7263/NVE14282/NVE21284/NVE18988/NVE925/NVE5425/NVE18105/NVE1259/NVE12158/NVE2267",112,45,0.401785714285714
