"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","ClusterSize","Count","CountClusterRatio"
"19","00430 Taurine and hypotaurine metab","00430 Taurine and hypotaurine metab",16,0.640219285541174,1.79859968200181,0.00424238924302049,0.016083087578018,0.00846478293579894,5933,"tags=69%, list=23%, signal=53%","NVE6399/NVE17163/NVE20501/NVE15516/NVE4872/NVE3462/NVE3897/NVE24826/NVE11884/NVE2784/NVE23920",17,11,0.647058823529412
"20","00480 Glutathione metabolism","00480 Glutathione metabolism",68,0.433483631613964,1.68889882920337,0.00119149764980409,0.00593412555000469,0.00312322397368668,6420,"tags=46%, list=25%, signal=34%","NVE21389/NVE1654/NVE17163/NVE20501/NVE7806/NVE21387/NVE15516/NVE4872/NVE16413/NVE3462/NVE19597/NVE16855/NVE20797/NVE15614/NVE15195/NVE23960/NVE25243/NVE3721/NVE20508/NVE12460/NVE11884/NVE17309/NVE2784/NVE18866/NVE23920/NVE23125/NVE12386/NVE18248/NVE3830/NVE10361/NVE21874",69,31,0.449275362318841
"21","00510 N-Glycan biosynthesis","00510 N-Glycan biosynthesis",44,0.43442154307125,1.57152541998462,0.00823114959215022,0.0254964877610507,0.0134192040847635,8429,"tags=61%, list=33%, signal=41%","NVE22537/NVE18979/NVE11250/NVE13506/NVE784/NVE5478/NVE21587/NVE16612/NVE1572/NVE11613/NVE19479/NVE24597/NVE20454/NVE23865/NVE11242/NVE9244/NVE479/NVE9079/NVE9067/NVE8278/NVE21724/NVE11303/NVE14956/NVE13433/NVE21096/NVE12968/NVE13389",45,27,0.6
"22","00520 Amino sugar and nucleotide su","00520 Amino sugar and nucleotide su",54,0.473285148774427,1.7630230373719,0.000321667711645738,0.00215009470415835,0.00113162879166229,2521,"tags=35%, list=10%, signal=32%","NVE1264/NVE2496/NVE21452/NVE13129/NVE8660/NVE16181/NVE20000/NVE14301/NVE6592/NVE20151/NVE865/NVE25028/NVE14848/NVE4573/NVE274/NVE3343/NVE9147/NVE1001/NVE8495",54,19,0.351851851851852
"23","00561 Glycerolipid metabolism","00561 Glycerolipid metabolism",45,0.494707546856547,1.79833077047276,0.00106805151354299,0.00542570168879839,0.00285563246778863,6193,"tags=47%, list=24%, signal=35%","NVE9413/NVE5100/NVE15723/NVE2445/NVE22615/NVE7267/NVE18338/NVE15724/NVE1000/NVE19277/NVE11535/NVE10185/NVE3738/NVE23144/NVE1761/NVE3214/NVE13938/NVE20906/NVE3856/NVE11601/NVE22547",45,21,0.466666666666667
"24","00564 Glycerophospholipid metabolis","00564 Glycerophospholipid metabolis",65,0.386132238412423,1.50407252911901,0.0104668521024264,0.0298716902698461,0.0157219422472874,6564,"tags=40%, list=26%, signal=30%","NVE16749/NVE10565/NVE9413/NVE640/NVE23561/NVE17289/NVE4030/NVE16150/NVE24303/NVE15187/NVE17903/NVE10763/NVE11535/NVE14910/NVE12677/NVE14353/NVE9854/NVE8432/NVE3413/NVE19177/NVE4639/NVE20906/NVE6680/NVE11601/NVE20264/NVE16747",65,26,0.4
"25","00620 Pyruvate metabolism","00620 Pyruvate metabolism",49,0.605983336310814,2.21988087458623,1.05415187539526e-06,2.05965058731074e-05,1.08402662490039e-05,4487,"tags=45%, list=18%, signal=37%","NVE22444/NVE3062/NVE23257/NVE21878/NVE15723/NVE2445/NVE22615/NVE2365/NVE22317/NVE8806/NVE22318/NVE22316/NVE22445/NVE15724/NVE8805/NVE1238/NVE21377/NVE13222/NVE7486/NVE8142/NVE3738/NVE287",49,22,0.448979591836735
"26","00627 Aminobenzoate degradation","00627 Aminobenzoate degradation",14,0.605479228362043,1.62513742086965,0.0108300024043058,0.0302287979197106,0.015909893641953,3334,"tags=50%, list=13%, signal=43%","NVE3478/NVE25426/NVE11514/NVE26215/NVE6028/NVE11517/NVE2516",15,7,0.466666666666667
"27","00630 Glyoxylate and dicarboxylate ","00630 Glyoxylate and dicarboxylate ",44,0.49875597583195,1.80425604321513,0.000791422004819708,0.00418794144217095,0.00220417970640577,5401,"tags=52%, list=21%, signal=41%","NVE3062/NVE1567/NVE21878/NVE14208/NVE16526/NVE3124/NVE11589/NVE21057/NVE2365/NVE363/NVE11903/NVE4306/NVE1238/NVE9/NVE7486/NVE16768/NVE24483/NVE8142/NVE18909/NVE19140/NVE11588/NVE3214/NVE8143",45,23,0.511111111111111
"28","00640 Propanoate metabolism","00640 Propanoate metabolism",32,0.503751205861039,1.69281108789999,0.00413592054858825,0.015917027565779,0.00837738292935739,6108,"tags=47%, list=24%, signal=36%","NVE9899/NVE3478/NVE25426/NVE2365/NVE13010/NVE6028/NVE4306/NVE21377/NVE7486/NVE8142/NVE18909/NVE3678/NVE8143/NVE17322/NVE6554",34,15,0.441176470588235
"29","00650 Butanoate metabolism","00650 Butanoate metabolism",22,0.723447429360115,2.25124016920147,9.37107286392677e-06,0.000135974426475115,7.15654876184815e-05,5047,"tags=59%, list=20%, signal=47%","NVE3085/NVE9430/NVE3478/NVE25426/NVE14193/NVE2365/NVE4103/NVE6028/NVE8921/NVE6472/NVE7486/NVE6238/NVE13135",23,13,0.565217391304348
"30","00670 One carbon pool by folate","00670 One carbon pool by folate",19,0.576477001884782,1.72097999010844,0.00884776308533084,0.026808675078409,0.0141098289886363,5303,"tags=68%, list=21%, signal=54%","NVE9930/NVE2394/NVE11338/NVE11589/NVE3585/NVE4020/NVE5758/NVE1989/NVE16768/NVE24483/NVE23797/NVE16410/NVE11588",22,13,0.590909090909091
"31","00720 Carbon fixation pathways in p","00720 Carbon fixation pathways in p",24,0.600172482033642,1.90552000101618,0.0016030043168128,0.00754005734204537,0.00396845123265546,3960,"tags=50%, list=16%, signal=42%","NVE22444/NVE23257/NVE14208/NVE14193/NVE2365/NVE3566/NVE363/NVE22445/NVE4306/NVE21377/NVE7486/NVE18909",25,12,0.48
"32","00760 Nicotinate and nicotinamide m","00760 Nicotinate and nicotinamide m",23,0.607815434288304,1.90839637996438,0.00132427760643827,0.00646858676991002,0.00340451935258422,5518,"tags=61%, list=22%, signal=48%","NVE23044/NVE11538/NVE3191/NVE24635/NVE4223/NVE18762/NVE21513/NVE21054/NVE8920/NVE23325/NVE22930/NVE6441/NVE10599/NVE10967",23,14,0.608695652173913
"33","00770 Pantothenate and CoA biosynth","00770 Pantothenate and CoA biosynth",18,0.571996521348215,1.66291015217145,0.0161606662781949,0.0418858085169542,0.0220451623773443,5134,"tags=50%, list=20%, signal=40%","NVE7824/NVE16859/NVE10348/NVE3391/NVE4104/NVE3878/NVE6441/NVE5518/NVE10966",19,9,0.473684210526316
"34","00860 Porphyrin and chlorophyll met","00860 Porphyrin and chlorophyll met",32,0.565524329581362,1.90039417167493,0.000427142989196252,0.00264620290867922,0.00139273837298906,3954,"tags=44%, list=16%, signal=37%","NVE20409/NVE20411/NVE16754/NVE6963/NVE23976/NVE21011/NVE13974/NVE16256/NVE6469/NVE23055/NVE23866/NVE15458/NVE3581/NVE7259",34,14,0.411764705882353
"35","00900 Terpenoid backbone biosynthes","00900 Terpenoid backbone biosynthes",21,0.68295852911029,2.10033749482633,7.72351001205583e-05,0.000754527516562378,0.000397119745559146,5158,"tags=62%, list=20%, signal=49%","NVE2365/NVE1569/NVE6681/NVE16406/NVE6472/NVE18942/NVE1377/NVE6392/NVE7486/NVE1459/NVE21603/NVE23543/NVE23535",21,13,0.619047619047619
"36","00910 Nitrogen metabolism","00910 Nitrogen metabolism",18,0.649304499343569,1.88766015790454,0.00205948225439697,0.00934122308244338,0.00491643320128599,1401,"tags=33%, list=6%, signal=32%","NVE11846/NVE11847/NVE17569/NVE8185/NVE10880/NVE24297",18,6,0.333333333333333
"37","00920 Sulfur metabolism","00920 Sulfur metabolism",19,0.671686652560628,2.00521319133351,0.000453220971225094,0.00274090777836128,0.00144258304124278,3386,"tags=47%, list=13%, signal=41%","NVE6951/NVE23390/NVE1226/NVE7849/NVE4786/NVE80/NVE1227/NVE3083/NVE2617",19,9,0.473684210526316
"38","00930 Caprolactam degradation","00930 Caprolactam degradation",10,0.730935821532029,1.79163404699522,0.00466261100791564,0.0166803267043743,0.00877911931809172,3359,"tags=60%, list=13%, signal=52%","NVE9430/NVE3478/NVE25426/NVE6028/NVE19277/NVE5610",11,6,0.545454545454545
"39","00970 Aminoacyl-tRNA biosynthesis","00970 Aminoacyl-tRNA biosynthesis",32,0.597522522208424,2.00792124980722,0.000115137706980761,0.000974832585770443,0.000513069781984444,4683,"tags=62%, list=19%, signal=51%","NVE21455/NVE24144/NVE13794/NVE10787/NVE6648/NVE1502/NVE11322/NVE20950/NVE11761/NVE1774/NVE6649/NVE24728/NVE5758/NVE15917/NVE22009/NVE3272/NVE12246/NVE17197/NVE9643/NVE23467",33,20,0.606060606060606
"40","00983 Drug metabolism - other enzym","00983 Drug metabolism - other enzym",43,0.492090324923629,1.76496990577672,0.000824023050624373,0.00427146642568552,0.00224814022404501,5340,"tags=44%, list=21%, signal=35%","NVE16754/NVE16451/NVE17882/NVE12649/NVE16619/NVE8233/NVE25467/NVE7222/NVE7223/NVE9058/NVE15458/NVE680/NVE7259/NVE23310/NVE4104/NVE14938/NVE22488/NVE14249/NVE826",43,19,0.441860465116279
"41","01200 Carbon metabolism","01200 Carbon metabolism",135,0.486487277213939,2.15092638961023,5.54046345760630e-09,1.56364190914667e-07,8.22969425866666e-08,4343,"tags=41%, list=17%, signal=34%","NVE11846/NVE11847/NVE17569/NVE22444/NVE3062/NVE23257/NVE14766/NVE4032/NVE19211/NVE1567/NVE3085/NVE19524/NVE14208/NVE9159/NVE4573/NVE7745/NVE3478/NVE25426/NVE3124/NVE22362/NVE11589/NVE14193/NVE4786/NVE24297/NVE4694/NVE7806/NVE10089/NVE1375/NVE2365/NVE13010/NVE363/NVE8806/NVE6028/NVE15619/NVE6571/NVE22445/NVE11903/NVE8805/NVE4306/NVE9/NVE5488/NVE21377/NVE12987/NVE22761/NVE5610/NVE2309/NVE7486/NVE172/NVE16768/NVE24483/NVE8142/NVE18909/NVE329/NVE19140/NVE7646",138,55,0.398550724637681
"42","01210 2-Oxocarboxylic acid metaboli","01210 2-Oxocarboxylic acid metaboli",19,0.61416240521612,1.83348374106529,0.00291220339984181,0.0119306397348358,0.00627928407096621,4727,"tags=58%, list=19%, signal=47%","NVE14766/NVE7824/NVE14208/NVE10089/NVE363/NVE6571/NVE7370/NVE3878/NVE19140/NVE7646/NVE14769",20,11,0.55
"43","01212 Fatty acid metabolism","01212 Fatty acid metabolism",47,0.455072075482356,1.65599534605788,0.00391090673074041,0.015521411087626,0.00816916373032948,4644,"tags=40%, list=18%, signal=33%","NVE3085/NVE596/NVE24526/NVE9430/NVE3478/NVE25426/NVE1990/NVE2365/NVE4229/NVE7110/NVE6028/NVE3266/NVE7486/NVE12750/NVE4948/NVE9429/NVE26028/NVE22737/NVE1991",48,19,0.395833333333333
"44","01230 Biosynthesis of amino acids","01230 Biosynthesis of amino acids",99,0.560781431058851,2.37666059411248,2.60355335883127e-10,1.10217092190524e-08,5.80089958897493e-09,4343,"tags=42%, list=17%, signal=35%","NVE11846/NVE11847/NVE17569/NVE22444/NVE23257/NVE14766/NVE4032/NVE19211/NVE7824/NVE14208/NVE15723/NVE3285/NVE21647/NVE11589/NVE1658/NVE1394/NVE4786/NVE24140/NVE15556/NVE4694/NVE24621/NVE10089/NVE363/NVE11577/NVE15619/NVE3286/NVE6571/NVE22445/NVE21473/NVE15724/NVE5488/NVE12987/NVE22761/NVE5391/NVE172/NVE10026/NVE7370/NVE329/NVE3878/NVE19140/NVE15176/NVE7646",102,42,0.411764705882353
"45","02010 ABC transporters","02010 ABC transporters",59,-0.445787355271183,-1.51658756715071,0.0113874958174874,0.0307704674217212,0.0161949828535375,2687,"tags=25%, list=11%, signal=23%","NVE23359/NVE7907/NVE4762/NVE2315/NVE7906/NVE15479/NVE21037/NVE7903/NVE10037/NVE3966/NVE18585/NVE3965/NVE18587/NVE18588/NVE25222",60,15,0.25
"46","02020 Two-component system","02020 Two-component system",16,0.618854146093574,1.73857753976988,0.00779783248163027,0.0246356839103796,0.0129661494265156,2408,"tags=50%, list=10%, signal=45%","NVE6951/NVE22193/NVE21011/NVE11514/NVE2365/NVE26215/NVE11517/NVE5553",19,8,0.421052631578947
"47","03008 Ribosome biogenesis in eukary","03008 Ribosome biogenesis in eukary",68,0.486432865377185,1.89519473610294,8.54233611266702e-05,0.000788579412682487,0.000415041796148677,5481,"tags=44%, list=22%, signal=35%","NVE5003/NVE20957/NVE13908/NVE8854/NVE19118/NVE616/NVE19788/NVE4109/NVE16888/NVE13171/NVE22974/NVE23286/NVE3515/NVE15898/NVE20296/NVE8829/NVE15007/NVE682/NVE10946/NVE4477/NVE687/NVE803/NVE11963/NVE23551/NVE15438/NVE5521/NVE20640/NVE16352/NVE4835/NVE13266",68,30,0.441176470588235
"48","03010 Ribosome","03010 Ribosome",129,-0.432926881451654,-1.68282542778489,0.000249709184022168,0.00176183702060085,0.000927282642421501,6026,"tags=56%, list=24%, signal=43%","NVE23963/NVE13299/NVE16142/NVE69/NVE4298/NVE17026/NVE11578/NVE10009/NVE2088/NVE4488/NVE6784/NVE11974/NVE14982/NVE2942/NVE24745/NVE4715/NVE18510/NVE9033/NVE17752/NVE45/NVE22048/NVE8043/NVE10602/NVE23701/NVE19312/NVE24100/NVE22476/NVE3071/NVE22308/NVE13301/NVE21578/NVE12879/NVE16291/NVE4736/NVE13447/NVE3732/NVE3331/NVE799/NVE23965/NVE2507/NVE13667/NVE19115/NVE1333/NVE11447/NVE10553/NVE14265/NVE7269/NVE1158/NVE9450/NVE21507/NVE10419/NVE21967/NVE12122/NVE3351/NVE19817/NVE2295/NVE6694/NVE8183/NVE5259/NVE14926/NVE20682/NVE2161/NVE11807/NVE2298/NVE9318/NVE9154/NVE882/NVE3334/NVE2256/NVE4890/NVE14983/NVE1957",129,72,0.558139534883721
"49","03013 RNA transport","03013 RNA transport",140,0.519367543773656,2.30599194549138,1e-10,5.08e-09,2.67368421052632e-09,5894,"tags=58%, list=23%, signal=45%","NVE24938/NVE5891/NVE11802/NVE23975/NVE8639/NVE24530/NVE3094/NVE9250/NVE442/NVE25/NVE19788/NVE21933/NVE4109/NVE22288/NVE17224/NVE25084/NVE22038/NVE1936/NVE22037/NVE14842/NVE10199/NVE21785/NVE8571/NVE11357/NVE22241/NVE23176/NVE25587/NVE8829/NVE22293/NVE13830/NVE11235/NVE7441/NVE682/NVE13833/NVE11011/NVE26118/NVE18069/NVE10946/NVE16879/NVE12211/NVE18016/NVE9345/NVE22039/NVE2976/NVE15701/NVE687/NVE21847/NVE21849/NVE16882/NVE1135/NVE12149/NVE3183/NVE24083/NVE2127/NVE25888/NVE11814/NVE713/NVE1935/NVE17407/NVE18300/NVE15438/NVE10060/NVE7225/NVE9124/NVE15702/NVE12228/NVE2705/NVE15586/NVE1535/NVE23298/NVE25454/NVE11450/NVE21848/NVE16759/NVE2954/NVE9934/NVE15607/NVE20172/NVE3133/NVE17006/NVE929",142,81,0.570422535211268
"50","03015 mRNA surveillance pathway","03015 mRNA surveillance pathway",61,0.415550540323055,1.5843677516505,0.00443219393492626,0.016177803360254,0.00851463334750213,5916,"tags=49%, list=23%, signal=38%","NVE3827/NVE364/NVE11802/NVE24627/NVE22588/NVE11117/NVE25587/NVE12823/NVE11235/NVE13657/NVE7441/NVE18069/NVE11689/NVE12873/NVE9227/NVE18592/NVE22378/NVE24601/NVE10220/NVE23555/NVE3466/NVE24312/NVE2972/NVE10060/NVE12228/NVE6850/NVE22567/NVE3133/NVE929/NVE14472",62,30,0.483870967741935
"51","03018 RNA degradation","03018 RNA degradation",67,0.467630745228561,1.82720744458814,0.000173647648803702,0.00142279041277872,0.000748837059357219,5500,"tags=45%, list=22%, signal=35%","NVE8275/NVE5654/NVE7949/NVE11919/NVE24158/NVE20625/NVE20686/NVE6172/NVE9398/NVE8764/NVE2172/NVE7601/NVE2825/NVE11235/NVE10174/NVE10314/NVE17355/NVE6465/NVE4352/NVE4564/NVE6900/NVE8501/NVE20020/NVE2646/NVE16376/NVE18989/NVE18337/NVE25148/NVE15851/NVE8377",67,30,0.447761194029851
"52","03020 RNA polymerase","03020 RNA polymerase",29,0.507192368207064,1.68539628545779,0.00637795127614051,0.0217938157936519,0.0114704293650799,7049,"tags=59%, list=28%, signal=42%","NVE25606/NVE15381/NVE24035/NVE15927/NVE23796/NVE959/NVE11878/NVE13144/NVE14969/NVE2438/NVE4288/NVE5540/NVE7364/NVE1176/NVE5620/NVE11825/NVE4292",29,17,0.586206896551724
"53","03030 DNA replication","03030 DNA replication",39,0.784023473337518,2.73241739374016,1e-10,5.08e-09,2.67368421052632e-09,4415,"tags=82%, list=17%, signal=68%","NVE514/NVE21410/NVE19068/NVE10318/NVE26120/NVE9586/NVE10890/NVE4003/NVE9736/NVE23283/NVE3145/NVE10574/NVE2878/NVE22377/NVE742/NVE8552/NVE632/NVE4002/NVE23671/NVE5745/NVE635/NVE13474/NVE4158/NVE24196/NVE16423/NVE5872/NVE2869/NVE2271/NVE22976/NVE1910/NVE3422/NVE15410",39,32,0.82051282051282
"54","03040 Spliceosome","03040 Spliceosome",107,0.484875704316304,2.0777033462909,2.98029233770816e-07,6.30828544814894e-06,3.32015023586787e-06,7499,"tags=59%, list=30%, signal=42%","NVE5003/NVE21451/NVE11802/NVE4209/NVE41/NVE18766/NVE9422/NVE5659/NVE26111/NVE1212/NVE21175/NVE14970/NVE6172/NVE15075/NVE14141/NVE25587/NVE11333/NVE5296/NVE25552/NVE7441/NVE3064/NVE14204/NVE16435/NVE1593/NVE8729/NVE15326/NVE16028/NVE383/NVE21775/NVE13905/NVE4852/NVE16891/NVE12994/NVE6551/NVE791/NVE13124/NVE10060/NVE21170/NVE9124/NVE12228/NVE7299/NVE2923/NVE4295/NVE4027/NVE18371/NVE16759/NVE15435/NVE3289/NVE4944/NVE8902/NVE16892/NVE2366/NVE19775/NVE17308/NVE8730/NVE16528/NVE4771/NVE13888/NVE26025/NVE20999/NVE25892/NVE11872/NVE15693",107,63,0.588785046728972
"55","03050 Proteasome","03050 Proteasome",36,0.771318762620483,2.63980185259055,1e-10,5.08e-09,2.67368421052632e-09,3504,"tags=69%, list=14%, signal=60%","NVE5600/NVE18355/NVE1940/NVE19830/NVE22672/NVE21267/NVE10183/NVE15913/NVE22428/NVE10642/NVE18329/NVE9987/NVE190/NVE10472/NVE12627/NVE4427/NVE11219/NVE461/NVE17462/NVE5765/NVE12759/NVE3751/NVE20755/NVE12955/NVE3702",38,25,0.657894736842105
