"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","ClusterSize","Count","CountClusterRatio"
"11","00480 Glutathione metabolism","00480 Glutathione metabolism",68,0.510347549285755,1.94753199514223,7.36133503452497e-05,0.000705355295490355,0.00044139514968522,5511,"tags=47%, list=22%, signal=37%","NVE21389/NVE20501/NVE19597/NVE17163/NVE4872/NVE21387/NVE21874/NVE15516/NVE1654/NVE16855/NVE11884/NVE23960/NVE1869/NVE21414/NVE14622/NVE20797/NVE7806/NVE16413/NVE21390/NVE15614/NVE17309/NVE25243/NVE2784/NVE15195/NVE3721/NVE15517/NVE2864/NVE20508/NVE21385/NVE3830/NVE18339/NVE3076",69,32,0.463768115942029
"12","00563 Glycosylphosphatidylinositol(","00563 Glycosylphosphatidylinositol(",20,0.615175519204322,1.79094080268724,0.00311038346945035,0.0140032681662184,0.00876292371777449,6712,"tags=65%, list=27%, signal=48%","NVE20369/NVE6113/NVE22192/NVE11821/NVE19021/NVE4956/NVE2791/NVE11276/NVE22368/NVE13280/NVE21858/NVE1072/NVE3121",20,13,0.65
"13","00590 Arachidonic acid metabolism","00590 Arachidonic acid metabolism",55,0.418252587425702,1.51449956456448,0.0134777615661369,0.0479354760231711,0.0299969203460374,4014,"tags=35%, list=16%, signal=29%","NVE20501/NVE19597/NVE17163/NVE4872/NVE15516/NVE14312/NVE11884/NVE1869/NVE11539/NVE24303/NVE3301/NVE16413/NVE24582/NVE15187/NVE4639/NVE18045/NVE15504/NVE12677/NVE11653",56,19,0.339285714285714
"14","00650 Butanoate metabolism","00650 Butanoate metabolism",22,0.689405443655771,2.0422983535501,0.000131510042836067,0.00111345169601203,0.000696772507657756,6142,"tags=73%, list=24%, signal=55%","NVE2030/NVE3085/NVE6028/NVE9430/NVE3478/NVE8921/NVE4103/NVE13135/NVE25426/NVE6472/NVE6238/NVE12668/NVE14193/NVE23208/NVE2365/NVE7486",23,16,0.695652173913043
"15","00670 One carbon pool by folate","00670 One carbon pool by folate",19,0.672019859826678,1.92112662702082,0.000696450832631998,0.00442246278721319,0.00276747567703768,5078,"tags=68%, list=20%, signal=55%","NVE11588/NVE9930/NVE11589/NVE4020/NVE16768/NVE2394/NVE6538/NVE1989/NVE3585/NVE11338/NVE23797/NVE16410/NVE12841",22,13,0.590909090909091
"16","00790 Folate biosynthesis","00790 Folate biosynthesis",23,0.633530527552781,1.90389506571269,0.00124453628603599,0.00718436856029867,0.00449581289931661,3515,"tags=39%, list=14%, signal=34%","NVE350/NVE14593/NVE17840/NVE14592/NVE6538/NVE20127/NVE6859/NVE1989/NVE8941",23,9,0.391304347826087
"17","00860 Porphyrin and chlorophyll met","00860 Porphyrin and chlorophyll met",32,0.608727666935527,1.96469491972853,0.000286652993389697,0.00220635940366615,0.00138068905906999,3208,"tags=47%, list=13%, signal=41%","NVE20411/NVE6963/NVE16754/NVE16256/NVE6469/NVE23055/NVE3944/NVE23866/NVE13974/NVE20409/NVE1127/NVE23668/NVE826/NVE14938/NVE19178",34,15,0.441176470588235
"18","00900 Terpenoid backbone biosynthes","00900 Terpenoid backbone biosynthes",21,0.625830599602276,1.83727983961662,0.00189384941807731,0.00943211278807133,0.00590239963115943,7458,"tags=76%, list=29%, signal=54%","NVE16406/NVE1377/NVE6681/NVE1459/NVE21603/NVE1569/NVE23543/NVE6472/NVE18942/NVE23535/NVE2365/NVE7486/NVE15891/NVE6392/NVE14352/NVE5205",21,16,0.761904761904762
"19","00930 Caprolactam degradation","00930 Caprolactam degradation",10,0.849722363161717,2.05427832143518,7.49787125127542e-05,0.000705355295490355,0.00044139514968522,3469,"tags=90%, list=14%, signal=78%","NVE6028/NVE18059/NVE5610/NVE9430/NVE13938/NVE18058/NVE3478/NVE25426/NVE19277",11,9,0.818181818181818
"20","00983 Drug metabolism - other enzym","00983 Drug metabolism - other enzym",43,0.519222594167081,1.77981550551002,0.00118038428906256,0.00697250254469511,0.00436323201097788,4231,"tags=42%, list=17%, signal=35%","NVE25467/NVE16754/NVE12649/NVE16619/NVE16451/NVE3944/NVE8233/NVE22488/NVE17882/NVE1127/NVE8817/NVE826/NVE14938/NVE6332/NVE680/NVE3710/NVE7223/NVE7222",43,18,0.418604651162791
"21","01230 Biosynthesis of amino acids","01230 Biosynthesis of amino acids",99,0.400047907233755,1.63927333831234,0.00160296029722901,0.00848233157283687,0.00530804835266625,7388,"tags=49%, list=29%, signal=35%","NVE11588/NVE4032/NVE21647/NVE7824/NVE21874/NVE11589/NVE22761/NVE14766/NVE3286/NVE1394/NVE4694/NVE1658/NVE4786/NVE14208/NVE15724/NVE3285/NVE11577/NVE19211/NVE6571/NVE15619/NVE22445/NVE3878/NVE4075/NVE1744/NVE22276/NVE15723/NVE363/NVE329/NVE12668/NVE22274/NVE10089/NVE22692/NVE1749/NVE16721/NVE10026/NVE15176/NVE5488/NVE8576/NVE7646/NVE14769/NVE15556/NVE5391/NVE5263/NVE21645/NVE23257/NVE10577/NVE13868/NVE22444/NVE21432",102,49,0.480392156862745
"22","03008 Ribosome biogenesis in eukary","03008 Ribosome biogenesis in eukary",68,0.530243616259671,2.02345717017917,1.57644566568261e-05,0.000200208599541691,0.000125285945009513,6434,"tags=54%, list=25%, signal=41%","NVE5003/NVE20957/NVE19118/NVE13171/NVE23286/NVE19788/NVE22974/NVE16888/NVE13908/NVE10946/NVE8854/NVE616/NVE4477/NVE682/NVE687/NVE4109/NVE20296/NVE20502/NVE6423/NVE3515/NVE15898/NVE804/NVE15438/NVE15007/NVE20640/NVE7232/NVE5521/NVE8829/NVE11711/NVE13266/NVE14559/NVE8967/NVE20744/NVE929/NVE16824/NVE16352/NVE23552",68,37,0.544117647058823
"23","03013 RNA transport","03013 RNA transport",140,0.458181847992636,1.9922734169367,6.74037962760559e-07,1.31696648108601e-05,8.24127387666756e-06,6852,"tags=53%, list=27%, signal=39%","NVE5891/NVE13833/NVE24938/NVE9250/NVE25587/NVE22241/NVE1935/NVE19788/NVE24529/NVE25839/NVE3183/NVE8639/NVE3094/NVE11802/NVE22288/NVE10946/NVE11357/NVE11814/NVE21933/NVE7441/NVE25084/NVE21785/NVE682/NVE25/NVE687/NVE13830/NVE18069/NVE4109/NVE15702/NVE1936/NVE11235/NVE13237/NVE16879/NVE10199/NVE442/NVE21847/NVE24530/NVE17224/NVE18016/NVE23176/NVE11450/NVE22039/NVE15438/NVE8571/NVE15701/NVE2976/NVE713/NVE26118/NVE8829/NVE1135/NVE22038/NVE12162/NVE22293/NVE15607/NVE23975/NVE14794/NVE19572/NVE12228/NVE25454/NVE25888/NVE9124/NVE10060/NVE13877/NVE23298/NVE20172/NVE929/NVE19142/NVE18300/NVE21981/NVE4738/NVE12149/NVE14842/NVE2954/NVE24083",142,74,0.52112676056338
"24","03018 RNA degradation","03018 RNA degradation",67,0.457677897473108,1.74306684525127,0.00099192099891172,0.00599876032675183,0.00375388648710952,6686,"tags=49%, list=26%, signal=36%","NVE5654/NVE16376/NVE6172/NVE9398/NVE25839/NVE8275/NVE7601/NVE10174/NVE18337/NVE20686/NVE15851/NVE11235/NVE20625/NVE24158/NVE4352/NVE17355/NVE8764/NVE20030/NVE18989/NVE4564/NVE10314/NVE2172/NVE11919/NVE2825/NVE23845/NVE8501/NVE20744/NVE8377/NVE2646/NVE25553/NVE18272/NVE6465/NVE19466",67,33,0.492537313432836
"25","03030 DNA replication","03030 DNA replication",39,0.775461000905092,2.61856477741219,1e-10,1.27e-08,7.94736842105263e-09,4271,"tags=82%, list=17%, signal=68%","NVE19068/NVE26120/NVE514/NVE635/NVE9586/NVE23671/NVE3145/NVE21410/NVE2878/NVE10890/NVE9736/NVE23283/NVE4002/NVE10318/NVE13474/NVE22377/NVE10574/NVE4158/NVE4003/NVE8552/NVE24196/NVE1910/NVE5745/NVE16423/NVE632/NVE1819/NVE742/NVE5872/NVE3422/NVE20479/NVE2869/NVE2271",39,32,0.82051282051282
"26","03040 Spliceosome","03040 Spliceosome",107,0.468293539138917,1.94209878352743,6.71638780922447e-06,0.00010035073550253,6.27971863277335e-05,6672,"tags=48%, list=26%, signal=35%","NVE5003/NVE15693/NVE1212/NVE25587/NVE6172/NVE21175/NVE9207/NVE4209/NVE21451/NVE11802/NVE9422/NVE5296/NVE14204/NVE7441/NVE15075/NVE18766/NVE13905/NVE22844/NVE5659/NVE3064/NVE4944/NVE26111/NVE4852/NVE41/NVE16435/NVE16028/NVE14141/NVE15435/NVE16891/NVE7802/NVE21775/NVE19775/NVE6551/NVE17308/NVE8730/NVE11333/NVE25552/NVE4295/NVE21170/NVE12994/NVE12228/NVE15326/NVE9124/NVE10060/NVE3289/NVE8902/NVE16034/NVE734/NVE4027/NVE791/NVE2923",107,51,0.476635514018692
"27","03050 Proteasome","03050 Proteasome",36,0.719382891930919,2.39264615635539,3.15026530810758e-08,1.60033477651865e-06,1.00145276110367e-06,4768,"tags=67%, list=19%, signal=54%","NVE5600/NVE21267/NVE18355/NVE19830/NVE10183/NVE1940/NVE15913/NVE10642/NVE22428/NVE9987/NVE18329/NVE461/NVE190/NVE22672/NVE4427/NVE5765/NVE11219/NVE3751/NVE20755/NVE12759/NVE12627/NVE3702/NVE12955/NVE17462",38,24,0.631578947368421
"28","03410 Base excision repair","03410 Base excision repair",29,0.594890605614923,1.88517613706137,0.000611389902540875,0.0040866588222469,0.00255733726547568,4067,"tags=48%, list=16%, signal=41%","NVE20983/NVE26120/NVE10890/NVE10390/NVE8886/NVE4158/NVE11484/NVE1910/NVE6831/NVE24391/NVE1819/NVE5872/NVE20479/NVE16947",30,14,0.466666666666667
"29","03420 Nucleotide excision repair","03420 Nucleotide excision repair",34,0.603420399877288,1.96197715147955,0.000171306104219577,0.00140360485392815,0.000878343692263367,7297,"tags=74%, list=29%, signal=52%","NVE19068/NVE26120/NVE514/NVE23671/NVE21410/NVE23283/NVE6846/NVE4158/NVE1910/NVE6304/NVE3220/NVE1819/NVE5872/NVE16420/NVE12235/NVE20479/NVE16421/NVE1498/NVE11791/NVE22976/NVE4130/NVE1090/NVE20770/NVE17124/NVE11159",34,25,0.735294117647059
"30","03430 Mismatch repair","03430 Mismatch repair",24,0.771879966039377,2.33987557752908,3.20072903623085e-07,7.39077432002395e-06,4.62497688488859e-06,4271,"tags=75%, list=17%, signal=62%","NVE19068/NVE26120/NVE514/NVE23671/NVE21410/NVE9489/NVE15566/NVE23283/NVE25754/NVE15941/NVE1910/NVE9488/NVE16230/NVE1819/NVE10486/NVE3422/NVE2383/NVE2271",24,18,0.75
"31","03440 Homologous recombination","03440 Homologous recombination",35,0.661590675193238,2.16879274187897,5.25130484815463e-06,8.33644644644547e-05,5.21675678994309e-05,4271,"tags=54%, list=17%, signal=45%","NVE19068/NVE744/NVE21410/NVE6378/NVE8097/NVE25013/NVE6461/NVE22372/NVE19348/NVE15522/NVE11960/NVE9242/NVE1819/NVE2308/NVE3422/NVE4144/NVE1398/NVE25440/NVE2271",35,19,0.542857142857143
"32","03460 Fanconi anemia pathway","03460 Fanconi anemia pathway",63,0.590140831791034,2.21025671213896,2.91383044396472e-07,7.39077432002395e-06,4.62497688488859e-06,4906,"tags=48%, list=19%, signal=38%","NVE17277/NVE19068/NVE1081/NVE21410/NVE6378/NVE6058/NVE3916/NVE17403/NVE12753/NVE6057/NVE22372/NVE25754/NVE1734/NVE9146/NVE61/NVE3979/NVE6495/NVE18680/NVE9242/NVE25142/NVE16230/NVE10486/NVE15622/NVE4144/NVE6056/NVE25440/NVE5490/NVE9508/NVE23121/NVE14025",63,30,0.476190476190476
"33","04015 Rap1 signaling pathway","04015 Rap1 signaling pathway",156,-0.481477386409703,-1.97765255247274,2.35040219096405e-07,6.63335729449853e-06,4.15100269983124e-06,7078,"tags=54%, list=28%, signal=39%","NVE17369/NVE5433/NVE4068/NVE21503/NVE23672/NVE21277/NVE18077/NVE19694/NVE11091/NVE7811/NVE15868/NVE21660/NVE5446/NVE1247/NVE11321/NVE14540/NVE5293/NVE25517/NVE13803/NVE13802/NVE634/NVE22530/NVE19939/NVE12920/NVE19760/NVE5411/NVE2113/NVE23204/NVE13884/NVE132/NVE13451/NVE3660/NVE19133/NVE3190/NVE6945/NVE20476/NVE15857/NVE2283/NVE21886/NVE7911/NVE2975/NVE11190/NVE10798/NVE7399/NVE2224/NVE24317/NVE18816/NVE611/NVE6310/NVE22512/NVE7054/NVE1820/NVE20305/NVE18893/NVE2870/NVE20919/NVE6174/NVE18488/NVE13227/NVE4423/NVE25785/NVE20303/NVE14201/NVE19198/NVE21284/NVE12/NVE17685/NVE8332/NVE21316/NVE2416/NVE944/NVE8328/NVE17923/NVE12236/NVE13688/NVE4566/NVE925/NVE6930/NVE19345/NVE4036/NVE4259/NVE1259/NVE6394/NVE18021/NVE4035",156,85,0.544871794871795
"34","04020 Calcium signaling pathway","04020 Calcium signaling pathway",158,-0.499212038317976,-2.04873738432171,1.93307422367063e-08,1.22750213203085e-06,7.68142652037542e-07,5712,"tags=47%, list=23%, signal=37%","NVE19121/NVE1881/NVE14476/NVE3215/NVE25781/NVE634/NVE22530/NVE19939/NVE12535/NVE5411/NVE132/NVE19133/NVE22007/NVE6945/NVE7617/NVE15873/NVE19989/NVE911/NVE2283/NVE12829/NVE2975/NVE6929/NVE4666/NVE8837/NVE10798/NVE7399/NVE24317/NVE7645/NVE7696/NVE18816/NVE611/NVE15424/NVE22512/NVE7054/NVE5385/NVE18893/NVE19633/NVE2411/NVE14557/NVE19990/NVE20919/NVE15276/NVE11809/NVE18488/NVE25785/NVE19198/NVE21284/NVE12/NVE17685/NVE8332/NVE6255/NVE20960/NVE6254/NVE2416/NVE14863/NVE18988/NVE944/NVE9945/NVE8328/NVE17923/NVE4566/NVE6925/NVE12158/NVE15963/NVE925/NVE22524/NVE14757/NVE15603/NVE6930/NVE19345/NVE21547/NVE1149/NVE4259/NVE3783/NVE18021",158,75,0.474683544303797
"35","04022 cGMP - PKG signaling pathway","04022 cGMP - PKG signaling pathway",112,-0.483829097059161,-1.90097246860756,2.22409291434164e-05,0.000269009333448941,0.00016833986469453,7122,"tags=55%, list=28%, signal=40%","NVE9047/NVE11565/NVE13412/NVE1263/NVE18077/NVE3960/NVE22862/NVE11091/NVE378/NVE20585/NVE5700/NVE12816/NVE25517/NVE19121/NVE1881/NVE14476/NVE3215/NVE25781/NVE14282/NVE634/NVE22530/NVE19939/NVE6266/NVE5411/NVE5426/NVE4889/NVE6267/NVE7617/NVE15873/NVE19989/NVE5424/NVE16392/NVE2224/NVE18816/NVE7351/NVE2277/NVE17901/NVE22512/NVE5385/NVE18105/NVE19990/NVE20919/NVE15276/NVE21284/NVE17685/NVE1767/NVE8332/NVE6255/NVE6254/NVE14863/NVE7263/NVE18988/NVE5425/NVE17230/NVE8328/NVE6925/NVE12158/NVE925/NVE2267/NVE12522/NVE19345/NVE1259",112,62,0.553571428571429
"36","04024 cAMP signaling pathway","04024 cAMP signaling pathway",212,-0.422578164039194,-1.7985624307372,3.77696245968289e-06,6.39565643172969e-05,4.00225495727801e-05,5415,"tags=38%, list=21%, signal=30%","NVE13803/NVE14282/NVE13802/NVE634/NVE22530/NVE19939/NVE6266/NVE12535/NVE5411/NVE13884/NVE132/NVE12130/NVE19133/NVE6267/NVE3966/NVE7906/NVE21037/NVE11799/NVE6945/NVE7907/NVE15873/NVE2283/NVE2975/NVE6459/NVE10798/NVE7399/NVE24317/NVE7645/NVE22082/NVE2315/NVE18816/NVE611/NVE1157/NVE7903/NVE17901/NVE19074/NVE22512/NVE7054/NVE18893/NVE19779/NVE19633/NVE24137/NVE18105/NVE14557/NVE20699/NVE1702/NVE25227/NVE5469/NVE20919/NVE7732/NVE18488/NVE21877/NVE25785/NVE19198/NVE12/NVE8332/NVE6255/NVE3047/NVE6254/NVE23922/NVE3048/NVE2416/NVE944/NVE20159/NVE19776/NVE8328/NVE17923/NVE12236/NVE4566/NVE7733/NVE925/NVE12979/NVE3965/NVE4762/NVE6930/NVE19345/NVE4036/NVE4259/NVE18021/NVE4035",212,80,0.377358490566038
"37","04080 Neuroactive ligand-receptor i","04080 Neuroactive ligand-receptor i",219,-0.559874717649429,-2.39114509499475,1e-10,1.27e-08,7.94736842105263e-09,5509,"tags=47%, list=22%, signal=37%","NVE2168/NVE25781/NVE20920/NVE502/NVE20477/NVE18369/NVE185/NVE12535/NVE17822/NVE18031/NVE132/NVE5192/NVE12130/NVE1094/NVE19133/NVE22007/NVE11799/NVE6945/NVE21701/NVE10435/NVE2283/NVE12829/NVE2975/NVE10027/NVE6459/NVE10798/NVE7399/NVE1262/NVE24317/NVE23007/NVE895/NVE7645/NVE22082/NVE20515/NVE1662/NVE2150/NVE611/NVE1157/NVE10336/NVE23943/NVE15382/NVE7054/NVE18893/NVE19779/NVE23959/NVE860/NVE2411/NVE14557/NVE5966/NVE1702/NVE2510/NVE9453/NVE17584/NVE12192/NVE876/NVE13342/NVE14195/NVE5469/NVE11809/NVE18488/NVE21877/NVE14460/NVE25785/NVE19198/NVE12/NVE5449/NVE18882/NVE21178/NVE20960/NVE2372/NVE3047/NVE9215/NVE23922/NVE7439/NVE3048/NVE2416/NVE14863/NVE21922/NVE18988/NVE20399/NVE944/NVE20159/NVE9945/NVE19776/NVE17923/NVE4566/NVE21438/NVE4822/NVE22524/NVE1844/NVE14757/NVE24039/NVE2156/NVE15603/NVE6930/NVE22611/NVE21547/NVE1149/NVE4259/NVE3783/NVE19357/NVE18021/NVE19361/NVE16109",219,104,0.474885844748858
"38","04110 Cell cycle","04110 Cell cycle",91,0.521533051747426,2.10780384608559,4.38101923089426e-07,9.27315737205952e-06,5.80292898127222e-06,5517,"tags=49%, list=22%, signal=39%","NVE11062/NVE22384/NVE26120/NVE9586/NVE3187/NVE14401/NVE18557/NVE3145/NVE5270/NVE17817/NVE213/NVE18115/NVE5269/NVE22377/NVE25047/NVE22861/NVE10574/NVE12898/NVE8387/NVE8552/NVE3979/NVE214/NVE3220/NVE10509/NVE13080/NVE2337/NVE222/NVE12602/NVE18476/NVE9801/NVE25431/NVE12235/NVE7308/NVE19961/NVE25782/NVE15459/NVE9508/NVE10203/NVE13972/NVE17818/NVE9082/NVE3632/NVE3288/NVE23663/NVE7998",93,45,0.483870967741935
"39","04111 Cell cycle - yeast","04111 Cell cycle - yeast",58,0.611130927508123,2.24759564853831,1.17095718093851e-07,4.24890177083404e-06,2.65886517777016e-06,5517,"tags=64%, list=22%, signal=50%","NVE11062/NVE9052/NVE24422/NVE9586/NVE14401/NVE18557/NVE16394/NVE3145/NVE8734/NVE213/NVE18115/NVE21009/NVE7757/NVE22377/NVE10574/NVE12898/NVE21007/NVE22288/NVE11117/NVE8552/NVE214/NVE3220/NVE13080/NVE2337/NVE12602/NVE18476/NVE9801/NVE9765/NVE19961/NVE13206/NVE15459/NVE10220/NVE10203/NVE9082/NVE3632/NVE23663/NVE7998",59,37,0.627118644067797
"40","04113 Meiosis - yeast","04113 Meiosis - yeast",45,0.602071976999274,2.09408697402766,1.28532051762055e-05,0.000181373006375344,0.000113499063251873,5517,"tags=53%, list=22%, signal=42%","NVE11062/NVE9586/NVE14401/NVE3145/NVE213/NVE18115/NVE7757/NVE22377/NVE10574/NVE12898/NVE2686/NVE11117/NVE8552/NVE214/NVE13080/NVE2337/NVE12602/NVE9801/NVE13206/NVE10203/NVE22378/NVE9082/NVE23663/NVE7998",46,24,0.521739130434783
"41","04141 Protein processing in endopla","04141 Protein processing in endopla",125,0.402332443701659,1.69875162486684,0.000200669388827761,0.00159281327382036,0.000996745977401051,8356,"tags=60%, list=33%, signal=40%","NVE3918/NVE4437/NVE12650/NVE10734/NVE14927/NVE15734/NVE22525/NVE22537/NVE13177/NVE4209/NVE227/NVE13596/NVE10283/NVE15353/NVE3220/NVE11632/NVE13347/NVE442/NVE6044/NVE7481/NVE18979/NVE11407/NVE14897/NVE2020/NVE986/NVE18735/NVE5203/NVE21664/NVE20347/NVE9018/NVE5680/NVE15435/NVE13315/NVE22782/NVE1155/NVE19961/NVE155/NVE19016/NVE22939/NVE24347/NVE9650/NVE23477/NVE1572/NVE10258/NVE3919/NVE3632/NVE8904/NVE6477/NVE9359/NVE1311/NVE23298/NVE20202/NVE19531/NVE8159/NVE8766/NVE24912/NVE21987/NVE11836/NVE25371/NVE11159/NVE4123/NVE23432/NVE22467/NVE18526/NVE13984/NVE11918/NVE18336/NVE25674/NVE11717/NVE11676/NVE23792/NVE24947/NVE9572/NVE1689/NVE14899",126,75,0.595238095238095
"42","04146 Peroxisome","04146 Peroxisome",90,0.424536718390345,1.71167112708797,0.000603783931363992,0.0040866588222469,0.00255733726547568,6379,"tags=51%, list=25%, signal=38%","NVE14492/NVE9/NVE7110/NVE26208/NVE12397/NVE1567/NVE21874/NVE1953/NVE14583/NVE9429/NVE2505/NVE12139/NVE13205/NVE14916/NVE14353/NVE8921/NVE1413/NVE3623/NVE12750/NVE12197/NVE680/NVE1536/NVE4521/NVE18318/NVE16550/NVE9042/NVE14504/NVE3721/NVE12500/NVE24473/NVE9265/NVE1987/NVE3522/NVE18965/NVE3897/NVE16854/NVE11649/NVE1754/NVE21549/NVE16551/NVE1201/NVE20402/NVE6392/NVE8217/NVE21571/NVE5298",91,46,0.505494505494505
"43","04261 Adrenergic signaling in cardi","04261 Adrenergic signaling in cardi",89,-0.421477228327516,-1.59929275514949,0.00463884352114277,0.0193158402355781,0.0120874093475851,7664,"tags=48%, list=30%, signal=34%","NVE22062/NVE18590/NVE2435/NVE3981/NVE9047/NVE13412/NVE1263/NVE18077/NVE22862/NVE11091/NVE378/NVE20585/NVE10585/NVE5700/NVE25517/NVE1881/NVE25781/NVE634/NVE22530/NVE19939/NVE5411/NVE4889/NVE15873/NVE22654/NVE18816/NVE22512/NVE19633/NVE20919/NVE6174/NVE21284/NVE17685/NVE8332/NVE6255/NVE6254/NVE14863/NVE18988/NVE8328/NVE4481/NVE925/NVE14552/NVE19345/NVE4036/NVE4035",89,43,0.48314606741573
