"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","ClusterSize","Count","CountClusterRatio"
"13","00650 Butanoate metabolism","00650 Butanoate metabolism",22,-0.565624854018132,-1.70842569809597,0.00992641353835197,0.0451669433529684,0.030136253128172,3617,"tags=41%, list=14%, signal=35%","NVE9430/NVE3478/NVE2365/NVE7486/NVE4103/NVE3085/NVE25426/NVE6472/NVE14193",23,9,0.391304347826087
"14","00730 Thiamine metabolism","00730 Thiamine metabolism",16,-0.623309605001302,-1.73222626533266,0.00945897785992869,0.0444922291929979,0.0296860708664429,7885,"tags=81%, list=31%, signal=56%","NVE13694/NVE9805/NVE1739/NVE1447/NVE7648/NVE17606/NVE26215/NVE11517/NVE11514/NVE1446/NVE5619/NVE18699/NVE12178",16,13,0.8125
"15","00900 Terpenoid backbone biosynthes","00900 Terpenoid backbone biosynthes",21,-0.63312932422724,-1.8891596042964,0.00247745892974361,0.0190689263077235,0.0127231543122399,5005,"tags=52%, list=20%, signal=42%","NVE15891/NVE23543/NVE16406/NVE1377/NVE2365/NVE6681/NVE23535/NVE7486/NVE12023/NVE6472/NVE1569",21,11,0.523809523809524
"16","00970 Aminoacyl-tRNA biosynthesis","00970 Aminoacyl-tRNA biosynthesis",32,-0.525202958525805,-1.75628736413686,0.00466773409967289,0.0290108027623414,0.0193565654568461,3484,"tags=56%, list=14%, signal=49%","NVE17197/NVE23596/NVE23467/NVE5200/NVE11322/NVE3272/NVE1774/NVE20950/NVE12246/NVE11761/NVE6649/NVE9643/NVE13794/NVE5758/NVE24144/NVE1502/NVE6648/NVE21455",33,18,0.545454545454545
"17","01200 Carbon metabolism","01200 Carbon metabolism",135,-0.405859155309048,-1.79311540181481,3.21837188558219e-05,0.000681222049114897,0.00045452445050766,3617,"tags=30%, list=14%, signal=26%","NVE3478/NVE363/NVE8142/NVE2365/NVE21378/NVE4694/NVE19140/NVE21377/NVE11903/NVE7806/NVE5488/NVE4786/NVE2309/NVE7486/NVE6571/NVE12987/NVE9774/NVE1375/NVE13010/NVE10089/NVE22362/NVE172/NVE3085/NVE25426/NVE4573/NVE7745/NVE19524/NVE14766/NVE23257/NVE3124/NVE4306/NVE14193/NVE1393/NVE24297/NVE19211/NVE11846/NVE22444/NVE24356/NVE1567/NVE11847/NVE17569",138,41,0.297101449275362
"18","01230 Biosynthesis of amino acids","01230 Biosynthesis of amino acids",99,-0.422971193262001,-1.77978303014449,0.00024372585067154,0.00343924255947617,0.00229472876948058,3970,"tags=35%, list=16%, signal=30%","NVE7824/NVE15724/NVE363/NVE18317/NVE4694/NVE19140/NVE15556/NVE1658/NVE13978/NVE5488/NVE4786/NVE6571/NVE12987/NVE21647/NVE24520/NVE21473/NVE19584/NVE10089/NVE172/NVE15723/NVE14766/NVE23257/NVE11923/NVE7370/NVE5391/NVE10026/NVE19211/NVE24621/NVE11846/NVE24140/NVE22444/NVE3285/NVE24356/NVE11847/NVE17569",102,35,0.343137254901961
"19","02020 Two-component system","02020 Two-component system",16,-0.688834958767879,-1.91432636122232,0.00147569328620353,0.0144163882575268,0.00961889146067891,3567,"tags=62%, list=14%, signal=54%","NVE2365/NVE11517/NVE11514/NVE7486/NVE24520/NVE5553/NVE21011/NVE12178/NVE22193/NVE6951",19,10,0.526315789473684
"20","03010 Ribosome","03010 Ribosome",129,0.394656104906784,1.59479219558971,0.000921971644679131,0.0111514665594523,0.00744047292197194,7629,"tags=60%, list=30%, signal=42%","NVE3334/NVE12291/NVE14983/NVE12122/NVE17752/NVE9318/NVE17026/NVE10419/NVE23265/NVE21578/NVE22048/NVE13667/NVE1957/NVE23701/NVE6694/NVE3071/NVE10151/NVE8183/NVE16142/NVE1333/NVE4736/NVE4715/NVE18510/NVE4298/NVE21967/NVE23965/NVE4488/NVE10553/NVE379/NVE16291/NVE22308/NVE19817/NVE19115/NVE7269/NVE24745/NVE6784/NVE20682/NVE3732/NVE3351/NVE13301/NVE4890/NVE19312/NVE1158/NVE14265/NVE11447/NVE12879/NVE2942/NVE10009/NVE45/NVE14982/NVE13447/NVE14926/NVE799/NVE2256/NVE11807/NVE2295/NVE20200/NVE1638/NVE10602/NVE22476/NVE2507/NVE2088/NVE5259/NVE21507/NVE9033/NVE23270/NVE23993/NVE69/NVE4703/NVE2161/NVE24100/NVE23963/NVE8043/NVE9154/NVE9450/NVE3331/NVE11578/NVE11974",129,78,0.604651162790698
"21","03013 RNA transport","03013 RNA transport",140,-0.360800336900579,-1.60448010881865,0.00129297080023376,0.013136583330375,0.00876498100368992,8050,"tags=52%, list=32%, signal=36%","NVE20172/NVE15072/NVE21980/NVE9345/NVE15607/NVE3133/NVE21785/NVE14794/NVE10946/NVE6036/NVE1135/NVE16879/NVE16135/NVE1936/NVE15438/NVE12228/NVE21933/NVE17089/NVE15586/NVE22288/NVE15701/NVE9124/NVE17325/NVE8571/NVE16882/NVE12211/NVE713/NVE24530/NVE11327/NVE2705/NVE25/NVE19788/NVE21225/NVE23298/NVE1535/NVE13830/NVE2976/NVE11559/NVE12162/NVE11011/NVE10060/NVE18069/NVE22039/NVE682/NVE442/NVE22038/NVE17407/NVE9250/NVE12149/NVE7441/NVE16759/NVE11235/NVE24938/NVE8639/NVE18016/NVE24083/NVE5891/NVE22293/NVE11802/NVE3094/NVE15292/NVE23975/NVE22037/NVE25587/NVE25888/NVE4109/NVE11357/NVE14979/NVE18300/NVE13833/NVE25084/NVE10199/NVE14842",142,73,0.514084507042254
"22","03030 DNA replication","03030 DNA replication",39,-0.673203175500311,-2.3699023920917,1.82414186348339e-07,2.77159669889884e-05,1.84926261302409e-05,3070,"tags=51%, list=12%, signal=45%","NVE8552/NVE24196/NVE10318/NVE9736/NVE10890/NVE4158/NVE23283/NVE3145/NVE9586/NVE20479/NVE22377/NVE10574/NVE4002/NVE22976/NVE19068/NVE21410/NVE2271/NVE4003/NVE26120/NVE5745",39,20,0.512820512820513
"23","03040 Spliceosome","03040 Spliceosome",107,-0.449522259188309,-1.9101477067444,7.91178707833585e-06,0.00020095939178973,0.000134083970485481,4854,"tags=42%, list=19%, signal=34%","NVE13905/NVE5003/NVE16028/NVE10060/NVE11333/NVE13124/NVE16891/NVE383/NVE2923/NVE3064/NVE13888/NVE14141/NVE791/NVE25892/NVE16435/NVE15075/NVE17308/NVE7441/NVE18766/NVE16759/NVE15326/NVE20999/NVE4852/NVE21175/NVE4295/NVE3038/NVE25698/NVE11802/NVE16892/NVE26025/NVE5909/NVE5296/NVE3289/NVE41/NVE25587/NVE7299/NVE14970/NVE1593/NVE25552/NVE9422/NVE26111/NVE5659/NVE21451/NVE4209/NVE15435",107,45,0.420560747663551
"24","03050 Proteasome","03050 Proteasome",36,-0.645927302790164,-2.20534417702591,4.36255789302059e-06,0.000123121078314137,8.214875096799e-05,6800,"tags=75%, list=27%, signal=55%","NVE4427/NVE4067/NVE21460/NVE12955/NVE12627/NVE10570/NVE190/NVE12759/NVE20755/NVE9282/NVE10183/NVE1940/NVE22428/NVE5765/NVE15913/NVE11219/NVE10642/NVE18355/NVE3702/NVE18329/NVE21267/NVE10472/NVE22672/NVE17462/NVE19830/NVE5600/NVE9987",38,27,0.710526315789474
"25","03420 Nucleotide excision repair","03420 Nucleotide excision repair",34,-0.508921137127681,-1.70919454079408,0.0049163779805973,0.0296412877104811,0.0197772371379505,1980,"tags=35%, list=8%, signal=33%","NVE514/NVE10309/NVE11159/NVE12235/NVE4158/NVE23283/NVE20479/NVE22976/NVE19068/NVE21410/NVE26120/NVE8492",34,12,0.352941176470588
"26","03430 Mismatch repair","03430 Mismatch repair",24,-0.537727284548525,-1.65829251091107,0.0108903335187422,0.0485288546273777,0.0323793849772392,1879,"tags=50%, list=7%, signal=46%","NVE16230/NVE23671/NVE514/NVE3422/NVE15941/NVE23283/NVE25754/NVE22976/NVE19068/NVE21410/NVE2271/NVE26120",24,12,0.5
"27","04010 MAPK signaling pathway","04010 MAPK signaling pathway",125,-0.323398596908422,-1.41814607420987,0.00863867606902595,0.0444922291929979,0.0296860708664429,6165,"tags=37%, list=24%, signal=28%","NVE3190/NVE3937/NVE24506/NVE19923/NVE4640/NVE24037/NVE380/NVE14609/NVE10177/NVE16473/NVE20036/NVE3660/NVE22538/NVE13951/NVE12846/NVE13524/NVE20962/NVE973/NVE1111/NVE5446/NVE24698/NVE14825/NVE24783/NVE6335/NVE5592/NVE20964/NVE25405/NVE20431/NVE4220/NVE18077/NVE3700/NVE15105/NVE6516/NVE5467/NVE12665/NVE2735/NVE13315/NVE3704/NVE1908/NVE25517/NVE2019/NVE13076/NVE21090/NVE16118/NVE4209/NVE15435",125,46,0.368
"28","04012 ErbB signaling pathway","04012 ErbB signaling pathway",42,-0.522409927349432,-1.87049324825517,0.00115923433428698,0.0122685633712039,0.00818582139562297,4335,"tags=57%, list=17%, signal=47%","NVE11223/NVE3937/NVE4740/NVE14609/NVE25257/NVE21503/NVE10427/NVE20962/NVE15767/NVE19829/NVE5896/NVE20964/NVE18077/NVE18254/NVE12665/NVE16957/NVE2735/NVE23281/NVE25517/NVE2019/NVE173/NVE13076/NVE21090/NVE16118",42,24,0.571428571428571
"29","04014 Ras signaling pathway","04014 Ras signaling pathway",137,-0.391863207642203,-1.73719752130328,7.3403131154407e-05,0.00143418425486303,0.000956915313025063,6292,"tags=40%, list=25%, signal=30%","NVE11223/NVE3190/NVE3937/NVE19345/NVE24319/NVE4640/NVE4740/NVE14609/NVE10177/NVE4259/NVE16473/NVE3660/NVE6618/NVE11328/NVE25257/NVE22513/NVE26076/NVE14545/NVE21503/NVE10427/NVE15933/NVE18268/NVE22030/NVE10958/NVE20919/NVE1660/NVE1996/NVE15767/NVE12677/NVE23846/NVE1111/NVE5446/NVE23819/NVE15024/NVE6335/NVE5592/NVE25405/NVE4220/NVE18077/NVE15934/NVE3700/NVE5467/NVE10853/NVE12665/NVE2735/NVE18269/NVE459/NVE13451/NVE1908/NVE25517/NVE23602/NVE23561/NVE13076/NVE22530/NVE16118",137,55,0.401459854014599
"30","04080 Neuroactive ligand-receptor i","04080 Neuroactive ligand-receptor i",219,0.413007063047316,1.80547765919864,1.33245330227993e-06,5.64071897965172e-05,3.76359616959771e-05,5755,"tags=33%, list=23%, signal=26%","NVE25329/NVE20960/NVE17158/NVE3047/NVE9453/NVE1844/NVE12192/NVE7782/NVE3048/NVE19694/NVE9215/NVE12131/NVE22894/NVE18882/NVE7912/NVE19181/NVE19357/NVE23353/NVE14757/NVE10193/NVE2810/NVE13468/NVE7439/NVE8454/NVE2372/NVE14195/NVE2510/NVE15868/NVE4822/NVE9826/NVE11773/NVE14460/NVE19889/NVE16129/NVE19776/NVE18326/NVE21701/NVE1881/NVE8340/NVE13412/NVE7273/NVE20920/NVE5462/NVE12671/NVE17594/NVE18988/NVE9473/NVE5469/NVE20477/NVE2416/NVE19361/NVE13342/NVE11027/NVE1611/NVE18893/NVE860/NVE23007/NVE278/NVE21660/NVE5601/NVE21877/NVE12636/NVE21547/NVE23959/NVE16109/NVE17822/NVE5566/NVE20158/NVE7899/NVE21922/NVE876/NVE22082/NVE2168",219,73,0.333333333333333
"31","04110 Cell cycle","04110 Cell cycle",91,-0.399102101351741,-1.66443897688179,0.00108090663588377,0.0121675467201167,0.00811842114355072,4808,"tags=40%, list=19%, signal=32%","NVE20036/NVE13080/NVE26088/NVE214/NVE23098/NVE14401/NVE25782/NVE3187/NVE25890/NVE20962/NVE22861/NVE7308/NVE12235/NVE5896/NVE3107/NVE17817/NVE8552/NVE12804/NVE20964/NVE222/NVE18476/NVE25047/NVE8878/NVE3145/NVE9586/NVE5269/NVE5270/NVE19961/NVE22377/NVE10574/NVE3621/NVE23052/NVE2773/NVE26120/NVE12898/NVE19960",93,36,0.387096774193548
"32","04111 Cell cycle - yeast","04111 Cell cycle - yeast",58,-0.412635195690122,-1.54275496958076,0.00929910250806972,0.0444922291929979,0.0296860708664429,7478,"tags=52%, list=30%, signal=37%","NVE18611/NVE8734/NVE7998/NVE8738/NVE3635/NVE2337/NVE20610/NVE213/NVE3220/NVE22288/NVE10220/NVE15459/NVE3284/NVE13080/NVE214/NVE14401/NVE9903/NVE11117/NVE13206/NVE8552/NVE12804/NVE24422/NVE18476/NVE3145/NVE9586/NVE19961/NVE22377/NVE10574/NVE2773/NVE12898",59,30,0.508474576271186
"33","04114 Oocyte meiosis","04114 Oocyte meiosis",86,-0.417376062938404,-1.7191966297274,0.000887069706375802,0.0111514665594523,0.00744047292197194,7149,"tags=44%, list=28%, signal=32%","NVE11431/NVE7998/NVE8332/NVE21021/NVE3635/NVE3220/NVE3937/NVE19345/NVE18592/NVE18590/NVE19956/NVE7650/NVE13080/NVE22538/NVE22513/NVE14545/NVE15933/NVE20919/NVE22861/NVE11117/NVE1996/NVE17817/NVE14825/NVE12804/NVE6335/NVE22567/NVE15543/NVE15934/NVE25047/NVE15105/NVE10853/NVE19961/NVE3704/NVE23052/NVE23602/NVE173/NVE22530/NVE19960",87,38,0.436781609195402
"34","04141 Protein processing in endopla","04141 Protein processing in endopla",125,-0.438473334824991,-1.92276418132963,3.20147415947691e-06,0.000101646804563392,6.78207025889187e-05,5055,"tags=37%, list=20%, signal=30%","NVE23298/NVE4889/NVE1554/NVE155/NVE22537/NVE3918/NVE2780/NVE6044/NVE986/NVE22467/NVE442/NVE2020/NVE3781/NVE11159/NVE18979/NVE21587/NVE24912/NVE25370/NVE8904/NVE3013/NVE4086/NVE11632/NVE18735/NVE13347/NVE11717/NVE15734/NVE1311/NVE22939/NVE19479/NVE25970/NVE20202/NVE9018/NVE10734/NVE19961/NVE13315/NVE13177/NVE25674/NVE22525/NVE11918/NVE5203/NVE14927/NVE4437/NVE11407/NVE4209/NVE12650/NVE15435",126,46,0.365079365079365
"35","04144 Endocytosis","04144 Endocytosis",156,-0.432804015712096,-1.94631691279067,3.27353940814824e-07,2.77159669889884e-05,1.84926261302409e-05,5917,"tags=44%, list=23%, signal=34%","NVE416/NVE14700/NVE6954/NVE16831/NVE20923/NVE16402/NVE10177/NVE21861/NVE16473/NVE1106/NVE8751/NVE23142/NVE18071/NVE15469/NVE26088/NVE24457/NVE17642/NVE3081/NVE13136/NVE12210/NVE888/NVE15027/NVE11257/NVE1660/NVE9470/NVE23846/NVE79/NVE5446/NVE25594/NVE4283/NVE3847/NVE15418/NVE431/NVE17212/NVE4853/NVE16304/NVE3672/NVE17646/NVE13502/NVE5902/NVE21222/NVE2534/NVE15433/NVE10083/NVE18776/NVE3700/NVE7811/NVE10650/NVE19557/NVE18075/NVE1740/NVE16957/NVE12342/NVE563/NVE20506/NVE2871/NVE14485/NVE16608/NVE10552/NVE21274/NVE13401/NVE459/NVE23820/NVE10865/NVE6987/NVE8122/NVE4209/NVE15435",157,68,0.43312101910828
"36","04211 Longevity regulating pathway ","04211 Longevity regulating pathway ",43,-0.466222016212374,-1.67974937764225,0.00510640971043367,0.0296412877104811,0.0197772371379505,4922,"tags=44%, list=19%, signal=36%","NVE4889/NVE25257/NVE12522/NVE21503/NVE22862/NVE14916/NVE6335/NVE15077/NVE9286/NVE18077/NVE20202/NVE12665/NVE18300/NVE18965/NVE23281/NVE13315/NVE25517/NVE18061/NVE15554",43,19,0.441860465116279
"37","04212 Longevity regulating pathway ","04212 Longevity regulating pathway ",42,-0.478166601606091,-1.71207963903614,0.0046828461151811,0.0290108027623414,0.0193565654568461,5841,"tags=55%, list=23%, signal=42%","NVE11085/NVE6831/NVE19956/NVE23142/NVE8138/NVE12522/NVE21503/NVE10791/NVE14916/NVE2172/NVE3820/NVE18077/NVE12675/NVE11919/NVE10484/NVE8886/NVE7949/NVE18965/NVE23234/NVE23281/NVE13315/NVE25517/NVE18719",43,23,0.534883720930233
"38","04260 Cardiac muscle contraction","04260 Cardiac muscle contraction",29,-0.593910343792396,-1.91772522433576,0.000880200131082365,0.0111514665594523,0.00744047292197194,3183,"tags=41%, list=13%, signal=36%","NVE5700/NVE14118/NVE3014/NVE3068/NVE5553/NVE15677/NVE10857/NVE4127/NVE24009/NVE3078/NVE22193/NVE18114",29,12,0.413793103448276
"39","04341 Hedgehog signaling pathway - ","04341 Hedgehog signaling pathway - ",23,-0.57530166639285,-1.73619306838175,0.00336635655582749,0.0231095828427076,0.0154191580508741,6971,"tags=65%, list=28%, signal=47%","NVE15957/NVE9143/NVE21021/NVE3635/NVE3220/NVE8280/NVE7872/NVE7969/NVE5896/NVE6335/NVE10002/NVE21055/NVE12957/NVE25227/NVE19961",23,15,0.652173913043478
"40","04350 TGF-beta signaling pathway","04350 TGF-beta signaling pathway",32,-0.514806085407274,-1.72152004878154,0.00613609259095298,0.033881902567436,0.0226066569140373,6883,"tags=62%, list=27%, signal=46%","NVE3635/NVE19107/NVE3220/NVE21853/NVE20961/NVE3937/NVE26088/NVE20962/NVE1660/NVE7308/NVE11117/NVE17522/NVE3107/NVE20964/NVE963/NVE8878/NVE20856/NVE19961/NVE23281/NVE459",32,20,0.625
"41","04360 Axon guidance","04360 Axon guidance",82,-0.447073152019024,-1.82411849805794,0.00017974708979343,0.00291112009253083,0.00194235530417515,6292,"tags=49%, list=25%, signal=37%","NVE11223/NVE24833/NVE14226/NVE3937/NVE24834/NVE8230/NVE4740/NVE23137/NVE3457/NVE25257/NVE22538/NVE26076/NVE21503/NVE7088/NVE6122/NVE1660/NVE17522/NVE5896/NVE10746/NVE5592/NVE3700/NVE7071/NVE1780/NVE7811/NVE12920/NVE18254/NVE24126/NVE12665/NVE11339/NVE1296/NVE13160/NVE25227/NVE18506/NVE459/NVE1908/NVE173/NVE23181/NVE16441/NVE5022/NVE17149",82,40,0.48780487804878
"42","04370 VEGF signaling pathway","04370 VEGF signaling pathway",24,-0.602428587326086,-1.85782429760905,0.00155497927676407,0.0145621309936679,0.00971613381674486,7058,"tags=71%, list=28%, signal=51%","NVE4639/NVE8617/NVE23312/NVE3937/NVE4640/NVE14609/NVE25257/NVE22538/NVE21503/NVE23160/NVE24698/NVE5592/NVE18077/NVE3700/NVE12665/NVE1908/NVE25517",24,17,0.708333333333333
"43","04512 ECM-receptor interaction","04512 ECM-receptor interaction",39,0.492090277438057,1.63503828230752,0.00745341161972831,0.0394409698210623,0.0263157734819355,4841,"tags=41%, list=19%, signal=33%","NVE255/NVE25334/NVE8414/NVE25332/NVE21826/NVE24872/NVE22226/NVE10179/NVE11749/NVE2016/NVE3213/NVE1285/NVE7053/NVE11362/NVE25382/NVE10657",39,16,0.41025641025641
"44","04514 Cell adhesion molecules (CAMs","04514 Cell adhesion molecules (CAMs",28,-0.572613587183411,-1.82947392805042,0.00217175815549544,0.0183875523831947,0.0122685285275357,6446,"tags=64%, list=25%, signal=48%","NVE11552/NVE18293/NVE15338/NVE6386/NVE5080/NVE25645/NVE20681/NVE18296/NVE14846/NVE16481/NVE12757/NVE12920/NVE11339/NVE9973/NVE3628/NVE5422/NVE22201/NVE1165",28,18,0.642857142857143
"45","04626 Plant-pathogen interaction","04626 Plant-pathogen interaction",26,-0.577169093411855,-1.82686197416179,0.00289573099882824,0.0216328139324227,0.0144338294368838,4736,"tags=46%, list=19%, signal=38%","NVE22513/NVE14545/NVE15933/NVE20919/NVE1996/NVE15934/NVE5100/NVE10853/NVE13177/NVE22525/NVE23602/NVE22530",26,12,0.461538461538462
"46","04660 T cell receptor signaling pat","04660 T cell receptor signaling pat",38,-0.507457953952027,-1.76919510152372,0.00245695650877419,0.0190689263077235,0.0127231543122399,5139,"tags=50%, list=20%, signal=40%","NVE3959/NVE25257/NVE22538/NVE356/NVE21503/NVE3958/NVE1660/NVE5896/NVE18077/NVE8205/NVE3700/NVE18254/NVE12665/NVE16957/NVE2735/NVE459/NVE11928/NVE25517/NVE21090",38,19,0.5
"47","04666 Fc gamma R-mediated phagocyto","04666 Fc gamma R-mediated phagocyto",59,-0.401518860876029,-1.51681598189378,0.0093861658012953,0.0444922291929979,0.0296860708664429,3477,"tags=37%, list=14%, signal=32%","NVE7351/NVE25257/NVE21503/NVE9989/NVE23846/NVE10746/NVE5592/NVE17646/NVE18077/NVE3700/NVE18075/NVE563/NVE13160/NVE16608/NVE18506/NVE23281/NVE1908/NVE10865/NVE25517/NVE2019/NVE8740/NVE23181",59,22,0.372881355932203
"48","04722 Neurotrophin signaling pathwa","04722 Neurotrophin signaling pathwa",90,-0.514217769774219,-2.14470787957768,5.6160610461243e-07,3.56619876428893e-05,2.37943639059477e-05,4835,"tags=47%, list=19%, signal=38%","NVE25257/NVE22513/NVE26076/NVE14545/NVE356/NVE12522/NVE21503/NVE10427/NVE15933/NVE973/NVE20919/NVE475/NVE1660/NVE1996/NVE15767/NVE1111/NVE5896/NVE24698/NVE5010/NVE5592/NVE25653/NVE18077/NVE15934/NVE3700/NVE20202/NVE15105/NVE10853/NVE12665/NVE2735/NVE12240/NVE13315/NVE459/NVE1908/NVE25517/NVE23052/NVE23602/NVE2019/NVE173/NVE8740/NVE21090/NVE22530/NVE19960",91,42,0.461538461538462
