"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","ClusterSize","Count","CountClusterRatio"
"15","00520 Amino sugar and nucleotide su","00520 Amino sugar and nucleotide su",54,0.466618300440461,1.7447624409365,0.00150723524094136,0.00933750612680742,0.00553362360602346,2500,"tags=33%, list=10%, signal=30%","NVE1264/NVE14301/NVE2496/NVE13129/NVE21452/NVE20000/NVE20151/NVE25028/NVE16181/NVE8660/NVE14848/NVE6592/NVE274/NVE9147/NVE3343/NVE4573/NVE1001/NVE865",54,18,0.333333333333333
"16","00561 Glycerolipid metabolism","00561 Glycerolipid metabolism",45,0.443406404233525,1.60491436487584,0.00534498247599893,0.0238179920860303,0.0141150968433582,6872,"tags=51%, list=27%, signal=37%","NVE9413/NVE5100/NVE22615/NVE15723/NVE2445/NVE15724/NVE10185/NVE1000/NVE7267/NVE18338/NVE3738/NVE9119/NVE19277/NVE11535/NVE13938/NVE23144/NVE11601/NVE3214/NVE24380/NVE20906/NVE1761/NVE22547/NVE16138",45,23,0.511111111111111
"17","00564 Glycerophospholipid metabolis","00564 Glycerophospholipid metabolis",65,0.435676008913183,1.6869997725334,0.00117385988074383,0.00764513871048548,0.00453068725901129,7178,"tags=48%, list=28%, signal=34%","NVE16749/NVE9413/NVE23561/NVE17289/NVE4030/NVE25492/NVE640/NVE10565/NVE16150/NVE8432/NVE24303/NVE16747/NVE15187/NVE12677/NVE14910/NVE10763/NVE9119/NVE17903/NVE4639/NVE11535/NVE25097/NVE9854/NVE19177/NVE11601/NVE24380/NVE20139/NVE20906/NVE20264/NVE14353/NVE23545/NVE3885",65,31,0.476923076923077
"18","00592 alpha-Linolenic acid metaboli","00592 alpha-Linolenic acid metaboli",18,0.585738242905163,1.69096136627325,0.0111082448547418,0.0414925616633004,0.0245894584245834,4410,"tags=39%, list=17%, signal=32%","NVE23561/NVE7110/NVE12750/NVE24303/NVE15187/NVE12677/NVE4639",18,7,0.388888888888889
"19","00620 Pyruvate metabolism","00620 Pyruvate metabolism",49,0.529822455564881,1.95771675217521,0.000155695952832478,0.00131822573398165,0.000781211272106822,4080,"tags=39%, list=16%, signal=33%","NVE22444/NVE23257/NVE3062/NVE21878/NVE22615/NVE15723/NVE2445/NVE22317/NVE15724/NVE22318/NVE8805/NVE2365/NVE21377/NVE1238/NVE287/NVE7486/NVE8806/NVE22445/NVE3738",49,19,0.387755102040816
"20","00630 Glyoxylate and dicarboxylate ","00630 Glyoxylate and dicarboxylate ",44,0.475683621276437,1.71527947543387,0.00502865880668068,0.0228085595874445,0.0135168836344988,6025,"tags=57%, list=24%, signal=43%","NVE1567/NVE16526/NVE3062/NVE21878/NVE14208/NVE3124/NVE21057/NVE9/NVE11589/NVE363/NVE4306/NVE2365/NVE16768/NVE1238/NVE11588/NVE7486/NVE11903/NVE10762/NVE18909/NVE24483/NVE19140/NVE1393/NVE8143/NVE8142/NVE3214",45,25,0.555555555555556
"21","00640 Propanoate metabolism","00640 Propanoate metabolism",32,0.474260801533703,1.59232358448177,0.01416256470236,0.0461191209538389,0.0273312652150806,5798,"tags=47%, list=23%, signal=36%","NVE9899/NVE25426/NVE3478/NVE6028/NVE13010/NVE4306/NVE2365/NVE21377/NVE6554/NVE7486/NVE17322/NVE18909/NVE3678/NVE8143/NVE8142",34,15,0.441176470588235
"22","00650 Butanoate metabolism","00650 Butanoate metabolism",22,0.707935561425991,2.12468316196608,3.92474450390771e-05,0.000524676370522399,0.000310935437151691,3527,"tags=50%, list=14%, signal=43%","NVE3085/NVE4103/NVE14193/NVE25426/NVE3478/NVE6472/NVE6028/NVE9430/NVE2365/NVE8921/NVE7486",23,11,0.478260869565217
"23","00720 Carbon fixation pathways in p","00720 Carbon fixation pathways in p",24,0.539122627157615,1.68638908487597,0.0144148643784607,0.0463465259763167,0.0274660307277799,4051,"tags=46%, list=16%, signal=39%","NVE22444/NVE23257/NVE14208/NVE14193/NVE3566/NVE363/NVE4306/NVE2365/NVE21377/NVE7486/NVE22445",25,11,0.44
"24","00760 Nicotinate and nicotinamide m","00760 Nicotinate and nicotinamide m",23,0.57766854819614,1.76663573041987,0.0057797319000619,0.0253112397002711,0.0150000301580554,1626,"tags=35%, list=6%, signal=33%","NVE23044/NVE11538/NVE3191/NVE4223/NVE18762/NVE24635/NVE21513/NVE22930",23,8,0.347826086956522
"25","00860 Porphyrin and chlorophyll met","00860 Porphyrin and chlorophyll met",32,0.496170047446335,1.66588355163924,0.00704648580733564,0.0295702457478706,0.0175240163362847,2140,"tags=31%, list=8%, signal=29%","NVE20411/NVE20409/NVE23976/NVE21011/NVE13974/NVE6963/NVE16754/NVE6469/NVE16256/NVE23055",34,10,0.294117647058824
"26","00900 Terpenoid backbone biosynthes","00900 Terpenoid backbone biosynthes",21,0.726388200236101,2.16121405376432,5.04061201283666e-05,0.000581961568754778,0.000344883979825666,5665,"tags=71%, list=22%, signal=55%","NVE1569/NVE16406/NVE1377/NVE6472/NVE2365/NVE6681/NVE23535/NVE1459/NVE7486/NVE23543/NVE21603/NVE12023/NVE6392/NVE15891/NVE18942",21,15,0.714285714285714
"27","00910 Nitrogen metabolism","00910 Nitrogen metabolism",18,0.624307031051127,1.80230518151627,0.00309665330529434,0.0167351050966971,0.00991761304943093,2342,"tags=39%, list=9%, signal=35%","NVE11847/NVE17569/NVE11846/NVE8185/NVE24297/NVE10880/NVE24656",18,7,0.388888888888889
"28","00920 Sulfur metabolism","00920 Sulfur metabolism",19,0.621396941669959,1.8302720191201,0.0032993193821807,0.0171025943484469,0.0101353957390299,4400,"tags=53%, list=17%, signal=44%","NVE6951/NVE23390/NVE1226/NVE7849/NVE1227/NVE4786/NVE2617/NVE80/NVE3084/NVE3083",19,10,0.526315789473684
"29","00970 Aminoacyl-tRNA biosynthesis","00970 Aminoacyl-tRNA biosynthesis",32,0.544273012257999,1.82738854025607,0.0014227037969132,0.0090341691103988,0.00535385902522598,5609,"tags=62%, list=22%, signal=49%","NVE21455/NVE6648/NVE13794/NVE24144/NVE10787/NVE1502/NVE11322/NVE11761/NVE20950/NVE5758/NVE1774/NVE12246/NVE3272/NVE24728/NVE6649/NVE22009/NVE9643/NVE17197/NVE23467/NVE15917",33,20,0.606060606060606
"30","00983 Drug metabolism - other enzym","00983 Drug metabolism - other enzym",43,0.459443793744563,1.64257002287135,0.0105999165097257,0.0401847581114973,0.0238144235803734,6349,"tags=47%, list=25%, signal=35%","NVE25467/NVE16451/NVE12649/NVE17882/NVE16754/NVE16619/NVE7222/NVE8233/NVE22488/NVE7223/NVE8817/NVE7259/NVE9058/NVE23310/NVE4104/NVE14938/NVE826/NVE3710/NVE15458/NVE3944",43,20,0.465116279069767
"31","01200 Carbon metabolism","01200 Carbon metabolism",135,0.440324774462678,1.93402153740719,1.25998111690402e-06,2.90941094266929e-05,1.72418468628971e-05,5067,"tags=44%, list=20%, signal=36%","NVE11847/NVE17569/NVE11846/NVE22444/NVE23257/NVE1567/NVE3062/NVE19211/NVE14766/NVE3085/NVE4032/NVE7745/NVE22362/NVE14208/NVE9159/NVE24297/NVE4694/NVE14193/NVE19524/NVE25426/NVE3124/NVE3478/NVE7806/NVE6028/NVE6571/NVE13010/NVE4786/NVE9/NVE1375/NVE11589/NVE363/NVE4573/NVE10089/NVE8805/NVE4306/NVE2365/NVE16768/NVE2309/NVE21377/NVE22761/NVE11588/NVE7486/NVE15619/NVE11903/NVE12987/NVE8806/NVE172/NVE22445/NVE5488/NVE5610/NVE17322/NVE7646/NVE329/NVE10762/NVE24356/NVE14769/NVE9774/NVE18909/NVE24483/NVE19140",138,60,0.434782608695652
"32","01210 2-Oxocarboxylic acid metaboli","01210 2-Oxocarboxylic acid metaboli",19,0.59469298656816,1.75161778292236,0.00710151571110279,0.0295702457478706,0.0175240163362847,5067,"tags=58%, list=20%, signal=46%","NVE14766/NVE7824/NVE14208/NVE6571/NVE363/NVE10089/NVE3878/NVE7370/NVE7646/NVE14769/NVE19140",20,11,0.55
"33","01230 Biosynthesis of amino acids","01230 Biosynthesis of amino acids",99,0.509308809232086,2.14509070829181,2.189836227648e-07,6.18020446469548e-06,3.66253310589082e-06,5067,"tags=44%, list=20%, signal=36%","NVE11847/NVE17569/NVE11846/NVE22444/NVE23257/NVE19211/NVE3285/NVE14766/NVE7824/NVE4032/NVE21647/NVE24140/NVE24621/NVE14208/NVE4694/NVE1658/NVE15723/NVE11577/NVE5391/NVE3286/NVE1394/NVE6571/NVE4786/NVE11589/NVE15724/NVE363/NVE15556/NVE10089/NVE10026/NVE22761/NVE11588/NVE15619/NVE12987/NVE172/NVE3878/NVE7370/NVE22445/NVE5488/NVE7646/NVE21473/NVE329/NVE24356/NVE14769/NVE19140",102,44,0.431372549019608
"34","02020 Two-component system","02020 Two-component system",16,0.645255767069592,1.81135325185558,0.00400321735835869,0.0188299483152427,0.0111590659307075,3527,"tags=56%, list=14%, signal=48%","NVE6951/NVE22193/NVE21011/NVE11514/NVE11517/NVE2365/NVE5553/NVE26215/NVE7486",19,9,0.473684210526316
"35","03008 Ribosome biogenesis in eukary","03008 Ribosome biogenesis in eukary",68,0.45897662550217,1.78765181031024,0.000144959652384369,0.00131499113234392,0.00077929437184078,6586,"tags=50%, list=26%, signal=37%","NVE5003/NVE20957/NVE13908/NVE19118/NVE616/NVE4109/NVE8854/NVE19788/NVE22974/NVE16888/NVE13171/NVE23286/NVE3515/NVE13266/NVE4477/NVE682/NVE5521/NVE10946/NVE20296/NVE11963/NVE8829/NVE15898/NVE15007/NVE4835/NVE14559/NVE15438/NVE4157/NVE16352/NVE20640/NVE804/NVE687/NVE803/NVE23551/NVE16824",68,34,0.5
"36","03010 Ribosome","03010 Ribosome",129,-0.460417566602264,-1.79570992665578,3.47041446109141e-05,0.000518520748892482,0.000307287472406237,5763,"tags=57%, list=23%, signal=44%","NVE1638/NVE23963/NVE10151/NVE69/NVE2298/NVE11578/NVE16142/NVE2088/NVE10009/NVE4298/NVE6784/NVE11974/NVE4488/NVE2942/NVE9033/NVE10602/NVE8043/NVE18510/NVE14982/NVE24745/NVE4715/NVE24100/NVE45/NVE12879/NVE22048/NVE22308/NVE19312/NVE3732/NVE3331/NVE17752/NVE22476/NVE3071/NVE799/NVE16291/NVE13447/NVE23965/NVE23701/NVE13301/NVE2507/NVE11447/NVE4736/NVE19115/NVE13667/NVE14265/NVE1333/NVE21578/NVE10553/NVE2161/NVE1158/NVE6694/NVE9450/NVE2295/NVE7269/NVE21507/NVE17026/NVE19817/NVE14926/NVE21967/NVE10419/NVE8183/NVE5259/NVE3351/NVE1957/NVE882/NVE20682/NVE11807/NVE9154/NVE12122/NVE4890/NVE2256/NVE9318/NVE14983/NVE3334",129,73,0.565891472868217
"37","03013 RNA transport","03013 RNA transport",140,0.469042367065604,2.07604721951104,1.72652254962019e-08,7.3089454600588e-07,4.33145130869627e-07,6235,"tags=53%, list=25%, signal=40%","NVE14842/NVE5891/NVE24938/NVE11802/NVE9250/NVE442/NVE10199/NVE8639/NVE4109/NVE23975/NVE25084/NVE3094/NVE25587/NVE13833/NVE11357/NVE19788/NVE25/NVE24530/NVE21933/NVE7441/NVE18016/NVE22293/NVE13830/NVE22039/NVE18300/NVE22288/NVE22038/NVE11235/NVE21785/NVE22241/NVE682/NVE18069/NVE1936/NVE22037/NVE8571/NVE10946/NVE12211/NVE10060/NVE12149/NVE8829/NVE24083/NVE25888/NVE1135/NVE17407/NVE15701/NVE23298/NVE2976/NVE16879/NVE17224/NVE1935/NVE15607/NVE16882/NVE713/NVE26118/NVE23176/NVE12162/NVE1535/NVE12228/NVE11011/NVE15702/NVE15438/NVE9124/NVE24529/NVE7225/NVE3183/NVE14794/NVE2705/NVE2954/NVE687/NVE15292/NVE14979/NVE20172/NVE3133/NVE16759",142,74,0.52112676056338
"38","03015 mRNA surveillance pathway","03015 mRNA surveillance pathway",61,0.390956261497601,1.4963024368437,0.0116831626189159,0.0421720970694672,0.0249921669330038,6316,"tags=49%, list=25%, signal=37%","NVE3827/NVE24627/NVE11802/NVE364/NVE12823/NVE25587/NVE11117/NVE7441/NVE12873/NVE11235/NVE11689/NVE22588/NVE18069/NVE3466/NVE10060/NVE24312/NVE13657/NVE9227/NVE22567/NVE10220/NVE24601/NVE22378/NVE23555/NVE12228/NVE6850/NVE14472/NVE18592/NVE3133/NVE11122/NVE2972",62,30,0.483870967741935
"39","03018 RNA degradation","03018 RNA degradation",67,0.414562949660364,1.61590029038225,0.00287580020515598,0.0158794185241222,0.00941051325714658,6381,"tags=46%, list=25%, signal=35%","NVE8275/NVE20625/NVE20686/NVE11919/NVE4352/NVE10174/NVE24158/NVE7949/NVE6172/NVE2172/NVE11235/NVE2825/NVE6465/NVE5654/NVE7601/NVE9398/NVE8501/NVE18989/NVE17355/NVE13888/NVE18337/NVE16376/NVE8764/NVE10314/NVE19466/NVE18272/NVE4564/NVE6900/NVE15851/NVE2646/NVE8377",67,31,0.462686567164179
"40","03030 DNA replication","03030 DNA replication",39,0.773173097790805,2.69452535751559,1e-10,1.27e-08,7.52631578947369e-09,4301,"tags=77%, list=17%, signal=64%","NVE26120/NVE19068/NVE21410/NVE9586/NVE10574/NVE514/NVE10890/NVE9736/NVE3145/NVE4003/NVE5745/NVE2271/NVE23283/NVE22377/NVE10318/NVE22976/NVE4002/NVE23671/NVE8552/NVE635/NVE4158/NVE24196/NVE16423/NVE632/NVE742/NVE13474/NVE20479/NVE3422/NVE2878/NVE5872",39,30,0.769230769230769
"41","03040 Spliceosome","03040 Spliceosome",107,0.495622917074103,2.11324248283837,8.78968395253667e-08,3.18939960563473e-06,1.89011248904172e-06,6946,"tags=57%, list=27%, signal=42%","NVE5003/NVE4209/NVE21451/NVE15435/NVE11802/NVE9422/NVE21175/NVE5659/NVE26111/NVE25587/NVE18766/NVE41/NVE5296/NVE7441/NVE3064/NVE14970/NVE16435/NVE25552/NVE6172/NVE1212/NVE1593/NVE15075/NVE16891/NVE14141/NVE11333/NVE13905/NVE14204/NVE16028/NVE4295/NVE4852/NVE16892/NVE10060/NVE7299/NVE12994/NVE791/NVE15326/NVE13888/NVE25698/NVE3289/NVE4944/NVE383/NVE2923/NVE21775/NVE13124/NVE12228/NVE16528/NVE15693/NVE9124/NVE17308/NVE4027/NVE26025/NVE6551/NVE16759/NVE19775/NVE25892/NVE8730/NVE5909/NVE21170/NVE8729/NVE20999/NVE22844",107,61,0.570093457943925
"42","03050 Proteasome","03050 Proteasome",36,0.762150762106008,2.60955292854053,1.9403527143893e-10,1.64283196484961e-08,9.73580484763755e-09,4019,"tags=69%, list=16%, signal=58%","NVE5600/NVE19830/NVE21267/NVE18355/NVE9987/NVE1940/NVE22672/NVE15913/NVE10183/NVE10642/NVE18329/NVE22428/NVE11219/NVE4427/NVE190/NVE17462/NVE5765/NVE12627/NVE461/NVE12759/NVE10472/NVE3702/NVE3751/NVE20755/NVE12955",38,25,0.657894736842105
"43","03060 Protein export","03060 Protein export",17,0.638738244751953,1.81723744227642,0.00375328646680717,0.0179874483503589,0.0106597808292637,4724,"tags=65%, list=19%, signal=53%","NVE11918/NVE1972/NVE25197/NVE7481/NVE3802/NVE23582/NVE1311/NVE4051/NVE13014/NVE10378/NVE15789",17,11,0.647058823529412
"44","03410 Base excision repair","03410 Base excision repair",29,0.568453998904854,1.8488269788097,0.00158892823288044,0.00960923264646742,0.00569465507022313,4758,"tags=48%, list=19%, signal=39%","NVE26120/NVE20983/NVE8886/NVE10890/NVE6831/NVE22976/NVE23234/NVE4158/NVE24391/NVE11484/NVE10393/NVE20479/NVE5872/NVE1910",30,14,0.466666666666667
"45","03420 Nucleotide excision repair","03420 Nucleotide excision repair",34,0.633584688883395,2.15032445046644,2.72939259923603e-05,0.000433291075128721,0.000256778382691285,4758,"tags=47%, list=19%, signal=38%","NVE26120/NVE19068/NVE21410/NVE514/NVE23283/NVE8492/NVE22976/NVE23671/NVE4158/NVE6846/NVE3220/NVE11159/NVE20479/NVE5872/NVE12235/NVE1910",34,16,0.470588235294118
"46","03430 Mismatch repair","03430 Mismatch repair",24,0.657861668035317,2.05780777961804,0.000427706499266002,0.00310392716610185,0.00183945953067784,5923,"tags=67%, list=23%, signal=51%","NVE26120/NVE19068/NVE21410/NVE514/NVE2271/NVE23283/NVE25754/NVE22976/NVE23671/NVE3422/NVE9489/NVE1910/NVE9488/NVE15941/NVE16230/NVE2383",24,16,0.666666666666667
"47","03440 Homologous recombination","03440 Homologous recombination",35,0.599549944686211,2.04352746354044,7.10662969606677e-05,0.0007521183095004,0.000445722827428749,4647,"tags=49%, list=18%, signal=40%","NVE19068/NVE21410/NVE2271/NVE22372/NVE22976/NVE1398/NVE2308/NVE744/NVE4144/NVE6378/NVE25013/NVE15522/NVE4143/NVE3422/NVE19348/NVE25438/NVE8097",35,17,0.485714285714286
"48","03460 Fanconi anemia pathway","03460 Fanconi anemia pathway",63,0.46083134900002,1.7772932655219,0.000417443816055361,0.00310392716610185,0.00183945953067784,4948,"tags=40%, list=20%, signal=32%","NVE19068/NVE21410/NVE6495/NVE6057/NVE22372/NVE25754/NVE17277/NVE18680/NVE6056/NVE61/NVE17403/NVE1081/NVE9146/NVE4144/NVE6378/NVE25142/NVE14243/NVE6058/NVE4143/NVE18683/NVE18678/NVE3916/NVE25438/NVE3979/NVE24271",63,25,0.396825396825397
"49","04012 ErbB signaling pathway","04012 ErbB signaling pathway",42,0.447116471299398,1.58338935691454,0.0095118910594019,0.0377503176420013,0.0223717174587906,6736,"tags=52%, list=27%, signal=38%","NVE16118/NVE19829/NVE2019/NVE173/NVE21090/NVE3937/NVE23281/NVE12665/NVE2735/NVE13076/NVE18254/NVE25517/NVE16957/NVE4740/NVE25257/NVE21503/NVE18077/NVE10954/NVE14609/NVE5896/NVE23205/NVE18526",42,22,0.523809523809524
"50","04015 Rap1 signaling pathway","04015 Rap1 signaling pathway",156,-0.355336350338707,-1.41243157156791,0.0125124834815224,0.0432928883950244,0.0256563739763302,6259,"tags=35%, list=25%, signal=27%","NVE14191/NVE21886/NVE6174/NVE7399/NVE22512/NVE17923/NVE6310/NVE11190/NVE634/NVE13802/NVE11431/NVE944/NVE13884/NVE2975/NVE13227/NVE2283/NVE7911/NVE10798/NVE18816/NVE11027/NVE24317/NVE21660/NVE21277/NVE15857/NVE611/NVE8332/NVE14540/NVE4068/NVE19198/NVE15868/NVE16129/NVE18488/NVE17685/NVE19345/NVE21284/NVE2416/NVE23672/NVE13688/NVE25785/NVE4566/NVE4259/NVE18893/NVE12/NVE20305/NVE8328/NVE925/NVE2870/NVE19694/NVE18021/NVE1259/NVE14201/NVE4036/NVE20303/NVE6394/NVE4035",156,55,0.352564102564103
"51","04020 Calcium signaling pathway","04020 Calcium signaling pathway",158,-0.438411149364661,-1.74598431827312,4.72953803299388e-05,0.00057204888589545,0.000339009493091792,5959,"tags=41%, list=24%, signal=31%","NVE7696/NVE7399/NVE22512/NVE8837/NVE17923/NVE19633/NVE25781/NVE634/NVE11431/NVE944/NVE2975/NVE2283/NVE10798/NVE18816/NVE11027/NVE24317/NVE21660/NVE6255/NVE4666/NVE21442/NVE1881/NVE611/NVE3215/NVE2501/NVE8332/NVE12535/NVE13412/NVE15424/NVE19198/NVE6925/NVE16129/NVE18488/NVE9945/NVE7645/NVE19989/NVE3783/NVE17685/NVE19345/NVE21284/NVE6254/NVE18988/NVE2416/NVE25785/NVE4566/NVE1149/NVE15603/NVE4259/NVE15873/NVE15276/NVE18893/NVE12/NVE19990/NVE22524/NVE5385/NVE8328/NVE21547/NVE911/NVE925/NVE12158/NVE19694/NVE20960/NVE25329/NVE18021/NVE14757",158,64,0.40506329113924
