"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","KO","Description"
"NVE10334",104.392221969234,-0.768167019473346,0.168047433424875,-4.57113211322416,4.85096317164184e-06,0.000383014342167292,"K10252","BCDO2; beta,beta-carotene 9',10'-dioxygenase [EC:1.13.11.71]"
"NVE10386",241.136864531146,-0.388400271421354,0.114145259954714,-3.40268419008767,0.000667273611825927,0.0208099420916935,NA,NA
"NVE10427",2158.81779864613,-0.385057989491804,0.0632062815023585,-6.09208420965938,1.1145002728271e-09,2.28610432251967e-07,"K06279","SHC1; SHC-transforming protein 1"
"NVE10446",223.193610230113,-0.886856895075448,0.177586292000218,-4.99394905477477,5.91570087153057e-07,6.5030221127538e-05,NA,NA
"NVE10493",216.993747920164,-0.452761834492746,0.108895113845886,-4.15777915557827,3.21356462161315e-05,0.00203127570740441,"K13696","ABHD1_3; abhydrolase domain-containing protein 1/3"
"NVE10494",111.907393231265,-0.511576930072103,0.144526625950074,-3.53967254621183,0.000400623783811155,0.0144931116845283,"K13696","ABHD1_3; abhydrolase domain-containing protein 1/3"
"NVE10543",97.0858165147179,-0.540646346046602,0.164611685815399,-3.28437403072891,0.00102209177849078,0.028723954966993,NA,NA
"NVE10555",238.548581641687,0.658964004275522,0.197701774909513,3.33312133680704,0.000858774813069172,0.0252021275156893,"K09347","NKX2-8; homeobox protein Nkx-2.8"
"NVE10575",2398.04242703228,-0.414635355625018,0.129059850747135,-3.21273698384641,0.00131476630928011,0.0343040781426414,NA,NA
"NVE10626",1841.33558832686,0.404071909534454,0.111821295062014,3.61355061493756,0.00030203236185512,0.0116463912864948,"K06626","CCNE; G1/S-specific cyclin-E1"
"NVE10657",24.9925651134157,0.687444948412889,0.202628838920891,3.39263133556857,0.000692247375338132,0.0213544899645005,"K05636",NA
"NVE10696",793.733236779079,-0.447795400031641,0.107343666520656,-4.17160522410021,3.02461326519718e-05,0.00194952122811485,NA,NA
"NVE10802",127.553183016516,0.884147820946431,0.224702798235732,3.93474326037937,8.32856767982192e-05,0.00423819721548381,NA,NA
"NVE10808",432.094826269937,-0.633208798542246,0.145674742096648,-4.34673018416701,1.38182027718822e-05,0.000982743116783967,"K10478","BTBD3_6; BTB/POZ domain-containing protein 3/6"
"NVE10859",444.755203566848,-0.722548710466525,0.154502296277944,-4.67662117569234,2.9164029497071e-06,0.000251202032425637,NA,NA
"NVE10865",1107.91542575848,-0.373073312818984,0.11955813738708,-3.12043430060412,0.00180584576190969,0.0421229931122123,"K05755","ARPC4; actin related protein 2/3 complex, subunit 4"
"NVE10871",367.722698862621,-0.389516539243238,0.0951078582934656,-4.09552424197528,4.21214146454222e-05,0.00252663149055688,NA,NA
"NVE10889",869.027722863016,-0.250550717870454,0.0794489931526704,-3.15360469564405,0.00161267370556249,0.0392820894395958,NA,NA
"NVE10893",64.5806023570974,-0.52573189474032,0.163823024508299,-3.2091453342304,0.00133130179906564,0.0345848547325829,NA,NA
"NVE10916",113.696948437876,0.511436652025454,0.139869938996019,3.65651587250647,0.000255666587298052,0.0103184545384774,NA,NA
"NVE10930",3307.18817187326,-0.279499047130986,0.0705714246670256,-3.96051303271453,7.47889108712344e-05,0.0039159867358025,"K00688","PYG; glycogen phosphorylase [EC:2.4.1.1]"
"NVE10976",493.868058860952,-0.573736729088436,0.104313961209311,-5.50009531262267,3.79586004304431e-08,5.63628561764572e-06,"K00476","ASPH; aspartate beta-hydroxylase [EC:1.14.11.16]"
"NVE10979",2128.54160189185,-0.602998946853204,0.14152985272127,-4.260577788071,2.03899099327547e-05,0.00139824515961236,NA,NA
"NVE1101",158.419657697961,0.605782695622749,0.193808443579508,3.12567752175479,0.00177395963972552,0.0416407691691272,NA,NA
"NVE11061",98.1266131428225,-0.625173953018037,0.194966632063411,-3.20656897234962,0.00134328098954632,0.0347757880146848,NA,NA
"NVE11121",2005.62758520746,-0.347158827424366,0.0893390418747046,-3.88585796466505,0.00010196911569196,0.00494848657298276,NA,NA
"NVE11123",112.969535019304,0.398450850508653,0.11307015374175,3.52392596386404,0.000425203039438246,0.0151350718706064,"K01639","E4.1.3.3; N-acetylneuraminate lyase [EC:4.1.3.3]"
"NVE11126",6055.83130369631,0.449172404731162,0.128394106770586,3.49838801818015,0.000468079605858896,0.016257203010934,NA,NA
"NVE11138",429.353846226931,0.41797071737986,0.132679583672447,3.15022632579045,0.00163144025093548,0.0394718688508972,NA,NA
"NVE11247",2425.36692327293,-0.377691489487455,0.121100316686614,-3.11883155900289,0.00181569728149832,0.0423031953278361,"K08268","HIF1A; hypoxia-inducible factor 1 alpha"
"NVE11264",185.314782415764,-0.979082431062601,0.196343894544959,-4.986569270879,6.14608767202009e-07,6.71915969286723e-05,NA,NA
"NVE11272",1188.3018017987,-0.598963278667589,0.115508807459436,-5.18543383696461,2.15512588710699e-07,2.61466705949804e-05,NA,NA
"NVE11275",262.758332810079,-0.701266264705777,0.149831289693791,-4.68037261201548,2.86353995045173e-06,0.00024772110606147,NA,NA
"NVE11295",412.668369087786,-0.346224906777912,0.112982125267252,-3.06442196904104,0.00218091058952925,0.048268718576044,"K09666","POMGNT1; beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.-]"
"NVE113",67.8609571788169,-0.904948504655963,0.229482179844249,-3.9434369381978,8.03221195814413e-05,0.00413031755612966,NA,NA
"NVE11338",705.969376958002,-0.35633781603846,0.101872923786801,-3.49786579978997,0.000468997061279393,0.016257203010934,"K13990","FTCD; glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4]"
"NVE11360",1509.27491983073,0.767338091690325,0.151578857983891,5.06230289564443,4.14222225998627e-07,4.70958836039696e-05,NA,NA
"NVE11362",4710.51144997089,-0.39629023748298,0.105806931375326,-3.74540904203366,0.000180100091998052,0.0079147165842657,"K06238","COL6A; collagen, type VI, alpha"
"NVE11372",76.3251431440165,0.547293828638002,0.168508193594327,3.24787665788868,0.00116269660457314,0.0318415100038865,NA,NA
"NVE1138",1885.35757322225,-0.339796955468828,0.0937805420755521,-3.62332044524842,0.000290845128206263,0.0113247466064971,"K01669","phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]"
"NVE11382",91.2880568318948,0.546354882262502,0.16621570927949,3.28702313776981,0.00101252514070732,0.0284953503884775,NA,NA
"NVE114",4681.36477311813,-0.58619081504072,0.147505891066696,-3.97401629725871,7.06707242915651e-05,0.0037821914282821,NA,NA
"NVE11419",5152.30323533301,-0.504721879896293,0.109234723296216,-4.6205260073541,3.82768356320795e-06,0.000316014190278625,NA,NA
"NVE11506",284.986019921856,-0.703679357311733,0.163778140758508,-4.29654014908688,1.73484558878776e-05,0.00121116570807404,"K04612","CASR; calcium-sensing receptor"
"NVE11514",1429.37222291163,-0.499039342302148,0.107298644181644,-4.65093800679656,3.30428654316911e-06,0.000279767614252918,"K01077","E3.1.3.1; alkaline phosphatase [EC:3.1.3.1]"
"NVE11646",477.219580759737,-0.40301219424861,0.10983439813757,-3.66927120357894,0.000243242925411587,0.00991763214531629,NA,NA
"NVE1165",812.861481941201,-0.758157354622254,0.178113775111301,-4.25659022806343,2.07568289631424e-05,0.00140955162416261,"K07378","NLGN; neuroligin"
"NVE11672",187.047072008015,-0.873402206429002,0.244399777433249,-3.57366203685496,0.000352023231969477,0.0131410998996185,NA,NA
"NVE11673",1363.00519424824,-0.436775999807836,0.114734759266374,-3.80683240720274,0.000140758061125619,0.00648301653290842,NA,NA
"NVE11674",1100.49154064556,-0.680581138743388,0.1697704154048,-4.00883238178225,6.10197077216711e-05,0.00334465323564212,"K03910","A2M; alpha-2-macroglobulin"
"NVE11675",1367.90156436133,-0.66275217499816,0.194065236893343,-3.41509992004598,0.000637586178615126,0.02026525909889,NA,NA
"NVE11757",654.417037100931,0.669985780723475,0.118615061037053,5.64840396207513,1.61944279071476e-08,2.5985526779719e-06,NA,NA
"NVE11771",272.101605726549,-0.384341741480945,0.114331276742534,-3.36165004390229,0.000774782496459528,0.0232867784472133,NA,NA
"NVE11781",664.878174449162,-0.311121292629134,0.0966333991972241,-3.21960414529297,0.00128367723103931,0.033651285725941,"K06855","MAPK4_6; mitogen-activated protein kinase 4/6 [EC:2.7.11.24]"
"NVE1182",271.144165863482,-0.473109286111336,0.111060539372718,-4.25992246016009,2.04497834571643e-05,0.00139824515961236,NA,NA
"NVE11827",819.153498160779,-0.387135187358298,0.094901624075688,-4.07933153019111,4.51653871569167e-05,0.002659268590226,"K15100","SLC25A1; solute carrier family 25 (mitochondrial citrate transporter), member 1"
"NVE11837",903.721246748684,-1.50900802553411,0.218987562730421,-6.89083894408989,5.54643055704503e-12,1.9027125654056e-09,NA,NA
"NVE11841",1649.08586789377,-0.626148839361902,0.117512493160513,-5.32835975581448,9.91036768250792e-08,1.32339990455611e-05,"K19363","LITAF; lipopolysaccharide-induced tumor necrosis factor-alpha factor"
"NVE11846",234.36782502021,-1.46646523548278,0.202171155868765,-7.2535828821927,4.05888812134178e-13,1.7556455858769e-10,"K01948","CPS1; carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16]"
"NVE11847",928.110140994587,-1.62448647231714,0.17709753984561,-9.17283477643634,4.60740317760271e-20,6.54810721605437e-17,"K01948","CPS1; carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16]"
"NVE11883",350.790052379139,-0.65702360882631,0.186644229319234,-3.52019246039772,0.000431233763398473,0.0152402454535336,"K16866","TIMP3; metalloproteinase inhibitor 3"
"NVE11912",186.152784557848,0.762911829418297,0.220306969097182,3.46294914112208,0.000534289375343638,0.0179573576033993,NA,NA
"NVE11918",4981.30037879472,-0.50052557685301,0.158353249349372,-3.16081658513181,0.00157327532042831,0.0386462457414347,"K09490","HSPA5; heat shock 70kDa protein 5"
"NVE11928",153.234158094377,-0.557842704825757,0.157158316342861,-3.54955892762781,0.000385877090787175,0.0141918603981376,"K07368","BCL10; B-cell CLL/lymphoma 10"
"NVE12091",497.976077836365,0.491417181506485,0.151585827369,3.24184120663369,0.00118760174609422,0.0322810272432196,NA,NA
"NVE12139",383.984082480948,-0.442604737928285,0.139413259037908,-3.17476788780855,0.00149956400977852,0.0372030238186574,"K13352","PEX11B; peroxin-11B"
"NVE12148",2103.77851287815,-0.382854820933509,0.119403171791217,-3.20640411129908,0.00134405091135812,0.0347757880146848,NA,NA
"NVE1217",526.924083826223,-0.752361938610788,0.156325677449224,-4.81278540344187,1.48841089738774e-06,0.000144462983538165,"K19914","SYT15; synaptotagmin-15"
"NVE12192",1572.46564452802,0.708320439138459,0.151101208586206,4.68772186381519,2.76263130782842e-06,0.000241088048823956,"K04307","RXFP2; relaxin family peptide receptor 2"
"NVE12259",1043.537857614,-0.333535215498606,0.0838226386648204,-3.97905888923762,6.9188603192987e-05,0.00372066388575909,NA,NA
"NVE123",158.446897761308,-1.29615567345842,0.226270254622121,-5.72835203470752,1.0141095114713e-08,1.70997770760547e-06,NA,NA
"NVE1233",148.64867042752,1.10994717505939,0.161809790158803,6.85957984353151,6.90633698771476e-12,2.32907435668747e-09,NA,NA
"NVE12366",752.79630684798,-0.48390423860324,0.102353948223693,-4.72775351611912,2.27017529278861e-06,0.000204387682355724,"K19947","MICAL; F-actin monooxygenase [EC:1.14.13.225]"
"NVE12368",670.133509252382,-0.801570384417311,0.118348698085652,-6.77295481389408,1.26178370462922e-11,3.80389551075874e-09,NA,NA
"NVE12374",2423.41965724186,-0.777963075782445,0.210816649555875,-3.69023546015635,0.000224046574809696,0.00928719728955943,"K13912","DMBT1; deleted in malignant brain tumors 1 protein"
"NVE12453",480.28149716221,0.441124789477427,0.132296832843058,3.33435638629933,0.000854970375317928,0.0251275414441666,NA,NA
"NVE1253",101.572659980964,-1.02741501495367,0.212390403813761,-4.83738905574368,1.31555770562818e-06,0.000129582434004376,NA,NA
"NVE12547",563.586949855399,0.538724695986169,0.150482704353582,3.57997750173571,0.00034362379174887,0.0129734069594962,NA,NA
"NVE12548",5789.21561062981,-0.686223970922752,0.176181463525457,-3.89498393980362,9.82052364347906e-05,0.0048486094028363,NA,NA
"NVE12605",159.878202794576,0.523202078662768,0.141076748613639,3.70863436961991,0.000208380071279571,0.00889661970820313,"K16469","CROCC; rootletin"
"NVE12608",216.325414301267,0.434780491847967,0.136902980406691,3.17582926650965,0.00149408857025899,0.0371598503530538,NA,NA
"NVE12632",2027.41754281794,-0.570249315932201,0.105759497231908,-5.39194427789088,6.96993835975521e-08,9.69796248559785e-06,NA,NA
"NVE1264",986.579111637519,-0.656950178801249,0.140514885028514,-4.67530666710459,2.93514677365413e-06,0.000251726790324984,"K00972","UAP1; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83]"
"NVE12650",2928.58552690315,-0.678258587332434,0.16439130070733,-4.12587882943973,3.69321693606414e-05,0.00227504450083183,"K09582","PDIA4; protein disulfide-isomerase A4 [EC:5.3.4.1]"
"NVE12675",1246.59293881112,-0.41865563398995,0.0907873084625068,-4.61138942303643,3.99986411237483e-06,0.00032616924690132,"K01110","PTEN; phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN [EC:3.1.3.16 3.1.3.48 3.1.3.67]"
"NVE1271",2087.76104789892,0.780195239565516,0.213820847295568,3.64882680727123,0.000263440624291615,0.010557831133736,NA,NA
"NVE12747",136.750733802776,-1.20209652892342,0.238953456322941,-5.03067227995569,4.88762973801094e-07,5.43291446353093e-05,NA,NA
"NVE12752",647.82966774063,0.332029380088059,0.0797189255985975,4.16500068954643,3.11351623694063e-05,0.00198556514635922,NA,NA
"NVE12755",1278.54276632101,-1.13274743835847,0.121783127341318,-9.30134956366947,1.38674165514892e-20,2.2993332260415e-17,"K08465","GPR133; G protein-coupled receptor 133"
"NVE12757",1277.70702726579,-1.119011876385,0.19224756495041,-5.82068166467359,5.86081021111837e-09,1.06011400700566e-06,"K06756","NRCAM; neuronal cell adhesion molecule"
"NVE12815",116.572574315743,0.539118166596938,0.161383100724272,3.34061103162245,0.000835942478834732,0.0246776669159861,NA,NA
"NVE1282",781.96355553126,-0.396934184213118,0.0774971945486167,-5.12191681937734,3.02445311425391e-07,3.56080139729645e-05,"K08889","FER; tyrosine-protein kinase Fer [EC:2.7.10.2]"
"NVE12866",1459.01379202353,-0.527505453002767,0.123995272567288,-4.25423842442468,2.09761705218664e-05,0.00141960158120264,"K06890","uncharacterized protein"
"NVE12895",253.220794226105,-0.619420231483275,0.142250167027384,-4.35444291157868,1.33405739729097e-05,0.000962772915188573,NA,NA
"NVE12919",334.667380294698,-0.336162031500587,0.106231252273965,-3.16443630574592,0.00155383668371485,0.0382632283364782,NA,NA
"NVE12944",530.851320773013,-0.862194987102247,0.182259170930375,-4.73059864533025,2.23858715405554e-06,0.000203834317192043,"K07375","TUBB; tubulin beta"
"NVE12947",1262.19712823216,-0.277241148292956,0.0782052592052593,-3.54504481041745,0.000392546345591619,0.0143311828224522,NA,NA
"NVE12966",818.838026446065,0.364657709441385,0.118546976781289,3.07606081017277,0.00209755061525795,0.0468405887674382,"K12389","BTS; battenin"
"NVE13003",1585.98692996284,-0.387074842922166,0.123962924324381,-3.12250493469551,0.00179319099359393,0.0419401816489651,"K17964","LRPPRC; leucine-rich PPR motif-containing protein, mitochondrial"
"NVE1302",12424.2366061743,-1.08475471587165,0.243665394408734,-4.45182098386955,8.51451370743339e-06,0.000641716966806069,NA,NA
"NVE13022",1059.44625751577,-1.0377909791804,0.151979855705829,-6.82847719759081,8.58207073154602e-12,2.78951369777409e-09,NA,NA
"NVE13031",1103.50721477874,0.415718513918349,0.128433885136714,3.23682892155626,0.00120865847031341,0.0324521782563891,"K11492","NCAPG2; condensin-2 complex subunit G2"
"NVE13039",703.788705007477,0.500301087057945,0.126267242235637,3.96223975593206,7.42499219155123e-05,0.00390753232412119,"K19912","SYT12; synaptotagmin-12"
"NVE13050",23.6408946121683,0.829362876244615,0.217486874537548,3.81339277603822,0.000137072008959749,0.00634614013684157,NA,NA
"NVE13061",223.50286859359,-0.381710130922522,0.12171080638054,-3.1362057509427,0.00171149085672708,0.0406852253002375,NA,NA
"NVE13076",416.799487314289,-0.543298756160244,0.157772424143164,-3.44355966583394,0.000574109899963021,0.0188533728606993,"K04375","ELK1; ETS domain-containing protein Elk-1"
"NVE13083",88.919976736926,0.730719089325204,0.232644579934785,3.14092462214266,0.00168415372153133,0.0402759694679192,NA,NA
"NVE13129",889.956850065967,-0.599627126507641,0.118523220835713,-5.05915315395281,4.21122531975169e-07,4.76083807881246e-05,"K00966","GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]"
"NVE13150",377.048583642953,0.51448068114597,0.159186977849441,3.23192693332344,0.00122958492211137,0.0327072876941845,"K03671","trxA; thioredoxin 1"
"NVE13177",8132.94393029785,-0.45773188529286,0.134663623545398,-3.3990759586129,0.000676139355050992,0.02102053866789,"K09487","HSP90B; heat shock protein 90kDa beta"
"NVE13231",69.664493467289,0.872854226279896,0.158840734074582,5.49515356602454,3.90370565878937e-08,5.74693441412676e-06,"K15015","SLC32A; solute carrier family 32 (vesicular inhibitory amino acid transporter)"
"NVE1329",290.533351133957,-0.478057439901946,0.12847402187366,-3.72104362368342,0.000198401158380026,0.00856309728478826,NA,NA
"NVE133",149.763006485595,0.592186585676057,0.187582782197167,3.15693465434165,0.00159437071246093,0.0390679729874817,NA,NA
"NVE13388",456.464114737004,-0.480693987689331,0.144121677447101,-3.33533439385457,0.000851968823108325,0.025076366380749,NA,NA
"NVE13426",839.459461343343,0.389589840511422,0.113376488285647,3.43624896486357,0.000589828682891259,0.0190826362658331,NA,NA
"NVE13467",69.8441681173296,0.572174251470192,0.170353088019407,3.3587547964203,0.000782945057410714,0.0234259515899263,NA,NA
"NVE13485",332.278741269283,0.533552486019361,0.171901749043337,3.10382232285985,0.00191038018876515,0.0436843081376648,NA,NA
"NVE135",340.426501139729,0.745236183935322,0.205642453976598,3.62394130941526,0.000290147472252269,0.0113197338341243,NA,NA
"NVE1352",77.9418834807277,-0.959962775047418,0.236853408679614,-4.05298273053751,5.05687366305114e-05,0.00290394510681498,NA,NA
"NVE1353",58.4563909834895,-1.17081311390777,0.184037516745203,-6.36181760444392,1.99380122919848e-10,4.77959795871834e-08,NA,NA
"NVE13531",558.491633254093,-0.518484040480921,0.148303129845626,-3.49610990017965,0.000472094218550478,0.0163077407404494,NA,NA
"NVE13548",177.047514532954,-1.21698536427417,0.226433180885764,-5.37458935794461,7.67574104588806e-08,1.04213900631419e-05,NA,NA
"NVE1356",367.58001391641,-1.35839628906798,0.126070715436552,-10.7748757065761,4.52392708662113e-27,1.12515721553126e-23,NA,NA
"NVE13568",182.253583464513,0.551425831079651,0.112152812382812,4.91673654332861,8.79988519217625e-07,9.07208889475289e-05,NA,NA
"NVE1359",31.4543790824386,-0.800577490851824,0.243029318351523,-3.29416012965913,0.000987162442543906,0.0280593873132801,NA,NA
"NVE13593",1525.86213451982,-0.528042099241832,0.153521256657657,-3.43953736920832,0.000582709332154452,0.0190281290105734,"K17341","HMCN; hemicentin"
"NVE1360",355.016019738559,-1.32502098303561,0.192146561940758,-6.89588702317837,5.35297257609548e-12,1.86856307625564e-09,"K13297","PTPRT; receptor-type tyrosine-protein phosphatase T [EC:3.1.3.48]"
"NVE13631",94.6384450713141,-0.715374248500278,0.202285919286214,-3.53645103438018,0.00040554167123673,0.0146178670880384,NA,NA
"NVE1364",518.505220440527,-1.25986016311476,0.206015322166948,-6.11537117658564,9.6332476074242e-10,1.99659091296791e-07,NA,NA
"NVE1366",2155.87536461859,-1.29396370839162,0.11567041992432,-11.1866431300087,4.74042261381253e-29,1.88640377494056e-25,NA,NA
"NVE13743",711.53334045743,0.67100143781162,0.1710756367398,3.9222501263122,8.77258521530103e-05,0.00443015553372702,NA,NA
"NVE13796",2729.69254478393,0.635601280539529,0.20222858847982,3.14298430957478,0.00167234804118295,0.0400900108137556,NA,NA
"NVE1382",509.351566100245,-1.35576994527184,0.215927227487185,-6.27882810819818,3.41134484702676e-10,7.89250330480133e-08,NA,NA
"NVE13831",71.6631806369132,0.70187490562383,0.212608881728236,3.30124922307333,0.000962553398936361,0.0274776542017744,NA,NA
"NVE1384",905.782941725961,-1.82155375541388,0.20200623055396,-9.01731471558397,1.92756041846562e-19,2.5568446430807e-16,NA,NA
"NVE1389",3303.89890594211,0.325568233901063,0.0866549847503062,3.75706296457357,0.000171919251116851,0.00766968013334525,NA,NA
"NVE1392",3858.63246027995,-0.39981071340706,0.109824246624015,-3.6404594221877,0.000272151997722375,0.0107980194097282,"K06532","PROM1; prominin 1"
"NVE13923",165.780921375052,0.506648083118702,0.130351471349848,3.88678453623985,0.000101580842460873,0.00494169687639116,"K12384","SCARB2; lysosome membrane protein 2"
"NVE13928",123.450242526104,-0.495076317049413,0.161909063233143,-3.05774307604091,0.00223010690018169,0.0490845541957026,NA,NA
"NVE13930",539.563813372019,-0.444790189182797,0.134148737710177,-3.31564945578353,0.000914304369617739,0.0262888931246881,"K05931","CARM1; type I protein arginine methyltransferase [EC:2.1.1.319]"
"NVE13945",2496.78371197089,0.339015978745805,0.102097930966115,3.32049803103571,0.000898569929514244,0.0259489780661029,NA,NA
"NVE1399",518.082237471034,-0.826802054057023,0.099511800951006,-8.30858296358332,9.68516521766816e-17,8.75935146981561e-14,NA,NA
"NVE14040",128.448931115282,0.859187140160321,0.159705078356818,5.37983606407742,7.45536979778691e-08,1.02303098528666e-05,NA,NA
"NVE14076",441.911770011124,-0.804771899750683,0.15764665242771,-5.10490953887979,3.3095279402939e-07,3.82846961790859e-05,"K19360","NPHP3; nephrocystin-3"
"NVE14186",2830.02703725839,-0.282987702066748,0.0810956544181158,-3.48955445390095,0.000483826473348203,0.0166498376504102,NA,NA
"NVE14200",868.105486708393,-0.397483732421766,0.106575109153558,-3.72961130960753,0.000191775374920935,0.00832744057855032,NA,NA
"NVE14201",36970.1094447722,0.534381542876081,0.140158982385659,3.81268138352835,0.000137467276422512,0.00634614013684157,"K05692","ACTB_G1; actin beta/gamma 1"
"NVE14208",8345.67737437582,-0.281747008110362,0.0816760355161359,-3.44956762812882,0.000561485070842389,0.0186111025841911,"K01681","ACO; aconitate hydratase [EC:4.2.1.3]"
"NVE14220",2125.63816742921,-0.250962713769002,0.0782877916757854,-3.20564303063137,0.00134761053441728,0.0348013940826926,"K05750","NCKAP1; NCK-associated protein 1"
"NVE14250",148.457737617864,0.477039801090207,0.117275842119258,4.06767320933073,4.74849102851554e-05,0.00276259432732087,NA,NA
"NVE14260",862.527871506053,1.02249533754641,0.213413076119373,4.79115598790432,1.6582314131909e-06,0.000158063772648898,NA,NA
"NVE14275",873.628858885995,-0.495661655504196,0.123353726146502,-4.01821388772252,5.86409565020936e-05,0.00323207510116941,NA,NA
"NVE14277",1278.38671358937,0.383397334308966,0.0956596370082785,4.00793214671917,6.12527118466942e-05,0.00334820111981779,"K20705","DNMBP; dynamin-binding protein"
"NVE14291",1393.81752367775,-0.389506598560222,0.106872860203976,-3.64457915523939,0.000267829698078648,0.0107008182784555,NA,NA
"NVE14292",1951.41173553954,-0.485714995078369,0.140896220870852,-3.44732450647903,0.000566168097205028,0.0186816693699643,NA,NA
"NVE14300",156.023106447754,-1.09547853979476,0.224759809619749,-4.8739965639235,1.09362892446527e-06,0.000109898660151947,NA,NA
"NVE14301",676.806922187773,-1.30918672676551,0.12387457846413,-10.5686472801569,4.16458151732229e-26,9.20696427224018e-23,"K00698","CHS1; chitin synthase [EC:2.4.1.16]"
"NVE14309",852.514088807001,-0.512150758152088,0.137523751991685,-3.72408948079786,0.00019602139664195,0.00847877767170626,"K09454","GABPB; GA-binding protein transcription factor, beta"
"NVE14332",1144.90178027132,0.736318019379394,0.180033127360792,4.08990295382576,4.31553716689517e-05,0.00257084559909321,NA,NA
"NVE14348",810.276019567362,-0.432888382592902,0.0869011340158842,-4.98138933968085,6.31293811618321e-07,6.86385408184138e-05,NA,NA
"NVE14378",154.175590144789,-0.471296218685918,0.12504922931335,-3.76888543235191,0.000163978126327531,0.00744902461081937,NA,NA
"NVE14406",575.386178225087,0.775095129637409,0.235500114550433,3.29127283490736,0.000997351317355676,0.0282195467665945,NA,NA
"NVE14431",34.6023741401586,0.628842138700594,0.19679420654439,3.19543013863443,0.00139622580670442,0.0356162883025613,NA,NA
"NVE1447",544.255147356866,-0.292980424762145,0.0937237151108942,-3.12600097441176,0.00177200964641888,0.0416407691691272,"K00939","adk; adenylate kinase [EC:2.7.4.3]"
"NVE14489",468.155731694665,1.21725035328481,0.194060729025767,6.27252283033102,3.55244344213121e-10,8.12447898483731e-08,NA,NA
"NVE14510",355.98678883952,-0.309206043366525,0.0864818396572095,-3.57538697826196,0.000349710231140128,0.0130792941146525,"K07925","RAB39B; Ras-related protein Rab-39B"
"NVE14513",87.9667335305372,-0.663562924241216,0.134835654973806,-4.92127193189461,8.59835613082476e-07,8.93265045263561e-05,NA,NA
"NVE14528",1453.80074134285,-0.462343464339601,0.129611238715898,-3.56715566427874,0.000360877123299601,0.0133712702463541,NA,NA
"NVE14533",370.631464900597,-0.560603504414774,0.17450246579985,-3.21258213656288,0.00131547527882773,0.0343040781426414,NA,NA
"NVE14551",88.5097426150175,0.735099712115396,0.20303977563107,3.62047145605152,0.000294066692830222,0.0114278222407088,NA,NA
"NVE14569",347.449309886779,-0.993790408711797,0.173271087367021,-5.73546587496598,9.72446711438106e-09,1.65374121516957e-06,NA,NA
"NVE14592",753.480731975647,0.651782535400063,0.101484443228992,6.42248717795462,1.34065546105693e-10,3.33437771358122e-08,"K01307","GGH; gamma-glutamyl hydrolase [EC:3.4.19.9]"
"NVE14599",88.0433992508598,-0.862814232649497,0.155338199446048,-5.5544240613473,2.78528564213978e-08,4.26298680166578e-06,NA,NA
