"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","KO","Description"
"NVE10456",1129.08898190208,-0.230161135807511,0.0776681240334774,-2.96339249430441,0.0030426832473264,0.0319302407968448,NA,NA
"NVE10461",929.259464104366,-0.394602300395386,0.122774017271069,-3.21405382968088,0.00130875135386053,0.0176644228847656,NA,NA
"NVE1047",413.771974707265,0.541402213566394,0.134644337677397,4.02098018309226,5.79564809770976e-05,0.00194700970527778,NA,NA
"NVE10493",216.993747920164,-0.318581949113417,0.112299365747249,-2.83689891740303,0.00455540316336993,0.041934831533202,"K13696","ABHD1_3; abhydrolase domain-containing protein 1/3"
"NVE10495",77.5920493265881,-0.755594524264927,0.170280538224329,-4.43735104518814,9.10727021072744e-06,0.000530206908235429,"K11729","ACAD10; acyl-CoA dehydrogenase family member 10"
"NVE10506",528.608809291887,-0.525079036549301,0.0963372522789292,-5.4504257089357,5.02493905262686e-08,1.00339110091986e-05,"K18259","AMN; protein amnionless"
"NVE10537",281.574372014931,0.741280188516237,0.156671720317343,4.73142304823584,2.22951334544302e-06,0.000190543128554942,NA,NA
"NVE10541",28.0790230252894,-0.762201339942915,0.245014037229591,-3.11084764187895,0.00186551164316454,0.0227735096925407,NA,NA
"NVE10557",124.485196914268,0.544107401496775,0.168636672613457,3.22650698133708,0.00125311174909867,0.017173820161156,"K08029","NKX2-2; homeobox protein Nkx-2.2"
"NVE10565",721.219509671108,0.448012320353837,0.135182387455024,3.31413232735584,0.000919279907234972,0.0138319257028045,"K06129","LYPLA3; lysophospholipase III [EC:3.1.1.5]"
"NVE10569",209.187766665959,0.392641094145387,0.121366843769931,3.23515947147555,0.00121574807856616,0.0167909977030669,NA,NA
"NVE10574",1245.29656430251,0.384753298851149,0.116152739427182,3.31247718089642,0.000924736695399763,0.0138583780728291,"K02542","MCM6; DNA replication licensing factor MCM6 [EC:3.6.4.12]"
"NVE10599",156.417180094519,0.563516761441998,0.14504430025523,3.88513550998141,0.000102272826658585,0.00290182935627104,"K01242","CD38; ADP-ribosyl cyclase 1 [EC:3.2.2.6 2.4.99.20]"
"NVE10600",288.626828048217,-0.637544775645757,0.176560939372089,-3.61090498222927,0.000305130442743515,0.00638724011547561,NA,NA
"NVE10623",396.119344975945,0.488454960154021,0.121171294087443,4.03111119537543,5.55137705242168e-05,0.00189473996968117,"K17560","URI1; unconventional prefoldin RPB5 interactor 1"
"NVE10632",78.9338422256055,-0.672206658394736,0.206289282078295,-3.25856317702249,0.00111977940513218,0.0158865914807797,"K00069","HPGD; 15-hydroxyprostaglandin dehydrogenase (NAD) [EC:1.1.1.141]"
"NVE10633",1803.10205678833,0.491842890645181,0.173397008399592,2.8365131277913,0.00456091033037213,0.0419484937982288,NA,NA
"NVE10641",691.789409682268,-0.390039289344809,0.12532739915505,-3.11216295857436,0.00185721949216132,0.022701002099267,NA,NA
"NVE10642",1318.09002710426,0.414914570929416,0.106594462040453,3.89245897945386,9.92332821592304e-05,0.00284593061290486,"K03433","psmB; proteasome beta subunit [EC:3.4.25.1]"
"NVE10645",245.303852258925,0.29377399501421,0.102065417550745,2.87829121816066,0.0039983584613052,0.038498840416515,NA,NA
"NVE10652",450.95154120037,-0.332788505575308,0.106749966320183,-3.11745771026428,0.0018241811601252,0.0224771941564215,NA,NA
"NVE10713",74.9358331772116,-0.510150679876288,0.17767491135465,-2.8712589525822,0.00408840457609898,0.0389446509910525,NA,NA
"NVE10716",310.717408281851,0.353329553175293,0.126481944849132,2.79351771192912,0.00521381736889584,0.0454131357129346,NA,NA
"NVE1074",352.668500544954,0.327634836302595,0.113212522507098,2.8939805336645,0.00380391743817453,0.0371455667203094,"K03951","NDUFA7; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 7"
"NVE10746",86.4347865290866,0.512829735690975,0.180435932778099,2.84217077937384,0.00448074822741753,0.0414619604274591,"K05765","CFL; cofilin"
"NVE10750",406.771442182529,-0.700578922137951,0.236738127840372,-2.95929907247698,0.00308339700978787,0.0321679006401991,NA,NA
"NVE10762",1380.27269289451,0.271218494455792,0.0735434017755229,3.68786985518611,0.000226139255563656,0.00521780921638561,"K00281","GLDC; glycine dehydrogenase [EC:1.4.4.2]"
"NVE10763",517.970533747277,0.360763853320043,0.0954916257083345,3.77796325744777,0.00015811619940322,0.00395124060403416,"K16860","PLD3_4; phospholipase D3/4 [EC:3.1.4.4]"
"NVE10787",1814.58113658262,0.413547285960797,0.0989898417207951,4.17767397918691,2.94505378575689e-05,0.00123138980795463,"K04567","KARS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]"
"NVE10793",393.659642286602,0.319721001475923,0.0951277555633094,3.36096441656444,0.000776708312782802,0.0123659834656612,NA,NA
"NVE108",2538.98190058753,-1.21649948341975,0.192376058842528,-6.32354925420074,2.55622672492201e-10,1.33210585865082e-07,NA,NA
"NVE1081",163.802139310699,0.51688162616932,0.131046380718535,3.94426479644252,8.00451724995546e-05,0.00242587965336948,"K15365","RMI2; RecQ-mediated genome instability protein 2"
"NVE10812",450.359189807144,0.217686037742272,0.078630406493589,2.76847147877864,0.00563199148834555,0.0477133743616142,NA,NA
"NVE10820",365.337829156384,0.395209781301641,0.109150234070414,3.62078729988509,0.00029370790424202,0.00622555861312996,NA,NA
"NVE10827",2308.72245566731,-0.162063722534016,0.0511487343860958,-3.1684796208383,0.00153238491753736,0.0197727107206996,"K18468","VPS35; vacuolar protein sorting-associated protein 35"
"NVE10842",116.473425237304,-0.683772706263277,0.187978462894338,-3.63750557236774,0.000275291238287767,0.00595934407016861,NA,NA
"NVE1085",728.829625834714,-0.402364290109425,0.0946801941860138,-4.24971973883914,2.1403814846312e-05,0.000994160669578918,NA,NA
"NVE10862",621.400039324726,0.556857900639386,0.160767533127015,3.46374600523004,0.000532709248867924,0.00953647315604616,NA,NA
"NVE10874",476.632681355728,-0.52545814586292,0.125864076068172,-4.17480636475109,2.98239617923621e-05,0.00123731799544778,NA,NA
"NVE10881",1095.56746680312,-0.202496529725022,0.0691869503861881,-2.9268023607736,0.00342466434687767,0.0347277543594628,"K10416","DYNC1LI; dynein light intermediate chain 1, cytosolic"
"NVE10890",379.327630603833,0.439564688330352,0.158317416539731,2.77647714280405,0.00549514987161633,0.0468804988386705,"K04799","FEN1; flap endonuclease-1 [EC:3.-.-.-]"
"NVE10899",1289.43621940927,-0.277791812557852,0.0822734760673924,-3.37644433948925,0.00073429227501037,0.0118790243007993,NA,NA
"NVE10909",157.067359234914,-0.627047282777601,0.156065413617973,-4.01784910725017,5.87317848265162e-05,0.00196600331899364,NA,NA
"NVE1091",359.904367998731,0.919413550127818,0.211667755730926,4.34366371464052,1.40125963495767e-05,0.000742867345136743,NA,NA
"NVE10911",804.535682891196,-0.317995348967094,0.104285737633129,-3.04926978687905,0.00229398373848986,0.0262383600409927,NA,NA
"NVE10916",113.696948437876,-0.404091213189713,0.138265340808124,-2.92257778289128,0.00347146901207783,0.0350829090521257,NA,NA
"NVE1093",121.772458123391,0.450023770478373,0.137436923313022,3.27440224671948,0.00105885767034382,0.0151632392657949,"K14829","IPI3; pre-rRNA-processing protein IPI3"
"NVE10930",3307.18817187326,-0.307980730853881,0.0716575702161516,-4.29795107376474,1.72384200599739e-05,0.000856549030235819,"K00688","PYG; glycogen phosphorylase [EC:2.4.1.1]"
"NVE10946",351.722145867455,0.350641514083875,0.107764006916416,3.25379061262857,0.00113876181632721,0.0160387508026678,"K07562","NMD3; nonsense-mediated mRNA decay protein 3"
"NVE10949",195.124496212884,0.711895428132478,0.171069113988417,4.16144920339437,3.16234345324407e-05,0.00129030569901729,"K02599","NOTCH1; Notch 1"
"NVE10950",303.317785372204,0.688596016079806,0.16927100837867,4.06800918051705,4.74165136652261e-05,0.00169988746156459,"K02599","NOTCH1; Notch 1"
"NVE10951",135.243562083209,0.660502462452109,0.20018076318054,3.29953014444457,0.000968468257457417,0.0143273320034941,"K02599","NOTCH1; Notch 1"
"NVE10964",2107.69373472828,-0.364668799654277,0.0973403610850947,-3.74632676095669,0.000179442823652653,0.00438168613732866,NA,NA
"NVE10972",331.871995107223,0.366792219416212,0.101217333410699,3.62380836420495,0.000290296728798125,0.00616548698558721,"K04794","PTH2; peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]"
"NVE10991",22.1956802007502,-0.672883633604501,0.206993741829381,-3.25074385175925,0.00115103510897355,0.0161902673721717,"K17253","MFGE8; lactadherin"
"NVE10999",178.775103941093,-0.496603189543711,0.173913906648687,-2.8554541676007,0.00429753251137788,0.0402794868168164,NA,NA
"NVE11040",1929.16972138515,-0.482377725762486,0.111305595958191,-4.33381378186661,1.46548150678488e-05,0.000769323780687121,"K17906","ATG2; autophagy-related protein 2"
"NVE11041",349.363939513141,-0.557200775788574,0.199143687514588,-2.79798362048387,0.0051422720289217,0.0451025386576113,NA,NA
"NVE11061",98.1266131428225,0.651086403302524,0.201775766252899,3.2267819639276,0.00125190817061486,0.0171738170147609,NA,NA
"NVE11062",114.285618903033,0.933558135518943,0.19851414805835,4.70272846872627,2.56707713931978e-06,0.000210954500610409,"K03363","CDC20; cell division cycle 20, cofactor of APC complex"
"NVE11063",346.514522870257,0.406262924203811,0.123518157687908,3.28909475180411,0.0010051018095555,0.0146487075463593,"K20280","TRAPPC5; trafficking protein particle complex subunit 5"
"NVE11066",2630.19124424188,-0.365528545350004,0.0964945903441148,-3.78807292767887,0.000151820290247501,0.00383426988348475,"K04570","BCL2L1; Bcl-2-like 1 (apoptosis regulator Bcl-X)"
"NVE11070",563.684365618938,0.460193580039783,0.142261018823804,3.23485367843283,0.00121705083643686,0.016798131893611,NA,NA
"NVE11099",47.9916948678483,-0.609505965365983,0.183673145035125,-3.31842722706917,0.000905259077871203,0.0137040663125148,NA,NA
"NVE11101",235.87303151763,-0.331550973658914,0.09554907880961,-3.46995468495891,0.000520546179787318,0.00936983123617172,NA,NA
"NVE11117",3794.08021046161,0.349600318621006,0.0743588069418652,4.70153211164791,2.58216645621078e-06,0.000211372322851547,"K03456","PPP2R1; serine/threonine-protein phosphatase 2A regulatory subunit A"
"NVE11119",1514.38265552536,-0.362480600564606,0.0940443304694379,-3.85435888325457,0.000116033286213747,0.00316732824373942,"K12331","ARHGEF11; Rho guanine nucleotide exchange factor 11"
"NVE11122",968.263143438175,0.274998870990183,0.0747482161658839,3.67900245779639,0.000234148011840943,0.00534514909620077,"K11583","PPP2R3; serine/threonine-protein phosphatase 2A regulatory subunit B''"
"NVE11126",6055.83130369631,-0.387462606052432,0.129555003295605,-2.99071897029218,0.00278321503952242,0.030139975942441,NA,NA
"NVE11132",254.251109304654,-0.498977155512981,0.143746521300926,-3.47122943217804,0.000518081139983114,0.00935100852528759,NA,NA
"NVE11138",429.353846226931,-0.447475574733711,0.132910475191006,-3.36674422456651,0.000760611990694203,0.0121914747135576,NA,NA
"NVE11184",1459.51595891073,0.333808221172932,0.112569668752633,2.96534781412977,0.0030234089254968,0.0318060832605439,"K02145","ATPeV1A; V-type H+-transporting ATPase subunit A [EC:3.6.3.14]"
"NVE11189",32.7253490412807,-0.868234786420226,0.205876318031035,-4.21726400940075,2.47284394875705e-05,0.00111060390026816,NA,NA
"NVE1122",3124.29383324294,-0.714527108822268,0.168041859110233,-4.25207809890717,2.11795968350617e-05,0.000988042065453994,NA,NA
"NVE11229",50.7718417083707,0.511848501457402,0.176148313650633,2.90578144547319,0.00366337228076063,0.0363060668584218,"K22422","DONSON; protein downstream neighbor of Son"
"NVE11231",2642.79537453491,-0.311649137827063,0.11042400465788,-2.82229519562006,0.00476812658858658,0.0430582386693748,"K18080","TNS; tensin"
"NVE11234",417.195097589054,0.384871672320732,0.110745684527147,3.47527467064769,0.000510330525980449,0.00924044238821888,NA,NA
"NVE11251",599.207637628666,0.405041236814356,0.0996808358848039,4.06338122287058,4.83669393614818e-05,0.00172234671066237,NA,NA
"NVE11267",647.572981908313,0.228430350089134,0.0712704173603338,3.20512154340588,0.00135005458253179,0.0180057841512948,NA,NA
"NVE11281",269.416467400917,-0.591782439579713,0.18186865168229,-3.25390018623721,0.00113832268191787,0.0160387508026678,NA,NA
"NVE11282",689.950898343761,-0.547451306451956,0.183090950822791,-2.99005114120479,0.00278930742487001,0.0301448368435876,"K17495","CSMD; CUB and sushi domain-containing protein"
"NVE11283",1303.48120202252,-0.311112218135293,0.0983069709761731,-3.1647014962011,0.00155242128852823,0.0199445485758346,"K12236","NFX1; transcriptional repressor NF-X1"
"NVE11301",44.5032542391387,0.958109929473592,0.222438169843908,4.30730899353259,1.65252688173403e-05,0.000836679842538606,NA,NA
"NVE11306",1181.20979174313,0.431347876163523,0.111956953157433,3.85280113470902,0.000116774228474544,0.00317799286684869,"K11090","LA; lupus La protein"
"NVE11313",85.7272112212177,0.78347597672111,0.163376812129097,4.79551514386279,1.62257310628362e-06,0.000150077476142233,NA,NA
"NVE11318",77.5596171703844,-0.508866524224742,0.18213773293731,-2.79385559498475,0.00520837308644052,0.0454131357129346,NA,NA
"NVE11319",142.006432573405,-0.428241077144399,0.15132512997915,-2.82994025647559,0.00465566968823705,0.0424735433641643,"K09339","HLX1; homeobox protein HLX1"
"NVE11330",982.960490745273,0.186697379003874,0.0556738862877849,3.35341021531735,0.00079822306555354,0.0125773112231688,"K20408","WDR24; WD repeat-containing protein 24"
"NVE1135",2827.56007201421,0.185278033584285,0.0575607562269004,3.21882556326973,0.00128716761270902,0.0174930303984921,"K03243","EIF5B; translation initiation factor 5B"
"NVE11352",943.21643965611,-0.538486677303445,0.128148101182667,-4.20206520684897,2.64490917698955e-05,0.00116004054026293,NA,NA
"NVE11357",808.914897317166,0.343918489621911,0.103629162687884,3.31874233759608,0.000904238233942414,0.0137040663125148,"K12160","SUMO; small ubiquitin-related modifier"
"NVE11365",282.028083557984,0.322776727777999,0.089349673964309,3.6125115342551,0.000303245613492231,0.00637614028208836,"K14838","NOP15; nucleolar protein 15"
"NVE11383",656.6612964596,-0.322912185145968,0.0918286307821819,-3.51646520693439,0.000437333973707472,0.00822077557996456,NA,NA
"NVE11392",18.6479203372154,0.751988610408935,0.239316531770141,3.14223428213144,0.00167663819273525,0.021167863538486,NA,NA
"NVE11402",99.4132774835629,-0.608275861078186,0.156629358302538,-3.883536698805,0.000102947985212648,0.00290182935627104,NA,NA
"NVE11411",1637.0949261372,0.432523159882889,0.0963761445073048,4.48786535396326,7.19403705406318e-06,0.000448709107620597,NA,NA
"NVE11413",408.979467849216,0.348440302870193,0.108266333526377,3.21836245415389,0.00128924788279066,0.0175006799642346,"K08876","SCYL1; SCY1-like protein 1"
"NVE11419",5152.30323533301,-0.427710467069314,0.110517879862845,-3.87005675099915,0.000108810021040466,0.00301144418335569,NA,NA
"NVE1143",3098.83967862233,0.735053080476793,0.175258410974401,4.19411015077705,2.73944847277749e-05,0.00117980886092564,NA,NA
"NVE11430",1027.98134827366,-0.386834192206269,0.135443179549557,-2.85606254587911,0.00428930628229055,0.0402659569540509,NA,NA
"NVE11446",1644.49696257298,-0.486960112562289,0.163379452501359,-2.98054685033443,0.00287734221031157,0.0308311402535191,NA,NA
"NVE11452",2187.57154490432,0.45666064256477,0.148794185584162,3.06907585650563,0.00214722062688722,0.0250719810779527,"K21760","RIOX2; bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA [EC:1.14.11.-]"
"NVE11463",1263.43564976573,0.214834941201788,0.0626247053143817,3.43051420558862,0.000602438427912646,0.0103933064809827,"K07199","PRKAB; 5'-AMP-activated protein kinase, regulatory beta subunit"
"NVE1147",45.1572477033884,-0.548436812347632,0.196828212224909,-2.78637298052046,0.00533015028614379,0.0460695756528107,NA,NA
"NVE11471",19.7159960656877,-0.688108255037567,0.245009226166945,-2.80849936062694,0.00497729812655549,0.0441082338332578,NA,NA
"NVE11484",401.079474661582,0.334437808541272,0.120408928819565,2.7775166826908,0.00547760281010737,0.0468788044719498,"K10771","APEX1; AP endonuclease 1 [EC:4.2.99.18]"
"NVE11486",486.388174418104,0.225645879825236,0.0791943306594012,2.84926809717849,0.00438199380349572,0.0407879374679038,NA,NA
"NVE1149",114.737867321584,-0.687244259090244,0.143420301284434,-4.79181993717392,1.65275203499046e-06,0.000152209913705199,"K04809","CHRNA7; nicotinic acetylcholine receptor alpha-7"
"NVE11492",197.615710827655,-0.399340489552828,0.11999270146978,-3.32803982793406,0.000874593619569866,0.0134532521783512,"K00799","GST; glutathione S-transferase [EC:2.5.1.18]"
"NVE115",202.528733648315,-0.780237304001599,0.198125020720857,-3.93810585438824,8.21273641760018e-05,0.0024714552999781,NA,NA
"NVE1151",2848.32640078716,-0.507641761466758,0.178253230998765,-2.84786849933887,0.00440131067277417,0.0409218467513024,NA,NA
"NVE11511",1869.43856500169,-0.415052916896709,0.138250796304622,-3.00217378844012,0.00268059096650664,0.029421809990196,"K20044","PICALM; phosphatidylinositol-binding clathrin assembly protein"
"NVE11535",339.62887407405,0.511572367082852,0.14015751041478,3.64998183521464,0.00026225885442915,0.0058006446001379,"K01080","PLPP1_2_3; phosphatidate phosphatase [EC:3.1.3.4]"
"NVE11538",623.66403945176,1.10410428660561,0.196781294565222,5.61081930599691,2.01370943309398e-08,5.12201377946261e-06,"K01239","iunH; purine nucleosidase [EC:3.2.2.1]"
"NVE11539",650.932996016307,0.330893073369377,0.0907745628193994,3.64521803346721,0.000267165197915857,0.00585027648386286,"K01254","LTA4H; leukotriene-A4 hydrolase [EC:3.3.2.6]"
"NVE1154",3728.22061862012,-0.731011930213359,0.101423947890129,-7.20748842280575,5.69932837427072e-13,6.08859250223341e-10,NA,NA
"NVE11540",320.327499367249,0.347544230290815,0.122566544396561,2.83555542829325,0.00457460761698567,0.0420210947310903,"K05607","AUH; methylglutaconyl-CoA hydratase [EC:4.2.1.18]"
"NVE11556",60.3672655657856,0.983541503030226,0.207509237312161,4.73974805059237,2.13984129355801e-06,0.000185100603555306,NA,NA
"NVE11561",367.738164116482,-0.614873250271507,0.183833947304901,-3.34472092497529,0.00082365402332616,0.0128547785700414,NA,NA
"NVE11573",261.822133867165,-0.61973427082365,0.154336984598915,-4.01546183135683,5.93295004780213e-05,0.00197758831078534,NA,NA
"NVE11579",214.678526223431,0.332832090041676,0.0972581663299716,3.42215057718098,0.00062127896455461,0.0106109083586521,NA,NA
"NVE11583",1987.47775719479,-1.00778573902671,0.17336560368422,-5.81306624618782,6.13387728660116e-09,1.95606600157493e-06,NA,NA
"NVE11588",155.477989016309,0.749612739158022,0.230911041223463,3.24632696291291,0.00116904491002622,0.0164004028546423,"K00600","glyA; glycine hydroxymethyltransferase [EC:2.1.2.1]"
"NVE1159",67.1726582111711,-0.771086991922839,0.223864455257651,-3.44443690730347,0.000572250173922231,0.0100465876877752,"K17253","MFGE8; lactadherin"
"NVE116",358.035627180293,-0.934487791832066,0.198931593632732,-4.69753333177091,2.63322222987278e-06,0.000213921772484646,NA,NA
"NVE11630",648.551702305219,-0.347905001765825,0.0911379325200225,-3.81734577629783,0.00013489505584274,0.00348930721929297,NA,NA
"NVE11638",685.271845747601,0.369811790348512,0.111650641204763,3.31222271863438,0.000925578279038056,0.0138583780728291,NA,NA
"NVE11646",477.219580759737,-0.482303356909344,0.111510305849261,-4.32519087124843,1.52399846374107e-05,0.000792256719617805,NA,NA
"NVE11672",187.047072008015,-1.58166112675619,0.243581816677684,-6.49334645881677,8.3950322201298e-11,4.8477907679809e-08,NA,NA
"NVE11673",1363.00519424824,-0.398470447326751,0.116230061939129,-3.42829075954063,0.000607394550583481,0.0104321478840568,NA,NA
"NVE11678",472.93552180453,-0.517525663916102,0.111927869479911,-4.62374265069872,3.76877399751615e-06,0.00028193162839399,"K03454","SLC25A46; solute carrier family 25, member 46"
"NVE11681",83.0337880900842,0.479297067967758,0.169612927803314,2.8258286333195,0.00471584857166204,0.0428032372906249,NA,NA
"NVE11686",170.997724267732,0.440777682012773,0.107666280621955,4.09392503824351,4.24131484574903e-05,0.00158426456283695,NA,NA
"NVE11689",1297.93646578778,0.352530915939818,0.108343136185711,3.25383709896994,0.00113857549548262,0.0160387508026678,"K14411","MSI; RNA-binding protein Musashi"
"NVE117",1006.87664329804,-1.11748664603305,0.198138738760883,-5.63992005309801,1.70129136237311e-08,4.54372390605798e-06,NA,NA
"NVE1170",89.8175052338401,0.841875161755174,0.198454810849007,4.2421504329049,2.21388209880769e-05,0.00101943545092942,NA,NA
