"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","KO","Description"
"NVE10090",1051.3473516427,0.374125359297613,0.105845230674089,3.53464541496058,0.000408322693458377,0.00215526744171004,NA,NA
"NVE10093",983.493532695962,-0.385938576404118,0.12702243357632,-3.03834972719391,0.00237877712139916,0.00939627033981972,"K15464","BNIP3; BCL2/adenovirus E1B 19 kDa protein-interacting protein 3"
"NVE10095",633.765259823733,-0.506938782206584,0.163648187983773,-3.09773538254423,0.00195005466334741,0.00794082140757304,NA,NA
"NVE10096",525.81722198488,-0.497333293225522,0.13208874261556,-3.76514518480198,0.000166452336558388,0.00101716026990422,NA,NA
"NVE10097",2047.24994103085,-0.402438982360159,0.109336382611196,-3.6807416959389,0.000232556501565431,0.00134366618751887,NA,NA
"NVE10098",140.838611866292,-1.6788183926644,0.203992803579122,-8.22979224369181,1.8753842056745e-16,5.68095280485165e-14,"K08621","ADAMTS6; a disintegrin and metalloproteinase with thrombospondin motifs 6 [EC:3.4.24.-]"
"NVE10099",161.31352612456,-1.24549011333681,0.227786983230887,-5.46778439957815,4.55695685431658e-08,9.99915509190349e-07,"K08632","ADAMTS18; a disintegrin and metalloproteinase with thrombospondin motifs 18 [EC:3.4.24.-]"
"NVE101",447.794935365959,-0.308883574532424,0.0986083550300691,-3.13242802233375,0.00173366930308163,0.00720175182446644,NA,NA
"NVE10100",184.225078166586,-0.787698290892421,0.171656338363364,-4.58880981851665,4.45780322101493e-06,4.80047369022037e-05,"K10521","ABTB2; ankyrin repeat and BTB/POZ domain-containing protein 2"
"NVE10101",896.060100237394,0.278471603682241,0.113628938035071,2.4507102547794,0.0142574668247708,0.041403811465112,"K15030","EIF3M; translation initiation factor 3 subunit M"
"NVE10103",122.158625003361,-0.542199269600683,0.189188857565375,-2.86591544860576,0.00415805284710713,0.0149030427031028,NA,NA
"NVE10104",46.1163923725,-0.881524230043591,0.180095083735406,-4.89477120507473,9.84201635658349e-07,1.33857161234583e-05,NA,NA
"NVE10119",385.844850567939,0.484879470515819,0.121870480176245,3.97864577061323,6.93089124871216e-05,0.000485766341274673,NA,NA
"NVE10120",679.110216014409,0.264731007926638,0.097355135974011,2.71923001573649,0.00654340882600679,0.021673559798294,NA,NA
"NVE10121",256.976266240352,-0.250710613257104,0.0845851485332831,-2.96400275467333,0.00303665568504542,0.0114797396845518,NA,NA
"NVE10122",16.9713907421705,-1.00296970016432,0.24134447494961,-4.1557599376316,3.24208105774372e-05,0.000255391896899265,"K03320","amt; ammonium transporter, Amt family"
"NVE10123",17.9732869879047,-1.10728798641901,0.231914407516998,-4.77455453619394,1.80105472974302e-06,2.22980900059745e-05,NA,NA
"NVE10127",254.963973783234,-0.608137741454079,0.172790744404033,-3.51950414677352,0.000432354277293872,0.00226468976372772,NA,NA
"NVE10141",78.2697799605616,0.510880906019165,0.207748206221868,2.45913510065913,0.013927219679837,0.0406113991126737,NA,NA
"NVE10147",7315.27584472045,0.371692954290734,0.0622302555530434,5.9728656260123,2.33121911147544e-09,8.12790519808141e-08,NA,NA
"NVE10148",434.933201508811,0.566811840738104,0.197576516130848,2.86882192194706,0.00412003691584331,0.0147965781649158,NA,NA
"NVE10150",803.304397566275,-0.27352852930567,0.075823718102474,-3.60742701823198,0.000309248483242987,0.00170646341888873,NA,NA
"NVE10157",124.994540631455,0.520396281785676,0.165389331400955,3.1464924452961,0.00165241530296956,0.00691470881624776,"K16911","DDX21; ATP-dependent RNA helicase DDX21 [EC:3.6.4.13]"
"NVE1016",244.260774824361,0.551532521787329,0.147213753689275,3.74647414365544,0.000179337478896843,0.00108005336825945,NA,NA
"NVE10164",125.638346377352,-0.877855188425769,0.176578730486931,-4.97146618964249,6.6448453675725e-07,9.54378190878255e-06,"K11795","IQWD1; nuclear receptor interaction protein"
"NVE10170",2150.86779032641,-1.07656985764844,0.196796004352192,-5.47048636069751,4.48802246776682e-08,9.89443516641409e-07,"K17495","CSMD; CUB and sushi domain-containing protein"
"NVE10171",274.502874486083,-0.846337878317576,0.213914154228877,-3.95643701730948,7.60759337615004e-05,0.000525146834858537,NA,NA
"NVE10173",952.628409137164,-0.341978546833718,0.0956072430743794,-3.57691044984604,0.000347679213594602,0.00188595759467305,"K13697","ABHD2; abhydrolase domain-containing protein 2"
"NVE10174",220.613679447344,0.588909701794919,0.0994753364972697,5.92015792589033,3.21632616659661e-09,1.07172582622666e-07,"K12586","RRP43; exosome complex component RRP43"
"NVE10177",355.130346353181,0.73902717709565,0.17501949004882,4.22254216881505,2.41562185817966e-05,0.00019846558591772,"K05094","FGFR3; fibroblast growth factor receptor 3 [EC:2.7.10.1]"
"NVE10179",17156.3344886277,-1.0020139276308,0.132695993733838,-7.55119954593836,4.31267477311704e-14,6.53202201837371e-12,"K06237","COL4A; collagen, type IV, alpha"
"NVE10183",763.375453835094,0.635054748140978,0.109800561262339,5.78371131112607,7.30702982282722e-09,2.10155944041239e-07,"K03064","PSMC6; 26S proteasome regulatory subunit T4"
"NVE10184",41.3432939689929,-0.806400617321848,0.176943138495144,-4.55739976231957,5.17907932920875e-06,5.43174574432527e-05,NA,NA
"NVE10185",169.326227048591,0.410452505463374,0.119318146628525,3.43998391746096,0.000581748754489579,0.00287850863353191,"K16816","PNPLA2; patatin-like phospholipase domain-containing protein 2 [EC:3.1.1.3]"
"NVE10187",1092.67716482408,-0.475496866347491,0.0854871457561117,-5.56220309079036,2.66390014092356e-08,6.32744101701038e-07,NA,NA
"NVE10190",184.132901067991,-0.645140651809758,0.124970815428493,-5.1623304977065,2.43894188925727e-07,4.09673386179747e-06,NA,NA
"NVE10193",81.3856372720631,-0.469949992363411,0.178322003666395,-2.63540103128604,0.00840379288443809,0.0267528960051206,"K04615","GABBR; gamma-aminobutyric acid type B receptor"
"NVE10195",64.3875549102363,0.449466975389934,0.173066983852675,2.59706944319632,0.00940229132759061,0.0293271523423443,"K09656","B4GALNT3; beta-1,4-N-acetylgalactosaminyltransferase 3 [EC:2.4.1.244]"
"NVE10197",416.817670963497,-0.527368061227575,0.117799288369844,-4.47683571374255,7.57575006095519e-06,7.49700340143317e-05,"K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]"
"NVE10199",260.77379358434,0.758070612792091,0.118362011277041,6.40467836439291,1.50686701045194e-10,7.49417335155471e-09,"K14295","NUP50; nuclear pore complex protein Nup50"
"NVE1020",367.072488466887,0.405264544863026,0.09564153597956,4.23732785878341,2.26195719947681e-05,0.000187959215097245,"K17575","PPP1R36; protein phosphatase 1 regulatory subunit 36"
"NVE10201",937.361057445876,-0.275339588777446,0.0719789768051061,-3.82527789361287,0.000130624655769626,0.000831102044688084,"K06111","EXOC4; exocyst complex component 4"
"NVE10202",197.463462606953,0.480249560505686,0.129418805600501,3.71081743705898,0.00020659105788527,0.00121470542605846,NA,NA
"NVE10210",115.413308064538,-0.656097973809724,0.180548284127824,-3.63391974052337,0.000279147729254884,0.00156856679953509,NA,NA
"NVE10211",971.258135605547,-0.48417236950082,0.115572126477432,-4.18935243521166,2.797516299554e-05,0.000226098640634432,NA,NA
"NVE10213",292.486223588434,-0.382208049067044,0.0864787780788815,-4.41967448613131,9.88496819702989e-06,9.34983305740965e-05,NA,NA
"NVE10214",797.952300081187,0.637494789598091,0.0922129557131929,6.91328875283936,4.7354465336802e-12,3.66957775408939e-10,"K09705","uncharacterized protein"
"NVE10215",1940.74968244659,-0.399463116901629,0.10367519842192,-3.85302486015951,0.000116667539875187,0.000755908435441314,"K22125","MYOF; myoferlin"
"NVE10216",1803.41097029774,-0.604798010754592,0.102607595659244,-5.89428108970709,3.76316111744886e-09,1.2157303748545e-07,"K12232","HECTD2; E3 ubiquitin-protein ligase HECTD2 [EC:2.3.2.26]"
"NVE10218",1492.85694622263,-1.02152994795704,0.183452120311826,-5.56837362370451,2.57128015975534e-08,6.11990915574422e-07,NA,NA
"NVE10220",2408.39192477234,0.310231255635216,0.0889977013263576,3.48583447675336,0.000490604469780528,0.00251834270634481,"K04354","PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B"
"NVE10221",1687.36756927251,-0.581936784542259,0.161906457624596,-3.59427778904017,0.000325292632569335,0.00178109170297646,NA,NA
"NVE10224",55.1895411456431,-1.09002221843348,0.182578105601742,-5.97016939594691,2.37007380246996e-09,8.22648384562675e-08,NA,NA
"NVE1023",17.7526736466599,-0.687698872613206,0.238355832086959,-2.88517745335601,0.00391193091157814,0.0141686007007081,NA,NA
"NVE10232",330.332786540677,0.302405680281942,0.126984276526755,2.38144192771951,0.0172450095782576,0.04847785880675,NA,NA
"NVE10239",376.157093686439,0.293313024139461,0.104729382902641,2.80067556983633,0.00509957588982676,0.0176611147186651,NA,NA
"NVE10241",871.704431962913,0.859957619018088,0.203272475888327,4.23056596944551,2.33104066798007e-05,0.000193080694533506,NA,NA
"NVE10244",1288.50186891706,-0.202246788690035,0.0649991653905461,-3.11152900925481,0.00186121186237317,0.00763905801334757,NA,NA
"NVE10252",587.740499272347,-0.554134158022699,0.130210429560424,-4.25568182129032,2.08412916491235e-05,0.000176004028861624,"K20478","GOLGB1; golgin subfamily B member 1"
"NVE10253",46.3060747645958,0.767810057555613,0.178048551141053,4.31236341231074,1.61518663902287e-05,0.000142220567592331,"K00472","P4HA; prolyl 4-hydroxylase [EC:1.14.11.2]"
"NVE10263",359.455220783342,-0.47190964838919,0.141676296503608,-3.33090051077932,0.000865655350855341,0.0040173917745127,NA,NA
"NVE1028",21.8882690266308,-0.559705948442905,0.226967562347687,-2.46601735795841,0.0136624713244958,0.0400096853287965,NA,NA
"NVE10280",80.1035275549286,0.45510786608321,0.150755641052918,3.01884468736702,0.0025374057548436,0.00988888708967869,NA,NA
"NVE10287",417.375669715556,0.613628749821828,0.212313397061143,2.89020268299466,0.00384993516150994,0.0139918569090401,NA,NA
"NVE10288",93.3883825675948,1.04546895102564,0.19585559387057,5.33795808618329,9.39991810772899e-08,1.84711954391557e-06,NA,NA
"NVE10289",305.648319224557,0.716535564014107,0.235816440487592,3.03853099695909,0.00237734646254014,0.0093923223059572,NA,NA
"NVE10290",312.658175045231,0.297384148528203,0.116509254486369,2.55245087473283,0.010696799304707,0.0326325959041684,NA,NA
"NVE10293",2417.11176379417,-0.495319173868388,0.155616115050672,-3.18295552942638,0.00145780002435943,0.00622768966450252,"K10408","DNAH; dynein heavy chain, axonemal"
"NVE1030",102.933785390707,0.433030895836557,0.176365915335332,2.45529809438075,0.0140767804441901,0.040991373765385,NA,NA
"NVE10303",75.6006180570655,-0.498863578766091,0.163306078056534,-3.05477655640835,0.00225228253992047,0.00898025474250341,NA,NA
"NVE10311",762.344436049562,-0.658803570452377,0.12204832467709,-5.39789114021361,6.74287570280396e-08,1.39306975879453e-06,"K13173","ARGLU1; arginine and glutamate-rich protein 1"
"NVE10313",64.8472990873515,0.498889364603132,0.15199143096661,3.28235191569932,0.00102945040569167,0.004647170643073,NA,NA
"NVE10315",141.748586826358,-1.00777554483141,0.24151850835278,-4.17266383311452,3.01058972427766e-05,0.00024015733693152,NA,NA
"NVE10316",153.385123172561,-1.58713618030917,0.224730911721298,-7.06238482348824,1.63668963915989e-12,1.46829945513094e-10,NA,NA
"NVE10317",699.831491432243,0.846663338500049,0.123231394020483,6.87051660195711,6.39698181967821e-12,4.79773636475866e-10,NA,NA
"NVE10318",153.875933131119,0.676827932347243,0.183939862757918,3.67961529490762,0.00023358606548379,0.00134794531850801,"K10744","RNASEH2B; ribonuclease H2 subunit B"
"NVE10321",107.952509318816,-0.423032555725004,0.166785817700175,-2.53638205908775,0.0112004463505263,0.0339462592419474,NA,NA
"NVE10325",186.270477616421,0.526671608238867,0.221164247693952,2.38135961725459,0.0172488638114872,0.0484785140282347,NA,NA
"NVE10328",946.568799009605,0.592392632922452,0.112399607561453,5.27041549142927,1.36115285137761e-07,2.5053035436713e-06,NA,NA
"NVE1033",378.441708930304,0.711964575232426,0.0898996726726137,7.91954580107512,2.38379746922907e-15,5.14834036757111e-13,NA,NA
"NVE10331",477.37550095718,0.410860617797797,0.0930561247997627,4.41519157048376,1.00920576990964e-05,9.50332038075994e-05,"K18411","MAEL; protein maelstrom"
"NVE10339",453.62031362943,0.191205836980243,0.0657683326795329,2.90726295148648,0.0036460656776864,0.0133822945605091,NA,NA
"NVE10342",1935.14885372199,0.328166342111702,0.0819093866116681,4.00645586161616,6.16366369714319e-05,0.000440194291904057,NA,NA
"NVE10348",181.129503857394,0.436588729108729,0.127862745162872,3.41451083779409,0.000638966514320209,0.00310821563013949,"K09680","coaW; type II pantothenate kinase [EC:2.7.1.33]"
"NVE10349",215.254009915809,0.565839276061521,0.113196795138561,4.99872169851534,5.77116267069524e-07,8.48872420138406e-06,NA,NA
"NVE10350",204.478118376632,0.507362450771321,0.158429913497889,3.20244100100504,0.00136268210358084,0.00589804417628933,NA,NA
"NVE10351",287.566566744777,0.377237272319418,0.14665783938109,2.57222712342821,0.0101046577599059,0.0311334034738376,NA,NA
"NVE10357",1142.3694517504,0.250283535760542,0.0733698071383569,3.41126064688395,0.000646632459409804,0.00313961326305863,NA,NA
"NVE10366",507.215729864391,-0.665711579257832,0.173762164331585,-3.83116532772621,0.000127537767453981,0.000815242100812304,NA,NA
"NVE10368",283.154092613154,-0.576649425805049,0.151702674170811,-3.80118167960418,0.000144007659365587,0.000902951251264061,NA,NA
"NVE10370",275.556131857077,-0.418837006811265,0.154896624934088,-2.70397761726242,0.00685149041347346,0.0225339839106414,"K18735","SMG9; protein SMG9"
"NVE10371",163.379439362535,0.434917686771698,0.123196479636366,3.53027690446535,0.000415124948862021,0.00218820100162862,NA,NA
"NVE10378",2641.05020182581,0.299909328795352,0.106162695864395,2.82499729639905,0.00472810149795968,0.0165789187372083,"K13431","SRPR; signal recognition particle receptor subunit alpha"
"NVE10385",795.548174976631,-0.574057038858005,0.125191229173965,-4.58544134957168,4.53028436468623e-06,4.87211507693797e-05,NA,NA
"NVE10386",241.136864531146,-0.306574572243523,0.11200882587901,-2.73705727952795,0.00619914981344474,0.0207079066627792,NA,NA
"NVE1039",157.90966078829,-1.27001744923925,0.183852585991786,-6.90780302266726,4.92216769009311e-12,3.79368421346272e-10,NA,NA
"NVE10393",931.650250506079,0.366132051584776,0.123850234658112,2.95624834781688,0.00311406236205903,0.0117343303061433,"K10801","MBD4; methyl-CpG-binding domain protein 4 [EC:3.2.2.-]"
"NVE10394",27.6205096853455,-0.613312761394506,0.233678549383589,-2.62460017409531,0.00867507698196448,0.0274330491600219,NA,NA
"NVE10398",47.1483557993363,-0.586336931255554,0.170185724552573,-3.44527681623747,0.000570474849744152,0.00283138967815962,NA,NA
"NVE1040",11.3840709925916,-0.900884625457873,0.242053067683117,-3.72184758524632,0.000197770391064398,0.00117200060253483,NA,NA
"NVE10404",476.760297256883,-0.422567538909949,0.126286404490986,-3.34610475777786,0.000819554264117302,0.00382934759826444,NA,NA
"NVE10409",85.0506485989285,-0.761390254365811,0.177983773331214,-4.27786331369052,1.88695823922043e-05,0.000162290932632067,NA,NA
"NVE10412",127.884717405808,0.384270962884849,0.119936634629862,3.20394985294321,0.00135556085274713,0.00587157973822224,NA,NA
"NVE10415",139.773196569779,0.480588886412994,0.112656850219556,4.26595351704204,1.99050223570527e-05,0.000169323357577773,"K15146","MED4; mediator of RNA polymerase II transcription subunit 4"
"NVE10420",167.644997654402,-0.564155561417054,0.168210157786333,-3.35387332632828,0.000796888348979539,0.0037459533937823,NA,NA
"NVE10421",2291.61399318717,-0.46666807286141,0.105644601542879,-4.41733951423914,9.99232106191835e-06,9.43224964667121e-05,"K20163","DENND4; DENN domain-containing protein 4"
"NVE10422",2918.97822606261,-0.604970129557516,0.119256512211025,-5.07284774928701,3.91906053092019e-07,6.14328540885171e-06,"K14326","UPF1; regulator of nonsense transcripts 1 [EC:3.6.4.-]"
"NVE10424",440.898144608338,-0.566494757534336,0.124265880692565,-4.55873128148386,5.14635690709688e-06,5.40228509712127e-05,NA,NA
"NVE10425",373.35068515153,-0.745630758236519,0.187827016620738,-3.96977373996257,7.19409139309958e-05,0.000501800782727415,NA,NA
"NVE10428",358.110138541787,0.305156475616561,0.0906199009179366,3.36743333997798,0.000758713661399463,0.00359402846306712,NA,NA
"NVE10434",121.198769604445,-1.16070562010124,0.173151236462854,-6.70342091579718,2.035959049627e-11,1.32280626274512e-09,NA,NA
"NVE10439",1068.00302078693,-0.253354230647963,0.0748197850941001,-3.38619297461656,0.000708695289323821,0.00339083438430321,"K10591","NEDD4; E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]"
"NVE10441",1470.53320704324,0.343639507273027,0.0994446171611723,3.4555868088474,0.000549096345113998,0.00274893841578051,"K03522","fixB; electron transfer flavoprotein alpha subunit"
"NVE10443",53.6469733457221,-0.420865953615984,0.163379756061595,-2.57599817603666,0.00999511735648809,0.0308585191714209,NA,NA
"NVE10447",147.257810382517,0.396153692860929,0.130716952402903,3.03062216169087,0.00244050438748491,0.00958490736455388,"K21439","ANKRD49; ankyrin repeat domain-containing protein 49"
"NVE10449",35.1290517767055,-0.703451060905388,0.208088771021999,-3.38053349755724,0.0007234525612121,0.00345306622007181,NA,NA
"NVE1045",47.0659232914853,0.437751039778095,0.177828300181967,2.46165002606534,0.0138299543485028,0.0403532255665285,NA,NA
"NVE10453",278.412707020682,-0.751584350583643,0.194834244149518,-3.85755776077468,0.000114525620571859,0.000744719849411379,NA,NA
"NVE10455",366.545903007813,-0.374069725297198,0.117778395093166,-3.17604705855686,0.00149296730498697,0.00635928823754952,NA,NA
"NVE10456",1129.08898190208,-0.372196191930505,0.0748556931590461,-4.97218282568967,6.62032269339856e-07,9.5202852542245e-06,NA,NA
"NVE10457",101.990067735877,0.621957182216473,0.143578538256401,4.33182556229808,1.4787808337981e-05,0.000131954798527791,NA,NA
"NVE1046",49.1587264906774,-0.728004260810239,0.182779697365094,-3.98296020457942,6.80621560031042e-05,0.000478033661178081,NA,NA
"NVE10461",929.259464104366,-0.5645148958417,0.119677909189516,-4.71695152150227,2.39404706179821e-06,2.82883220448041e-05,NA,NA
"NVE1047",413.771974707265,0.375514731884567,0.131632750138433,2.85274547169799,0.00433433224192279,0.0154071149860293,NA,NA
"NVE10481",135.545043791432,0.666403428692955,0.127594582476868,5.22281914918895,1.76219477073318e-07,3.10681731121325e-06,NA,NA
"NVE10484",510.187709393275,0.530029319417545,0.107047498178508,4.95134709765651,7.37015150536614e-07,1.04124036258428e-05,"K17794","TIM23; mitochondrial import inner membrane translocase subunit TIM23"
"NVE10487",32.9398442267635,-0.477717264313342,0.188656870841917,-2.53220178083861,0.0113348742400543,0.0342868553558897,NA,NA
"NVE1049",146.778871060248,-0.459049330375094,0.155655000017956,-2.94914606226681,0.00318653335590749,0.011964889009424,NA,NA
"NVE10491",414.797018008948,0.266396014868747,0.0694879083575889,3.83370317462799,0.000126228448002124,0.000808201633173086,NA,NA
"NVE10495",77.5920493265881,-0.488901915416112,0.165826156559105,-2.94827984656241,0.00319547651419667,0.0119907480202119,"K11729","ACAD10; acyl-CoA dehydrogenase family member 10"
"NVE10496",233.128447376516,-0.508562278088181,0.195995129577511,-2.59476997813386,0.00946542423419617,0.0294899000949665,NA,NA
"NVE1050",46.1989670734698,-0.484813595085339,0.165147909348732,-2.93563265194952,0.00332868255101593,0.0123909225187435,"K04984","TRPA1; transient receptor potential cation channel subfamily A member 1"
"NVE10502",221.886860293178,0.42585428784395,0.146362706330122,2.90958194557726,0.003619124967344,0.0133043482842078,NA,NA
"NVE10503",547.690169839363,-0.382096280749226,0.104628458779974,-3.65193452340481,0.000260272253596477,0.00147817149138978,NA,NA
"NVE10506",528.608809291887,-0.66211861428564,0.0932002210098019,-7.10426013062785,1.20968821186192e-12,1.12322912159434e-10,"K18259","AMN; protein amnionless"
"NVE10522",208.279573422975,0.372115500236212,0.140697537003318,2.64479043600769,0.00817415239160079,0.0261575119404704,"K16724","STIL; SCL-interrupting locus protein"
"NVE10523",822.9872559616,-0.539906954874039,0.115291143936611,-4.68298723075288,2.82724132010323e-06,3.27110137854205e-05,NA,NA
"NVE10527",123.631887100197,-0.360253233429654,0.145677178179654,-2.47295587360553,0.0134000687289522,0.0393648114739057,"K12021","TRIM45; tripartite motif-containing protein 45"
"NVE10531",62.3090513166974,0.874085364150877,0.16867241519566,5.18214767445487,2.19345436290687e-07,3.74815553221997e-06,"K15109","SLC25A20_29; solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29"
"NVE10535",56.447799102042,-0.65517764666493,0.18726692351122,-3.49862984012591,0.000467655330241924,0.00242078574742407,NA,NA
"NVE10537",281.574372014931,0.661093248503607,0.154265875188839,4.2854146952095,1.82398627970718e-05,0.00015792308824859,NA,NA
"NVE10541",28.0790230252894,-0.823917293215412,0.24694457879319,-3.33644616634983,0.000848568610192996,0.0039483069684324,NA,NA
"NVE10544",58.7778651059756,0.702030562600988,0.186860592663478,3.75697493299346,0.000171979716066639,0.00104522753131997,NA,NA
