"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","KO","Description"
"NVE10032",371.950916625071,0.753613411439404,0.204581492010779,3.68368323073769,0.000229887897197738,0.00179469748120012,NA,NA
"NVE10033",873.946058547467,0.569894574332494,0.18575138757536,3.06805015979375,0.00215460448977621,0.0110537842111974,NA,NA
"NVE10035",555.218115005012,-1.43389651996709,0.218034671431437,-6.5764610305017,4.81777190190488e-11,3.81992435347215e-09,NA,NA
"NVE10037",70.1353446144469,-1.49765933724731,0.264575756841761,-5.66060683384169,1.50838649661819e-08,5.8084326560331e-07,"K05673","ABCC4; ATP-binding cassette, subfamily C (CFTR/MRP), member 4"
"NVE10044",443.471992068442,-0.686222987466098,0.226265915680546,-3.0328164337175,0.00242282932122782,0.0121088438499097,NA,NA
"NVE10046",42.3929544482524,-1.05514454296439,0.37789016939965,-2.7921989731585,0.0052351153303414,0.0222821730789088,NA,NA
"NVE10047",49.2851784024274,1.29535172080198,0.34676368575569,3.73554606209433,0.000187308288427185,0.00151512035644164,NA,NA
"NVE10049",2865.57000393353,-0.354417049715862,0.116736974700408,-3.03603079166163,0.00239714882606758,0.0120146824941293,"K03918","lat; L-lysine 6-transaminase [EC:2.6.1.36]"
"NVE10050",418.623530047418,0.514448696388906,0.169064590536043,3.04291214829654,0.00234300723940846,0.0117924995177192,"K01307","GGH; gamma-glutamyl hydrolase [EC:3.4.19.9]"
"NVE10052",929.640767607992,-0.672149403595858,0.192438689885487,-3.49279764893342,0.000477988564353934,0.00326206481381413,"K06642","PRKDC; DNA-dependent protein kinase catalytic subunit [EC:2.7.11.1]"
"NVE10054",366.37725145774,1.00977891826845,0.211104715003794,4.78330821862647,1.72433408494665e-06,3.18642593824163e-05,NA,NA
"NVE10056",10.6797525478169,-1.36788414162705,0.38244702441698,-3.57666305212419,0.000348008279969211,0.00251082751124705,NA,NA
"NVE10060",2127.01536890556,0.511889622318926,0.101564960995601,5.04002184711216,4.65478705940073e-07,1.05239665842986e-05,"K12881","THOC4; THO complex subunit 4"
"NVE10064",546.989546297826,0.959225941845163,0.302891644791058,3.16689469102675,0.00154076103114046,0.00843926076903154,NA,NA
"NVE10070",509.798247683527,0.949947260384364,0.359439381312332,2.64285804442478,0.00822094943143994,0.0319369479868886,NA,NA
"NVE10071",5663.7839966154,1.869573163679,0.383987588945518,4.86883747678694,1.12256682499354e-06,2.22322753241349e-05,NA,NA
"NVE10077",145.350436362892,-0.63331361440602,0.182320196783221,-3.47363389015553,0.000513461114253273,0.00345662869810539,NA,NA
"NVE10083",992.629345346641,0.61344015163081,0.115951459113881,5.2904910064851,1.21988420795629e-07,3.45180370367806e-06,"K12193","VPS24; charged multivesicular body protein 3"
"NVE10086",1567.38837297644,-0.451756474983046,0.12334665530759,-3.66249472964223,0.000249770893059463,0.00192037654646897,"K11498","CENPE; centromeric protein E"
"NVE10088",1026.78559204617,-0.238449069836646,0.0918663263804792,-2.59560906843135,0.00944234293316559,0.0354864879655754,"K15176","CTR9; RNA polymerase-associated protein CTR9"
"NVE10089",433.118441693442,0.612845257997993,0.174099708999565,3.52008203528659,0.000431413342964442,0.00299341345688029,"K00030","IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]"
"NVE10092",184.15382419127,-0.548412405447917,0.17719493296568,-3.09496663515844,0.0019683503786305,0.0102722117191606,NA,NA
"NVE10093",983.493532695962,-0.519405394114297,0.194507963436794,-2.67035541854861,0.00757709954597452,0.0299918648175296,"K15464","BNIP3; BCL2/adenovirus E1B 19 kDa protein-interacting protein 3"
"NVE10095",633.765259823733,-0.665412397785063,0.252209588147322,-2.63833109071325,0.0083315193905412,0.0322676806789363,NA,NA
"NVE10096",525.81722198488,-0.706911329959348,0.202488969010617,-3.49111032276668,0.00048101758412941,0.00327686054104865,NA,NA
"NVE10097",2047.24994103085,-0.687468045903947,0.16667051082538,-4.12471313911195,3.71197108506269e-05,0.000401339297951735,NA,NA
"NVE10098",140.838611866292,-2.40937150911443,0.316142502676364,-7.62115656299751,2.51412778766978e-14,4.52048094735744e-12,"K08621","ADAMTS6; a disintegrin and metalloproteinase with thrombospondin motifs 6 [EC:3.4.24.-]"
"NVE10099",161.31352612456,-1.54066294512083,0.354038045298865,-4.3516875250519,1.35093705356026e-05,0.000175875984139387,"K08632","ADAMTS18; a disintegrin and metalloproteinase with thrombospondin motifs 18 [EC:3.4.24.-]"
"NVE101",447.794935365959,-0.436293363924658,0.149531002335204,-2.91774519739136,0.00352572326104844,0.0161648778638751,NA,NA
"NVE10100",184.225078166586,-1.15016186574706,0.264680185352878,-4.34547778562886,1.38972836414168e-05,0.000179798567678047,"K10521","ABTB2; ankyrin repeat and BTB/POZ domain-containing protein 2"
"NVE10103",122.158625003361,-0.72939840845636,0.292051028550977,-2.49750330301968,0.0125071299956999,0.0440741224462664,NA,NA
"NVE10104",46.1163923725,-1.06842467350268,0.272423655647463,-3.92192326677131,8.78449699033854e-05,0.000816086203313184,NA,NA
"NVE10117",45.1014600003767,-0.912841914449416,0.323548315602417,-2.82134652053369,0.00478225148291966,0.0207728195952959,NA,NA
"NVE10122",16.9713907421705,-1.14650052847281,0.374278697936098,-3.06322677404567,0.00218964057655617,0.011195799947528,"K03320","amt; ammonium transporter, Amt family"
"NVE10123",17.9732869879047,-1.4451568385403,0.359655881940186,-4.01816544955225,5.86530096753502e-05,0.000585163758164461,NA,NA
"NVE10127",254.963973783234,-0.922373075842042,0.266393261540609,-3.46244897677877,0.000535283396395636,0.0035771718925064,NA,NA
"NVE10139",3808.7765768988,-1.35991693344924,0.294904076692824,-4.61138736602056,3.9999037002968e-06,6.46868279010463e-05,NA,NA
"NVE10147",7315.27584472045,0.400885374389878,0.0939531397961014,4.26686511233032,1.9823893685621e-05,0.000238377362986391,NA,NA
"NVE10148",434.933201508811,0.752437302215671,0.305865848890965,2.46002391226063,0.0138927758998068,0.0477557636116347,NA,NA
"NVE10157",124.994540631455,0.657188904791291,0.255835163671357,2.56879818770929,0.0102051870314512,0.0376958016601727,"K16911","DDX21; ATP-dependent RNA helicase DDX21 [EC:3.6.4.13]"
"NVE10164",125.638346377352,-0.857348741809051,0.272594827874222,-3.14513943090894,0.00166007690136161,0.00895735697488971,"K11795","IQWD1; nuclear receptor interaction protein"
"NVE10170",2150.86779032641,-0.862933483837252,0.304643257491213,-2.83260325845926,0.00461706513732165,0.0201935802357287,"K17495","CSMD; CUB and sushi domain-containing protein"
"NVE10171",274.502874486083,-1.08881676106028,0.331791798781098,-3.28162650511636,0.00103210215645926,0.00606486174543162,NA,NA
"NVE10173",952.628409137164,-0.491042130186633,0.14532614127997,-3.37889746374427,0.000727771465053639,0.00455555411307562,"K13697","ABHD2; abhydrolase domain-containing protein 2"
"NVE10174",220.613679447344,0.598780435175458,0.150872607939531,3.96878163208688,7.22410433277302e-05,0.000695457092912613,"K12586","RRP43; exosome complex component RRP43"
"NVE10177",355.130346353181,1.00565423933371,0.269447437442346,3.73228355362962,0.000189751726605988,0.00153217138509468,"K05094","FGFR3; fibroblast growth factor receptor 3 [EC:2.7.10.1]"
"NVE10178",16083.0729747876,0.662387014841484,0.266575982366143,2.48479630070984,0.0129625583829895,0.0452737871941826,"K06237","COL4A; collagen, type IV, alpha"
"NVE10179",17156.3344886277,-1.13746154852248,0.203251877075862,-5.59631509871828,2.18955601373969e-08,8.01258198297208e-07,"K06237","COL4A; collagen, type IV, alpha"
"NVE10183",763.375453835094,0.693254746522778,0.167170337545591,4.14699615195617,3.36865721919156e-05,0.000370179439847157,"K03064","PSMC6; 26S proteasome regulatory subunit T4"
"NVE10184",41.3432939689929,-0.935261717863285,0.273275859391673,-3.42240884337618,0.000620689063059352,0.00403456725162548,NA,NA
"NVE10185",169.326227048591,0.686539323733575,0.183505701963489,3.74124245943142,0.000183112758840973,0.00148856527167448,"K16816","PNPLA2; patatin-like phospholipase domain-containing protein 2 [EC:3.1.1.3]"
"NVE10187",1092.67716482408,-0.425311876646344,0.12961197043472,-3.2814243562523,0.0010328422404965,0.00606608862184609,NA,NA
"NVE10188",352.910435748726,-1.14104880578125,0.328750089984521,-3.47086994207354,0.000518775199469176,0.00348521085021437,NA,NA
"NVE10190",184.132901067991,-0.692718406447576,0.192557968934397,-3.59745384873466,0.000321347491212025,0.00235871744192433,NA,NA
"NVE10193",81.3856372720631,-0.86202950931266,0.274217537172058,-3.14359729943814,0.00166884924610693,0.00898989679991785,"K04615","GABBR; gamma-aminobutyric acid type B receptor"
"NVE10195",64.3875549102363,1.21601393712109,0.271107922669973,4.48535005965642,7.279432238258e-06,0.000104676218615001,"K09656","B4GALNT3; beta-1,4-N-acetylgalactosaminyltransferase 3 [EC:2.4.1.244]"
"NVE10197",416.817670963497,-1.29477172035771,0.180002382678186,-7.19308100866944,6.33453320141724e-13,8.12635200305409e-11,"K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]"
"NVE10198",101.353855922582,0.680420699339012,0.219438629856719,3.10073344781312,0.00193041978800468,0.0101266105809986,"K13706","ABHD14; abhydrolase domain-containing protein 14"
"NVE10199",260.77379358434,0.843714439715353,0.181132989690762,4.65798329258396,3.19322120256056e-06,5.30307559929605e-05,"K14295","NUP50; nuclear pore complex protein Nup50"
"NVE10201",937.361057445876,-0.306637158138706,0.108785106433303,-2.81874208880521,0.00482122395123279,0.0208948746745112,"K06111","EXOC4; exocyst complex component 4"
"NVE10202",197.463462606953,0.518831515513424,0.197470582355696,2.62738636471368,0.00860435752066076,0.0330886668885632,NA,NA
"NVE10211",971.258135605547,-0.695818188679019,0.176275293570057,-3.94733813563318,7.90249102411966e-05,0.000749702461719038,NA,NA
"NVE10213",292.486223588434,-0.865781093552628,0.129764148547629,-6.67195911384453,2.52410899243218e-11,2.15067271799212e-09,NA,NA
"NVE10214",797.952300081187,1.0471056133303,0.139841141480802,7.4878222692,7.00257631574359e-14,1.13406971751777e-11,"K09705","uncharacterized protein"
"NVE10216",1803.41097029774,-0.842096764528397,0.15614595311967,-5.39301049885688,6.92869025696672e-08,2.12392596842674e-06,"K12232","HECTD2; E3 ubiquitin-protein ligase HECTD2 [EC:2.3.2.26]"
"NVE10218",1492.85694622263,-1.62510886307313,0.283532261771939,-5.73165414375418,9.94559076761058e-09,4.02672987904942e-07,NA,NA
"NVE10220",2408.39192477234,0.381252020358702,0.135062697893846,2.82277806014471,0.00476095169210267,0.0207039291352437,"K04354","PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B"
"NVE10224",55.1895411456431,-1.43369622941326,0.281138273707937,-5.09961240959553,3.40349695246901e-07,8.11311206071579e-06,NA,NA
"NVE10252",587.740499272347,-0.807366448192288,0.199275065557325,-4.05151766446182,5.0886483512488e-05,0.000520372974029406,"K20478","GOLGB1; golgin subfamily B member 1"
"NVE10263",359.455220783342,-0.627896381365989,0.216875034092967,-2.8951989978562,0.0037891823642484,0.0171304651133661,NA,NA
"NVE10287",417.375669715556,1.46105357357544,0.329207167380385,4.43809770364827,9.07574229351246e-06,0.000124921383527641,NA,NA
"NVE10288",93.3883825675948,1.68419094466549,0.304723328365125,5.52695113203627,3.25843674005559e-08,1.12226852125444e-06,NA,NA
"NVE10289",305.648319224557,1.26763173700973,0.366618535561352,3.45763133625739,0.000544946548350548,0.00362817601873253,NA,NA
"NVE10292",298.545584087551,-0.679079858894219,0.248677586507686,-2.73076423344341,0.00631876571931927,0.0259559300594811,NA,NA
"NVE10303",75.6006180570655,-1.18380965860975,0.252454801259096,-4.68919447245844,2.74282626647114e-06,4.68104916254623e-05,NA,NA
"NVE1031",586.705358397672,0.732861660803643,0.284400300225019,2.57686669185581,0.00997003931602989,0.0370188370376492,NA,NA
"NVE10311",762.344436049562,-0.85030460086948,0.186305922638048,-4.564023455773,5.01824684573001e-06,7.74268018393545e-05,"K13173","ARGLU1; arginine and glutamate-rich protein 1"
"NVE10315",141.748586826358,-1.29976178135337,0.375657987545851,-3.45996045457368,0.000540254723164313,0.0036040656159676,NA,NA
"NVE10316",153.385123172561,-2.34697880569357,0.34896927657854,-6.72545969864299,1.75038936279875e-11,1.586116710298e-09,NA,NA
"NVE10317",699.831491432243,1.19472940329472,0.188243711002361,6.34671616349371,2.19959407534296e-10,1.40300923772225e-08,NA,NA
"NVE10319",113.454311235545,-0.796365715112468,0.297423722390477,-2.67754605689101,0.00741636554164519,0.0295039559483394,NA,NA
"NVE10321",107.952509318816,-0.657380642024491,0.253802150056771,-2.590130311652,0.00959396070266609,0.0359557020589825,NA,NA
"NVE10324",2812.62383388908,0.821958928350072,0.312592179899699,2.62949293425643,0.00855123088909105,0.0329732113057065,NA,NA
"NVE10328",946.568799009605,0.752981017578766,0.17131607941162,4.39527346274126,1.10633388105371e-05,0.00014782407357438,NA,NA
"NVE1033",378.441708930304,0.779191259764304,0.135907330655564,5.73325409310733,9.85218671378829e-09,3.99599793267062e-07,NA,NA
"NVE10331",477.37550095718,0.478720568524226,0.141453096487655,3.38430603790992,0.000713584168609702,0.00448642469443903,"K18411","MAEL; protein maelstrom"
"NVE10334",104.392221969234,1.30932577268452,0.261324160056995,5.0103510230319,5.43308435184802e-07,1.19875491775687e-05,"K10252","BCDO2; beta,beta-carotene 9',10'-dioxygenase [EC:1.13.11.71]"
"NVE10342",1935.14885372199,0.367066026542971,0.124122459256594,2.95728934748343,0.00310356730136881,0.0146789476650283,NA,NA
"NVE10348",181.129503857394,0.51788788848237,0.194541538332937,2.66209413640012,0.00776561572148634,0.0305263961095095,"K09680","coaW; type II pantothenate kinase [EC:2.7.1.33]"
"NVE10349",215.254009915809,0.475248557448198,0.172407573784375,2.75654106728848,0.00584162766320415,0.0244131712462055,NA,NA
"NVE10368",283.154092613154,-0.926335171391601,0.23298242769921,-3.97598729028413,7.00878686979207e-05,0.000677872292129191,NA,NA
"NVE10371",163.379439362535,0.50699342479988,0.189240507505219,2.67909567292773,0.00738212979237889,0.0293950562484122,NA,NA
"NVE1039",157.90966078829,-1.77991632329181,0.28448732198365,-6.25657519948853,3.93523397073333e-10,2.35855820791852e-08,NA,NA
"NVE10393",931.650250506079,0.532851235011024,0.189502395523649,2.8118443228045,0.00492583376095385,0.021238937675865,"K10801","MBD4; methyl-CpG-binding domain protein 4 [EC:3.2.2.-]"
"NVE10394",27.6205096853455,-1.08311027854832,0.364050350887241,-2.97516614366291,0.00292829902361735,0.0140272096086222,NA,NA
"NVE10398",47.1483557993363,-0.664304721745362,0.263042989703201,-2.52546065757128,0.0115546718222122,0.04145083519577,NA,NA
"NVE1040",11.3840709925916,-1.36892112580458,0.378014331156902,-3.62134716325447,0.000293072924619754,0.00218560425659441,NA,NA
"NVE10409",85.0506485989285,-0.846201243237963,0.275501344725177,-3.07149587266836,0.00212989108694587,0.0109522912256753,NA,NA
"NVE10419",23063.7195511332,-0.696172731382159,0.26597060122083,-2.61748000789058,0.00885816771057889,0.0337859127561498,"K02917","RP-L35Ae; large subunit ribosomal protein L35Ae"
"NVE10420",167.644997654402,-0.637072823086357,0.25889466383602,-2.46074142142177,0.0138650254225694,0.0476992257769187,NA,NA
"NVE10424",440.898144608338,-0.780363718658313,0.189426356947652,-4.11961530186618,3.79505481378642e-05,0.000408966855463959,NA,NA
"NVE10425",373.35068515153,-0.870377600731963,0.290032363447876,-3.00096716926691,0.00269123579428566,0.0131396983883928,NA,NA
"NVE10427",2158.81779864613,0.307426448397999,0.0933743004978223,3.29240965403718,0.000993328070741946,0.00588242907038183,"K06279","SHC1; SHC-transforming protein 1"
"NVE10428",358.110138541787,0.418430426453399,0.138501365417984,3.02112852960413,0.00251834435480611,0.0125068276080899,NA,NA
"NVE10434",121.198769604445,-1.4088953732901,0.264857479863214,-5.3194471759594,1.04083026990217e-07,3.00472303580481e-06,NA,NA
"NVE10441",1470.53320704324,0.38755691347567,0.151404138024909,2.55975113052664,0.0104747144729058,0.0384735571801196,"K03522","fixB; electron transfer flavoprotein alpha subunit"
"NVE10446",223.193610230113,1.20227666806647,0.273647424379148,4.39352451715634,1.11527605104482e-05,0.00014884470266282,NA,NA
"NVE10449",35.1290517767055,-1.00186374491372,0.318607302981794,-3.14450966923056,0.00166365413411797,0.00897037595102333,NA,NA
"NVE1045",47.0659232914853,0.880475654886964,0.275245763867261,3.19887086549887,0.0013796695255522,0.00766912210710428,NA,NA
"NVE10457",101.990067735877,0.559521967112354,0.222723012417779,2.51218749709982,0.011998532080004,0.042642990019342,NA,NA
"NVE10459",647.318993592872,0.412462147424588,0.130074686055152,3.17096400486182,0.00151933968403025,0.00834394460914643,NA,NA
"NVE1046",49.1587264906774,-0.985504317219706,0.282364666980187,-3.49018284674002,0.0004826901672418,0.00328629396808781,NA,NA
"NVE10460",716.502329548002,0.580670807420352,0.206668432386355,2.80967344995785,0.00495917889455722,0.0213583929953657,NA,NA
"NVE10471",243.26832804684,0.855943871332666,0.198987912109414,4.30148677002061,1.69655905345323e-05,0.000210319902201979,NA,NA
"NVE10474",92.0795213175022,-0.947644235137655,0.381875834040657,-2.48155067868674,0.0130812107488254,0.0455999450821553,NA,NA
"NVE10481",135.545043791432,0.541175274618448,0.196129009015051,2.7592821548235,0.00579284951062753,0.0242359323149834,NA,NA
"NVE10484",510.187709393275,0.989896988121844,0.163102394869228,6.06917506585676,1.28568936425665e-09,6.46667767242304e-08,"K17794","TIM23; mitochondrial import inner membrane translocase subunit TIM23"
"NVE1049",146.778871060248,-0.878681276721556,0.239959942308722,-3.66178316375441,0.000250465816285318,0.00192377629158265,NA,NA
"NVE10491",414.797018008948,0.381284552141301,0.105239375974995,3.62302178826959,0.000291181284155724,0.00217647287191357,NA,NA
"NVE1050",46.1989670734698,-0.670788683733878,0.251307113707237,-2.66919894880222,0.00760323992493139,0.0300520799773987,"K04984","TRPA1; transient receptor potential cation channel subfamily A member 1"
"NVE10502",221.886860293178,0.55541743556602,0.225251628786516,2.46576434789034,0.0136721249070377,0.0471534469494347,NA,NA
"NVE10503",547.690169839363,-0.486935887530007,0.159558953655423,-3.05176159892332,0.00227502711768716,0.0115265685006404,NA,NA
"NVE10506",528.608809291887,-0.788206920426103,0.142050128313733,-5.5487941460022,2.87646616957058e-08,1.00588215899149e-06,"K18259","AMN; protein amnionless"
"NVE10521",1647.11679888912,-0.786884023144073,0.223695658520785,-3.51765442542533,0.000435378942644886,0.00301580275601171,NA,NA
"NVE10531",62.3090513166974,1.25036907551197,0.259535180282321,4.81772480382747,1.45204451280931e-06,2.74255057485531e-05,"K15109","SLC25A20_29; solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29"
"NVE10533",460.660849810655,-0.573596675093355,0.22032474771165,-2.60341464611161,0.00923002471897785,0.0348203559322417,NA,NA
"NVE10537",281.574372014931,0.776552932262744,0.235756580834687,3.29387595253286,0.000988160972606103,0.00586045011314707,NA,NA
"NVE10539",793.804005859885,-0.856900868430467,0.321613120874668,-2.66438404658372,0.00771294516368254,0.030376871820057,"K06777","PTPRD; receptor-type tyrosine-protein phosphatase delta [EC:3.1.3.48]"
"NVE10543",97.0858165147179,0.650893465961755,0.255786029821309,2.54467949800255,0.0109378079568756,0.0397579873247927,NA,NA
"NVE10544",58.7778651059756,0.720219473579877,0.2892729068006,2.48975779151116,0.0127830176773864,0.044818088233244,NA,NA
"NVE10550",335.131855903831,-0.527610274649934,0.173627654660864,-3.03874561734121,0.00237565360477644,0.0119252693042581,NA,NA
"NVE10551",145.806696091694,-0.744021349352251,0.28666469006291,-2.59544120759683,0.00944695634903996,0.0354979839115233,NA,NA
"NVE10552",533.455327554804,0.790864213200577,0.169893201399445,4.65506686957491,3.23875575756971e-06,5.37087783036342e-05,"K17919","SNX4; sorting nexin-4"
"NVE10553",30301.6479619069,-0.635846592916888,0.239076129801344,-2.65959882086611,0.00782337758170601,0.0306900579072765,"K02953","RP-S13e; small subunit ribosomal protein S13e"
"NVE10554",253.56922508093,0.768352275192325,0.156410557215973,4.91240673819336,8.99651793030197e-07,1.83917177205412e-05,NA,NA
"NVE10556",35.8395305853327,-0.892168052122567,0.350385162487032,-2.5462495209271,0.0108887324570271,0.0396498494109733,NA,NA
"NVE10560",572.137424276788,0.765573336321737,0.182525332915732,4.19434017235946,2.73667031049953e-05,0.000312928725789969,NA,NA
"NVE10562",667.966477065348,0.4669119890226,0.159843605233516,2.92105516727107,0.00348848049455886,0.0160428987339559,NA,NA
"NVE10571",660.224473735537,0.606862318802084,0.222563643209134,2.7266911614663,0.00639728847459631,0.0262525769463109,NA,NA
"NVE10573",17141.6600992792,-0.563515933726527,0.216277740825101,-2.60551978940001,0.00917349741456547,0.0346586388917278,"K03232","EEF1B; elongation factor 1-beta"
"NVE10574",1245.29656430251,0.918835764500956,0.171935870593812,5.34406090670662,9.08870063646305e-08,2.70085689568395e-06,"K02542","MCM6; DNA replication licensing factor MCM6 [EC:3.6.4.12]"
"NVE10575",2398.04242703228,0.660915322076992,0.195036255729717,3.38867929762195,0.000702300971534166,0.00443241257934883,NA,NA
"NVE10581",492.345630951016,0.371276511100824,0.139592590994368,2.65971502109166,0.00782067924386868,0.0306847440779624,"K20217","UBE2E; ubiquitin-conjugating enzyme E2 E [EC:2.3.2.23]"
"NVE10584",24.7176880145728,-0.854188559200333,0.343232878022985,-2.48865599391423,0.012822697060542,0.0449089397818216,NA,NA
"NVE10600",288.626828048217,-1.2555460330925,0.270666400234497,-4.63872143718149,3.50571187801261e-06,5.76334994488251e-05,NA,NA
"NVE10610",332.455974503848,-0.676151019773133,0.181505209766972,-3.72524304201086,0.00019512712962785,0.00156770128804424,NA,NA
"NVE10611",77.9267032226959,0.938229649200801,0.357312071188492,2.62579891600096,0.00864458692746937,0.0332265851689552,NA,NA
"NVE10612",256.955537239339,-0.921140159759948,0.238910707835628,-3.85558340228809,0.000115453959288069,0.00101673396079562,NA,NA
"NVE10624",131.814204804334,0.95108957727227,0.299089566372804,3.17994903268131,0.00147300957530699,0.00812075655531991,NA,NA
"NVE10626",1841.33558832686,-0.432669570398722,0.167591385772979,-2.58169337524794,0.0098316893817551,0.036642178396014,"K06626","CCNE; G1/S-specific cyclin-E1"
"NVE10627",192.024424583892,-0.896913986827418,0.21328452183803,-4.20524648998459,2.60797768925169e-05,0.00030001597246379,NA,NA
"NVE10629",189.127771932279,0.692465118264615,0.27263613258699,2.53988754789745,0.011088811582386,0.04014601770344,NA,NA
"NVE10632",78.9338422256055,-1.60746668715467,0.321199139633902,-5.00457967909515,5.59840519015733e-07,1.22569110754787e-05,"K00069","HPGD; 15-hydroxyprostaglandin dehydrogenase (NAD) [EC:1.1.1.141]"
"NVE10633",1803.10205678833,0.830773625095917,0.264717433211341,3.13834119278671,0.00169906975515737,0.00911169551650719,NA,NA
"NVE10634",469.674382366013,0.895835743191375,0.225821997524085,3.96699946423878,7.27831560589014e-05,0.00069890806080951,NA,NA
"NVE10640",105.742229445137,-0.837129438162118,0.291591705264531,-2.87089592415764,0.00409310262358705,0.018237267982363,"K14379","ACP5; tartrate-resistant acid phosphatase type 5 [EC:3.1.3.2]"
"NVE10641",691.789409682268,-1.34741071887351,0.187586166308281,-7.18288957757773,6.82532259873152e-13,8.70705260011364e-11,NA,NA
"NVE10642",1318.09002710426,0.692443865982939,0.157097717838806,4.40772708546561,1.0446105454099e-05,0.00014056382913633,"K03433","psmB; proteasome beta subunit [EC:3.4.25.1]"
"NVE10649",3527.89146140557,-0.70889275801611,0.150982722929904,-4.69519123949846,2.66357413605591e-06,4.58002374976179e-05,"K13091","RBM39; RNA-binding protein 39"
"NVE10654",190.917498205679,-0.500292013933651,0.163889306560713,-3.05262145793702,0.00226851906178768,0.0115089164132241,NA,NA
"NVE10676",61.1704073561365,-0.704499184090344,0.28768377236097,-2.44886660901532,0.0143306509082798,0.048878329124805,NA,NA
"NVE10677",224.405661109113,-1.10357473132241,0.337967934323361,-3.26532377555834,0.00109339017200458,0.00635145372112048,NA,NA
"NVE10683",164.274965471744,-0.662691106243196,0.228892902290213,-2.89520164064751,0.00378915046102169,0.0171304651133661,NA,NA
"NVE10684",882.074433593906,-0.747668767356811,0.202194480587679,-3.69777040987326,0.000217501471668358,0.0017132453855959,NA,NA
"NVE10687",308.114736633268,-0.643026277622076,0.240264284113529,-2.67632902657406,0.00744335322879804,0.0295803987085979,NA,NA
"NVE10696",793.733236779079,0.704528233527345,0.161355469555275,4.36631144558752,1.2636227029649e-05,0.000165977559250788,NA,NA
"NVE10701",120.186046504933,-1.10759083290452,0.326856659726214,-3.38861332619709,0.000702469941960298,0.00443241257934883,NA,NA
"NVE10702",74.8891171699414,-1.11012322471828,0.326830714948729,-3.39663065294346,0.000682209807514199,0.0043405575242649,NA,NA
"NVE10708",221.186884941601,0.71165324416017,0.172048071591946,4.13636280590247,3.52854155888734e-05,0.000385154141955986,"K22139","MPC2; mitochondrial pyruvate carrier 2"
"NVE10713",74.9358331772116,-1.0060132223219,0.273367088355882,-3.68008171127107,0.00023315922931662,0.00181759526591813,NA,NA
"NVE10716",310.717408281851,0.955667237248501,0.186521029363564,5.12364337956621,2.99687560498532e-07,7.34266678539054e-06,NA,NA
"NVE10719",322.393946588145,1.10942266171111,0.279804172078758,3.96499685286622,7.33969154529296e-05,0.000703322939306608,NA,NA
"NVE1072",134.975959250015,0.560802278538402,0.222680871040208,2.51841245239759,0.011788518581649,0.0420394039336236,"K05283","PIGW; phosphatidylinositol glycan, class W [EC:2.3.-.-]"
"NVE10720",168.239068137847,0.665268918825616,0.199454370864416,3.33544417172914,0.000851632520256187,0.00519038698674306,"K07951","ARL6; ADP-ribosylation factor-like protein 6"
